id,time,款,項,目,節,科目名稱,人事費,業務費_經,奬補助費_經,債務費,預備金_經,經常支出小計,業務費_資,設備及投資,奬補助費_資,預備金_資,資本支出小計,合計
201,113,,1,,,總統府,00020010000,661285,406465,914,0,3372,1072036,0,78169,0,0,78169,1150205
201,113,,,,,國務支出,31020010000,661285,406465,914,0,3372,1072036,0,78169,0,0,78169,1150205
201,113,,,1,,一般行政,31020010100,657474,292010,914,0,0,950398,0,67879,0,0,67879,1018277
201,113,,,2,,國務機要,31020010200,0,30000,0,0,0,30000,0,0,0,0,0,30000
201,113,,,3,,國家慶典,31020010300,500,56882,0,0,0,57382,0,0,0,0,0,57382
201,113,,,4,,研究發展,31020010400,0,5042,0,0,0,5042,0,0,0,0,0,5042
201,113,,,,1,國家發展研究及諮詢,31020010401,0,5042,0,0,0,5042,0,0,0,0,0,5042
201,113,,,5,,新聞發布,31020010500,0,8184,0,0,0,8184,0,0,0,0,0,8184
201,113,,,6,,卸任禮遇,31020010600,3311,8500,0,0,0,11811,0,0,0,0,0,11811
201,113,,,7,,公報編印及印信勳章鑄造,31020010800,0,5847,0,0,0,5847,0,0,0,0,0,5847
201,113,,,8,,一般建築及設備,31020019000,0,0,0,0,0,0,0,10290,0,0,10290,10290
201,113,,,,1,交通及運輸設備,31020019011,0,0,0,0,0,0,0,10290,0,0,10290,10290
201,113,,,9,,第一預備金,31020019800,0,0,0,0,3372,3372,0,0,0,0,0,3372
240,105,1,,,,總統府主管,2661797,5702881,1387509,0,8194,9760381,0,5629686,0,0,5629686,15390067
240,105,,5,,,中央研究院,2661797,5702881,1387509,0,8194,9760381,0,5629686,0,0,5629686,15390067
240,105,,,,,科學支出,2661797,5702881,1387509,0,8194,9760381,0,5629686,0,0,5629686,15390067
240,105,,,1,,一般行政,196972,168515,2340,0,0,367827,0,6925,0,0,6925,374752
240,105,,,2,,一般學術研究及評議,2464825,1937834,1195927,0,0,5598586,0,456878,0,0,456878,6055464
240,105,,,,1,學術審議及研究獎助,2464825,357179,112514,0,0,2934518,0,151264,0,0,151264,3085782
240,105,,,,2,主題研究與人才培育,0,1580655,1083413,0,0,2664068,0,305614,0,0,305614,2969682
240,105,,,3,,自然及人文社會科學研究,0,3596532,131031,0,0,3727563,0,876595,0,0,876595,4604158
240,105,,,,1,數理科學研究,0,1322322,35958,0,0,1358280,0,391332,0,0,391332,1749612
240,105,,,,2,生命科學研究,0,1534676,70021,0,0,1604697,0,301177,0,0,301177,1905874
240,105,,,,3,人文及社會科學研究,0,739534,25052,0,0,764586,0,184086,0,0,184086,948672
240,105,,,4,,國家生技研究園區,0,0,58211,0,0,58211,0,3936903,0,0,3936903,3995114
240,105,,,5,,一般建築及設備,0,0,0,0,0,0,0,352385,0,0,352385,352385
240,105,,,,1,土地購置,0,0,0,0,0,0,0,88000,0,0,88000,88000
240,105,,,,2,營建工程,0,0,0,0,0,0,0,263960,0,0,263960,263960
240,105,,,,3,交通及運輸設備,0,0,0,0,0,0,0,425,0,0,425,425
240,105,,,6,,第一預備金,0,0,0,0,8194,8194,0,0,0,0,0,8194
