id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,分支計畫編號,分支計畫名稱,用途別編號,用途別名稱,原預算數,追加減數,第一預備金,第二預備金,經費流用數,預算調整數,截至本月止分配預算數_1,本月實現數,截至本月止累計實現數_2,應付數,已分配尚未執行數,備註_預暫付數
2001,10903,109,3,,,,,5120010904-5*,"資訊與科技教育行
政及督導",,,3000,設備及投資,"105,164,000",0,0,0,0,0,"23,466,000","10,572,764","17,094,716",0,"6,371,284",0
2001,10903,109,3,,,,,5120010904-5*,"資訊與科技教育行
政及督導",,,4000,獎補助費,"150,350,000",0,0,0,0,0,"29,416,000","7,358,190","10,636,817",0,"18,779,183",0
2001,10903,109,3,,,,02,5120010908-6,國際及兩岸教育交流,,,,,"2,293,815,000",0,0,0,0,0,"684,355,000","55,187,087","443,375,066",0,"240,979,934","112,955,987"
2001,10903,109,3,,,,,5120010908-6,"國際及兩岸教育交
流",,,2000,業務費,"117,400,000",0,0,0,0,0,"38,076,000","15,390,885","22,595,118",0,"15,480,882","840,000"
2001,10903,109,3,,,,,5120010908-6,"國際及兩岸教育交
流",,,4000,獎補助費,"2,176,415,000",0,0,0,0,0,"646,279,000","39,796,202","420,779,948",0,"225,499,052","112,115,987"
2001,10903,109,3,,,,02,5120010908-6*,國際及兩岸教育交流,,,,,"4,454,000",0,0,0,0,0,"1,900,000","762,744","2,584,007",0,"-684,007",0
2001,10903,109,3,,,,,5120010908-6*,"國際及兩岸教育交
流",,,2000,業務費,"3,490,000",0,0,0,0,0,"1,500,000","495,744","1,430,279",0,"69,721",0
2001,10903,109,3,,,,,5120010908-6*,"國際及兩岸教育交
流",,,3000,設備及投資,"564,000",0,0,0,0,0,0,0,0,0,0,0
2001,10903,109,3,,,,,5120010908-6*,"國際及兩岸教育交
流",,,4000,獎補助費,"400,000",0,0,0,0,0,"400,000","267,000","1,153,728",0,"-753,728",0
2001,10903,109,3,,,07,,5120018100-1,非營業特種基金,,,,,"3,877,262,000",0,0,0,0,0,"673,922,000","109,436,000","109,436,000",0,"564,486,000",0
2001,10903,109,3,,,,01,5120018110-5*,"國立大學校院校務及附
設醫院基金",,,,,"3,877,262,000",0,0,0,0,0,"673,922,000","109,436,000","109,436,000",0,"564,486,000",0
2001,10903,109,3,,,,,5120018110-5*,"國立大學校院校務
及附設醫院基金",,,3000,設備及投資,"3,877,262,000",0,0,0,0,0,"673,922,000","109,436,000","109,436,000",0,"564,486,000",0
2001,10903,109,3,,,09,,5120019800-9,第一預備金,,,,,"466,292,000",0,0,0,0,0,0,0,0,0,0,0
2001,10903,109,3,,,,,5120019800-9,第一預備金,,,6000,預備金,"466,292,000",0,0,0,0,0,0,0,0,0,0,0
2001,10903,109,3,,,10,,5320011100-4,加強文化與育樂活動,,,,,"1,357,877,000",0,0,0,0,0,"500,294,000","22,951,000","494,416,640",0,"5,877,360",0
2001,10903,109,3,,,,01,5320011101-7,"國立社教機構創新與發
展",,,,,"30,736,000",0,0,0,0,0,"23,936,000","16,562,200","22,362,200",0,"1,573,800",0
2001,10903,109,3,,,,,5320011101-7,"國立社教機構創新
與發展",,,4000,獎補助費,"30,736,000",0,0,0,0,0,"23,936,000","16,562,200","22,362,200",0,"1,573,800",0
2001,10903,109,3,,,,01,5320011101-7*,"國立社教機構創新與發
展",,,,,"151,184,000",0,0,0,0,0,"57,164,000","6,388,800","52,860,440",0,"4,303,560",0
2001,10903,109,3,,,,,5320011101-7*,"國立社教機構創新
與發展",,,3000,設備及投資,"111,503,000",0,0,0,0,0,"47,796,000","6,388,800","52,860,440",0,"-5,064,440",0
2001,10903,109,3,,,,,5320011101-7*,"國立社教機構創新
與發展",,,4000,獎補助費,"39,681,000",0,0,0,0,0,"9,368,000",0,0,0,"9,368,000",0
2001,10903,109,3,,,,02,5320011103-2,"教育部所屬機構維持及
發展輔助",,,,,"1,175,957,000",0,0,0,0,0,"419,194,000",0,"419,194,000",0,0,0
2001,10903,109,3,,,,,5320011103-2,"教育部所屬機構維
持及發展輔助",,,4000,獎補助費,"1,175,957,000",0,0,0,0,0,"419,194,000",0,"419,194,000",0,0,0
2001,10903,109,3,,,11,,7620012100-9,"學校教職員暨社教機構聘
任人員退休撫卹給付",,,,,"17,740,706,000",0,0,0,0,0,"5,733,359,000","959,112,289","5,476,422,399",0,"256,936,601","5,000,000"
2001,10903,109,3,,,,,7620012100-9,"學校教職員暨社教
機構聘任人員退休
撫卹給付",,,1000,人事費,"12,374,889,000",0,0,0,0,0,"5,343,179,000","959,112,289","5,085,513,779",0,"257,665,221","5,000,000"
2001,10903,109,3,,,,,7620012100-9,"學校教職員暨社教
機構聘任人員退休
撫卹給付",,,4000,獎補助費,"5,365,817,000",0,0,0,0,0,"390,180,000",0,"390,908,620",0,"-728,620",0
2001,10903,109,3,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"3,941,402",0,0,0,0,0,"3,941,402","861,029","2,837,924",0,"1,103,478","1,103,478"
2001,10903,109,3,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,1000,人事費,"3,941,402",0,0,0,0,0,"3,941,402","861,029","2,837,924",0,"1,103,478","1,103,478"
2001,10903,109,3,05,,,,6306205800-6,早期退休公教人員生活困難照護金,,,,,"80,200",0,0,0,0,0,"80,200",0,0,0,"80,200","80,200"
2001,10903,109,3,,,,,6306205800-6,"早期退休公教人員生活困難照
護金",,,4000,獎補助費,"80,200",0,0,0,0,0,"80,200",0,0,0,"80,200","80,200"
2001,10903,109,3,05,,,,7606205300-6,公務人員退休撫卹給付,,,,,"38,983,466",0,0,0,0,0,"38,983,466","10,338,407","38,983,466",0,0,0
2001,10903,109,3,,,,,7606205300-6,公務人員退休撫卹給付,,,1000,人事費,"38,983,466",0,0,0,0,0,"38,983,466","10,338,407","38,983,466",0,0,0
2001,10903,109,3,,,,,合計,,,,,,"131,141,988,068",0,0,0,0,0,"34,044,580,068","11,162,242,587","28,917,259,652",0,"5,127,320,416","206,053,242"
2001,10904,109,4,11,,,,0020000000-0,教育部主管,,,,,,,,,,,,,,,,
2001,10904,109,4,,01,,,0020010000-6,教育部,,,,,"131,098,983,000",0,0,0,0,0,"44,957,102,000","9,041,389,708","37,916,827,970",0,"7,040,274,030","216,034,794"
2001,10904,109,4,,,01,,5120010100-8,一般行政,,,,,"1,050,433,000",0,0,0,0,0,"430,885,000","58,490,886","361,456,442",0,"69,428,558","11,154,069"
2001,10904,109,4,,,,,5120010100-8,一般行政,,,1000,人事費,"609,294,000",0,0,0,0,0,"286,901,000","39,776,118","263,069,002",0,"23,831,998","7,827,577"
2001,10904,109,4,,,,,5120010100-8,一般行政,,,2000,業務費,"242,667,000",0,0,0,0,0,"87,462,000","14,175,177","42,986,493",0,"44,475,507","3,326,492"
2001,10904,109,4,,,,,5120010100-8,一般行政,,,4000,獎補助費,"198,472,000",0,0,0,0,0,"56,522,000","4,539,591","55,400,947",0,"1,121,053",0
2001,10904,109,4,,,01,,5120010100-8*,一般行政,,,,,"14,638,000",0,0,0,0,0,"3,257,000","427,584","3,616,287",0,"-359,287",0
2001,10904,109,4,,,,,5120010100-8*,一般行政,,,2000,業務費,"1,000,000",0,0,0,0,0,"800,000",0,"800,000",0,0,0
2001,10904,109,4,,,,,5120010100-8*,一般行政,,,3000,設備及投資,"12,914,000",0,0,0,0,0,"1,733,000","427,584","1,216,787",0,"516,213",0
2001,10904,109,4,,,,,5120010100-8*,一般行政,,,4000,獎補助費,"724,000",0,0,0,0,0,"724,000",0,"1,599,500",0,"-875,500",0
2001,10904,109,4,,,02,,5120010200-2,高等教育,,,,,"96,259,121,000",0,0,0,0,0,"32,582,789,000","7,493,414,026","27,286,181,741",0,"5,296,607,259","18,675,755"
2001,10904,109,4,,,,01,5120010201-5,高等教育行政及督導,,,,,"12,720,815,000",0,0,0,0,0,"5,927,945,000","186,850,922","3,079,898,282",0,"2,848,046,718","4,194,433"
2001,10904,109,4,,,,,5120010201-5,"高等教育行政及督
導",,,2000,業務費,"305,459,000",0,0,0,0,0,"255,262,000","40,646,442","112,129,019",0,"143,132,981","4,194,433"
2001,10904,109,4,,,,,5120010201-5,"高等教育行政及督
導",,,4000,獎補助費,"12,415,356,000",0,0,0,0,0,"5,672,683,000","146,204,480","2,967,769,263",0,"2,704,913,737",0
2001,10904,109,4,,,,01,5120010201-5*,高等教育行政及督導,,,,,"3,474,292,000",0,0,0,0,0,"1,480,966,000","30,483,266","825,231,816",0,"655,734,184",0
2001,10904,109,4,,,,,5120010201-5*,"高等教育行政及督
導",,,2000,業務費,"11,280,000",0,0,0,0,0,"8,280,000","1,903,000","7,962,800",0,"317,200",0
2001,10904,109,4,,,,,5120010201-5*,"高等教育行政及督
導",,,3000,設備及投資,"2,161,275,000",0,0,0,0,0,"1,015,449,000","25,800,000","644,922,019",0,"370,526,981",0
2001,10904,109,4,,,,,5120010201-5*,"高等教育行政及督
導",,,4000,獎補助費,"1,301,737,000",0,0,0,0,0,"457,237,000","2,780,266","172,346,997",0,"284,890,003",0
2001,10904,109,4,,,,02,5120010202-8,"技術職業教育行政及督
導",,,,,"7,221,540,000",0,0,0,0,0,"2,020,501,000","97,092,233","1,272,505,116",0,"747,995,884","4,480,956"
2001,10904,109,4,,,,,5120010202-8,"技術職業教育行政
及督導",,,2000,業務費,"369,673,000",0,0,0,0,0,"160,597,000","11,541,750","44,925,344",0,"115,671,656","3,982,292"
2001,10904,109,4,,,,,5120010202-8,"技術職業教育行政
及督導",,,4000,獎補助費,"6,851,867,000",0,0,0,0,0,"1,859,904,000","85,550,483","1,227,579,772",0,"632,324,228","498,664"
2001,10904,109,4,,,,02,5120010202-8*,"技術職業教育行政及督
導",,,,,"1,401,712,000",0,0,0,0,0,"570,520,000","11,632,774","17,842,774",0,"552,677,226",0
2001,10904,109,4,,,,,5120010202-8*,"技術職業教育行政
及督導",,,2000,業務費,"15,000,000",0,0,0,0,0,"8,320,000","7,232,774","7,832,774",0,"487,226",0
2001,10904,109,4,,,,,5120010202-8*,"技術職業教育行政
及督導",,,3000,設備及投資,"713,188,000",0,0,0,0,0,"255,000,000","4,400,000","4,400,000",0,"250,600,000",0
2001,10904,109,4,,,,,5120010202-8*,"技術職業教育行政
及督導",,,4000,獎補助費,"673,524,000",0,0,0,0,0,"307,200,000",0,"5,610,000",0,"301,590,000",0
2001,10904,109,4,,,,03,5120010203-0,"國立大學校院教學與研
究輔助",,,,,"45,839,733,000",0,0,0,0,0,"14,177,296,000","3,273,178,000","14,177,296,000",0,0,0
2001,10904,109,4,,,,,5120010203-0,"國立大學校院教學
與研究輔助",,,4000,獎補助費,"45,839,733,000",0,0,0,0,0,"14,177,296,000","3,273,178,000","14,177,296,000",0,0,0
2001,10904,109,4,,,,04,5120010204-3,私立學校教學獎助,,,,,"22,559,948,000",0,0,0,0,0,"6,056,061,000","2,588,024,900","5,695,679,128",0,"360,381,872","10,000,366"
2001,10904,109,4,,,,,5120010204-3,私立學校教學獎助,,,2000,業務費,"61,557,000",0,0,0,0,0,"21,465,000","5,162,524","17,445,035",0,"4,019,965",366
2001,10904,109,4,,,,,5120010204-3,私立學校教學獎助,,,4000,獎補助費,"22,498,391,000",0,0,0,0,0,"6,034,596,000","2,582,862,376","5,678,234,093",0,"356,361,907","10,000,000"
2001,10904,109,4,,,,04,5120010204-3*,私立學校教學獎助,,,,,"3,041,081,000",0,0,0,0,0,"2,349,500,000","1,306,151,931","2,217,728,625",0,"131,771,375",0
2001,10904,109,4,,,,,5120010204-3*,私立學校教學獎助,,,2000,業務費,0,0,0,0,0,0,0,0,"160,000",0,"-160,000",0
2001,10904,109,4,,,,,5120010204-3*,私立學校教學獎助,,,4000,獎補助費,"3,041,081,000",0,0,0,0,0,"2,349,500,000","1,306,151,931","2,217,568,625",0,"131,931,375",0
2001,10904,109,4,,,03,,5120010300-7,中等教育,,,,,"1,475,645,000",0,0,0,0,0,"659,822,000","115,600,853","456,945,930",0,"202,876,070","59,617,822"
2001,10904,109,4,,,,01,5120010301-0,"師資培育與藝術教育行
政及督導",,,,,"1,365,568,000",0,0,0,0,0,"639,109,000","115,115,853","450,119,740",0,"188,989,260","52,631,358"
2001,10904,109,4,,,,,5120010301-0,"師資培育與藝術教
育行政及督導",,,2000,業務費,"551,605,000",0,0,0,0,0,"256,219,000","59,471,596","199,999,436",0,"56,219,564","2,198"
2001,10904,109,4,,,,,5120010301-0,"師資培育與藝術教
育行政及督導",,,4000,獎補助費,"813,963,000",0,0,0,0,0,"382,890,000","55,644,257","250,120,304",0,"132,769,696","52,629,160"
2001,10904,109,4,,,,01,5120010301-0*,"師資培育與藝術教育行
政及督導",,,,,"110,077,000",0,0,0,0,0,"20,713,000","485,000","6,826,190",0,"13,886,810","6,986,464"
2001,10904,109,4,,,,,5120010301-0*,"師資培育與藝術教
育行政及督導",,,2000,業務費,"22,914,000",0,0,0,0,0,"7,887,000","485,000","6,826,190",0,"1,060,810",0
2001,10904,109,4,,,,,5120010301-0*,"師資培育與藝術教
育行政及督導",,,3000,設備及投資,"19,543,000",0,0,0,0,0,"1,500,000",0,0,0,"1,500,000",0
2001,10904,109,4,,,,,5120010301-0*,"師資培育與藝術教
育行政及督導",,,4000,獎補助費,"67,620,000",0,0,0,0,0,"11,326,000",0,0,0,"11,326,000","6,986,464"
2001,10904,109,4,,,04,,5120010500-6,終身教育,,,,,"2,479,029,000",0,0,0,0,0,"1,041,237,000","127,266,423","610,617,855",0,"430,619,145","1,822,497"
2001,10904,109,4,,,,01,5120010501-9,終身教育行政及督導,,,,,"1,528,363,000",0,0,0,0,0,"696,635,000","115,717,354","408,355,955",0,"288,279,045","1,496,691"
2001,10904,109,4,,,,,5120010501-9,"終身教育行政及督
導",,,2000,業務費,"291,253,000",0,0,0,0,0,"110,317,000","15,728,779","80,184,181",0,"30,132,819","1,313,232"
2001,10904,109,4,,,,,5120010501-9,"終身教育行政及督
導",,,4000,獎補助費,"1,237,110,000",0,0,0,0,0,"586,318,000","99,988,575","328,171,774",0,"258,146,226","183,459"
2001,10904,109,4,,,,01,5120010501-9*,終身教育行政及督導,,,,,"862,698,000",0,0,0,0,0,"303,938,000","6,971,731","180,136,478",0,"123,801,522",0
2001,10904,109,4,,,,,5120010501-9*,"終身教育行政及督
導",,,2000,業務費,"29,870,000",0,0,0,0,0,"26,500,000","403,518","403,518",0,"26,096,482",0
2001,10904,109,4,,,,,5120010501-9*,"終身教育行政及督
導",,,3000,設備及投資,"140,699,000",0,0,0,0,0,"65,749,000","450,000","51,658,063",0,"14,090,937",0
2001,10904,109,4,,,,,5120010501-9*,"終身教育行政及督
導",,,4000,獎補助費,"692,129,000",0,0,0,0,0,"211,689,000","6,118,213","128,074,897",0,"83,614,103",0
2001,10904,109,4,,,,02,5120010507-5,"國立臺灣藝術教育館行
政及推展",,,,,"87,418,000",0,0,0,0,0,"40,564,000","4,563,938","22,112,022",0,"18,451,978","325,806"
2001,10904,109,4,,,,,5120010507-5,"國立臺灣藝術教育
館行政及推展",,,1000,人事費,"29,744,000",0,0,0,0,0,"14,733,000","2,050,767","13,365,887",0,"1,367,113","276,768"
2001,10904,109,4,,,,,5120010507-5,"國立臺灣藝術教育
館行政及推展",,,2000,業務費,"54,636,000",0,0,0,0,0,"25,815,000","2,513,171","8,732,135",0,"17,082,865","49,038"
2001,10904,109,4,,,,,5120010507-5,"國立臺灣藝術教育
館行政及推展",,,4000,獎補助費,"3,038,000",0,0,0,0,0,"16,000",0,"14,000",0,"2,000",0
2001,10904,109,4,,,,02,5120010507-5*,"國立臺灣藝術教育館行
政及推展",,,,,"550,000",0,0,0,0,0,"100,000","13,400","13,400",0,"86,600",0
2001,10904,109,4,,,,,5120010507-5*,"國立臺灣藝術教育
館行政及推展",,,3000,設備及投資,"550,000",0,0,0,0,0,"100,000","13,400","13,400",0,"86,600",0
2001,10904,109,4,,,05,,5120010700-5,學務與輔導,,,,,"1,900,918,000",0,0,0,0,0,"1,274,628,000","158,046,015","1,064,154,970",0,"210,473,030","1,601,832"
2001,10904,109,4,,,,01,5120010701-8,"學生事務與特殊教育行
政及督導",,,,,"1,780,233,000",0,0,0,0,0,"1,175,713,000","144,266,015","1,038,587,232",0,"137,125,768","1,601,832"
2001,10904,109,4,,,,,5120010701-8,"學生事務與特殊教
育行政及督導",,,2000,業務費,"267,686,000",0,0,0,0,0,"117,247,000","16,091,069","104,281,516",0,"12,965,484","1,601,832"
2001,10904,109,4,,,,,5120010701-8,"學生事務與特殊教
育行政及督導",,,4000,獎補助費,"1,512,547,000",0,0,0,0,0,"1,058,466,000","128,174,946","934,305,716",0,"124,160,284",0
2001,10904,109,4,,,,01,5120010701-8*,"學生事務與特殊教育行
政及督導",,,,,"120,685,000",0,0,0,0,0,"98,915,000","13,780,000","25,567,738",0,"73,347,262",0
2001,10904,109,4,,,,,5120010701-8*,"學生事務與特殊教
育行政及督導",,,2000,業務費,"12,600,000",0,0,0,0,0,"8,450,000",0,"2,364,238",0,"6,085,762",0
2001,10904,109,4,,,,,5120010701-8*,"學生事務與特殊教
育行政及督導",,,3000,設備及投資,"50,088,000",0,0,0,0,0,"34,893,000","10,660,000","15,804,000",0,"19,089,000",0
2001,10904,109,4,,,,,5120010701-8*,"學生事務與特殊教
育行政及督導",,,4000,獎補助費,"57,997,000",0,0,0,0,0,"55,572,000","3,120,000","7,399,500",0,"48,172,500",0
2001,10904,109,4,,,06,,5120010900-4,各項教育推展,,,,,"4,477,062,000",0,0,0,0,0,"1,782,316,000","399,540,681","1,364,976,466",0,"417,339,534","118,162,819"
2001,10904,109,4,,,,01,5120010904-5,"資訊與科技教育行政及
督導",,,,,"1,922,379,000",0,0,0,0,0,"940,065,000","324,202,133","815,947,312",0,"124,117,688","6,003,077"
2001,10904,109,4,,,,,5120010904-5,"資訊與科技教育行
政及督導",,,2000,業務費,"558,642,000",0,0,0,0,0,"161,561,000","25,463,642","107,988,449",0,"53,572,551","2,003,077"
2001,10904,109,4,,,,,5120010904-5,"資訊與科技教育行
政及督導",,,4000,獎補助費,"1,363,737,000",0,0,0,0,0,"778,504,000","298,738,491","707,958,863",0,"70,545,137","4,000,000"
2001,10904,109,4,,,,01,5120010904-5*,"資訊與科技教育行政及
督導",,,,,"256,414,000",0,0,0,0,0,"101,330,000","47,039,092","74,770,625",0,"26,559,375",0
2001,10904,109,4,,,,,5120010904-5*,"資訊與科技教育行
政及督導",,,2000,業務費,"900,000",0,0,0,0,0,"650,000",0,0,0,"650,000",0
2001,10904,109,4,,,,,5120010904-5*,"資訊與科技教育行
政及督導",,,3000,設備及投資,"105,164,000",0,0,0,0,0,"36,369,000","35,791,292","52,886,008",0,"-16,517,008",0
2001,10904,109,4,,,,,5120010904-5*,"資訊與科技教育行
政及督導",,,4000,獎補助費,"150,350,000",0,0,0,0,0,"64,311,000","11,247,800","21,884,617",0,"42,426,383",0
2001,10904,109,4,,,,02,5120010908-6,國際及兩岸教育交流,,,,,"2,293,815,000",0,0,0,0,0,"738,231,000","28,299,456","471,674,522",0,"266,556,478","112,159,742"
2001,10904,109,4,,,,,5120010908-6,"國際及兩岸教育交
流",,,2000,業務費,"117,400,000",0,0,0,0,0,"52,680,000","9,583,155","32,178,273",0,"20,501,727","840,000"
2001,10904,109,4,,,,,5120010908-6,"國際及兩岸教育交
流",,,4000,獎補助費,"2,176,415,000",0,0,0,0,0,"685,551,000","18,716,301","439,496,249",0,"246,054,751","111,319,742"
2001,10904,109,4,,,,02,5120010908-6*,國際及兩岸教育交流,,,,,"4,454,000",0,0,0,0,0,"2,690,000",0,"2,584,007",0,"105,993",0
2001,10904,109,4,,,,,5120010908-6*,"國際及兩岸教育交
流",,,2000,業務費,"3,490,000",0,0,0,0,0,"2,290,000",0,"1,430,279",0,"859,721",0
2001,10904,109,4,,,,,5120010908-6*,"國際及兩岸教育交
流",,,3000,設備及投資,"564,000",0,0,0,0,0,0,0,0,0,0,0
2001,10904,109,4,,,,,5120010908-6*,"國際及兩岸教育交
流",,,4000,獎補助費,"400,000",0,0,0,0,0,"400,000",0,"1,153,728",0,"-753,728",0
2001,10904,109,4,,,07,,5120018100-1,非營業特種基金,,,,,"3,877,262,000",0,0,0,0,0,"673,922,000","291,358,000","400,794,000",0,"273,128,000",0
2001,10904,109,4,,,,01,5120018110-5*,"國立大學校院校務及附
設醫院基金",,,,,"3,877,262,000",0,0,0,0,0,"673,922,000","291,358,000","400,794,000",0,"273,128,000",0
2001,10904,109,4,,,,,5120018110-5*,"國立大學校院校務
及附設醫院基金",,,3000,設備及投資,"3,877,262,000",0,0,0,0,0,"673,922,000","291,358,000","400,794,000",0,"273,128,000",0
2001,10904,109,4,,,09,,5120019800-9,第一預備金,,,,,"466,292,000",0,0,0,0,0,0,0,0,0,0,0
2001,10904,109,4,,,,,5120019800-9,第一預備金,,,6000,預備金,"466,292,000",0,0,0,0,0,0,0,0,0,0,0
2001,10904,109,4,,,10,,5320011100-4,加強文化與育樂活動,,,,,"1,357,877,000",0,0,0,0,0,"773,752,000","144,442,969","638,859,609",0,"134,892,391",0
2001,10904,109,4,,,,01,5320011101-7,"國立社教機構創新與發
展",,,,,"30,736,000",0,0,0,0,0,"24,536,000",0,"22,362,200",0,"2,173,800",0
2001,10904,109,4,,,,,5320011101-7,"國立社教機構創新
與發展",,,4000,獎補助費,"30,736,000",0,0,0,0,0,"24,536,000",0,"22,362,200",0,"2,173,800",0
2001,10904,109,4,,,,01,5320011101-7*,"國立社教機構創新與發
展",,,,,"151,184,000",0,0,0,0,0,"62,824,000","4,244,969","57,105,409",0,"5,718,591",0
2001,10904,109,4,,,,,5320011101-7*,"國立社教機構創新
與發展",,,3000,設備及投資,"111,503,000",0,0,0,0,0,"47,796,000",0,"52,860,440",0,"-5,064,440",0
2001,10904,109,4,,,,,5320011101-7*,"國立社教機構創新
與發展",,,4000,獎補助費,"39,681,000",0,0,0,0,0,"15,028,000","4,244,969","4,244,969",0,"10,783,031",0
2001,10904,109,4,,,,02,5320011103-2,"教育部所屬機構維持及
發展輔助",,,,,"1,175,957,000",0,0,0,0,0,"686,392,000","140,198,000","559,392,000",0,"127,000,000",0
2001,10904,109,4,,,,,5320011103-2,"教育部所屬機構維
持及發展輔助",,,4000,獎補助費,"1,175,957,000",0,0,0,0,0,"686,392,000","140,198,000","559,392,000",0,"127,000,000",0
2001,10904,109,4,,,11,,7620012100-9,"學校教職員暨社教機構聘
任人員退休撫卹給付",,,,,"17,740,706,000",0,0,0,0,0,"5,734,494,000","252,802,271","5,729,224,670",0,"5,269,330","5,000,000"
2001,10904,109,4,,,,,7620012100-9,"學校教職員暨社教
機構聘任人員退休
撫卹給付",,,1000,人事費,"12,374,889,000",0,0,0,0,0,"5,344,314,000","252,802,271","5,338,316,050",0,"5,997,950","5,000,000"
2001,10904,109,4,,,,,7620012100-9,"學校教職員暨社教
機構聘任人員退休
撫卹給付",,,4000,獎補助費,"5,365,817,000",0,0,0,0,0,"390,180,000",0,"390,908,620",0,"-728,620",0
2001,10904,109,4,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"5,550,633",0,0,0,0,0,"5,550,633","2,698,409","5,536,333",0,"14,300","14,300"
2001,10904,109,4,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,1000,人事費,"5,550,633",0,0,0,0,0,"5,550,633","2,698,409","5,536,333",0,"14,300","14,300"
2001,10904,109,4,05,,,,6306205800-6,早期退休公教人員生活困難照護金,,,,,"80,200",0,0,0,0,0,"80,200",0,0,0,"80,200","80,200"
2001,10904,109,4,,,,,6306205800-6,"早期退休公教人員生活困難照
護金",,,4000,獎補助費,"80,200",0,0,0,0,0,"80,200",0,0,0,"80,200","80,200"
2001,10904,109,4,05,,,,7606205300-6,公務人員退休撫卹給付,,,,,"48,579,820",0,0,0,0,0,"48,579,820","9,596,354","48,579,820",0,0,0
2001,10904,109,4,,,,,7606205300-6,公務人員退休撫卹給付,,,1000,人事費,"48,579,820",0,0,0,0,0,"48,579,820","9,596,354","48,579,820",0,0,0
2001,10904,109,4,,,,,合計,,,,,,"131,153,193,653",0,0,0,0,0,"45,011,312,653","9,053,684,471","37,970,944,123",0,"7,040,368,530","216,129,294"
2001,10905,109,5,11,,,,0020000000-0,教育部主管,,,,,,,,,,,,,,,,
2001,10905,109,5,,01,,,0020010000-6,教育部,,,,,"131,098,983,000",0,0,0,0,0,"50,281,599,000","4,453,286,530","42,370,114,500",0,"7,911,484,500","229,282,052"
2001,10905,109,5,,,01,,5120010100-8,一般行政,,,,,"1,050,433,000",0,0,0,0,0,"490,696,000","61,048,140","422,504,582",0,"68,191,418","11,304,323"
2001,10905,109,5,,,,,5120010100-8,一般行政,,,1000,人事費,"609,294,000",0,0,0,0,0,"328,890,000","42,544,844","305,613,846",0,"23,276,154","7,877,388"
2001,10905,109,5,,,,,5120010100-8,一般行政,,,2000,業務費,"242,667,000",0,0,0,0,0,"104,689,000","18,022,796","61,009,289",0,"43,679,711","3,426,935"
2001,10905,109,5,,,,,5120010100-8,一般行政,,,4000,獎補助費,"198,472,000",0,0,0,0,0,"57,117,000","480,500","55,881,447",0,"1,235,553",0
2001,10905,109,5,,,01,,5120010100-8*,一般行政,,,,,"14,638,000",0,0,0,0,0,"5,122,000","1,586,635","5,202,922",0,"-80,922",0
2001,10905,109,5,,,,,5120010100-8*,一般行政,,,2000,業務費,"1,000,000",0,0,0,0,0,"800,000","80,000","880,000",0,"-80,000",0
2001,10905,109,5,,,,,5120010100-8*,一般行政,,,3000,設備及投資,"12,914,000",0,0,0,0,0,"3,598,000","1,478,635","2,695,422",0,"902,578",0
2001,10905,109,5,,,,,5120010100-8*,一般行政,,,4000,獎補助費,"724,000",0,0,0,0,0,"724,000","28,000","1,627,500",0,"-903,500",0
2001,10905,109,5,,,02,,5120010200-2,高等教育,,,,,"96,259,121,000",0,0,0,0,0,"35,444,993,000","1,884,215,336","29,170,397,077",0,"6,274,595,923","11,288,998"
2001,10905,109,5,,,,01,5120010201-5,高等教育行政及督導,,,,,"12,720,815,000",0,0,0,0,0,"6,018,281,000","82,869,481","3,162,767,763",0,"2,855,513,237","182,758"
2001,10905,109,5,,,,,5120010201-5,"高等教育行政及督
導",,,2000,業務費,"305,459,000",0,0,0,0,0,"273,761,000","37,192,050","149,321,069",0,"124,439,931","182,758"
2001,10905,109,5,,,,,5120010201-5,"高等教育行政及督
導",,,4000,獎補助費,"12,415,356,000",0,0,0,0,0,"5,744,520,000","45,677,431","3,013,446,694",0,"2,731,073,306",0
2001,10905,109,5,,,,01,5120010201-5*,高等教育行政及督導,,,,,"3,474,292,000",0,0,0,0,0,"1,672,587,000","6,956,313","832,188,129",0,"840,398,871",0
2001,10905,109,5,,,,,5120010201-5*,"高等教育行政及督
導",,,2000,業務費,"11,280,000",0,0,0,0,0,"8,280,000","390,000","8,352,800",0,"-72,800",0
2001,10905,109,5,,,,,5120010201-5*,"高等教育行政及督
導",,,3000,設備及投資,"2,161,275,000",0,0,0,0,0,"1,054,070,000","3,316,313","648,238,332",0,"405,831,668",0
2001,10905,109,5,,,,,5120010201-5*,"高等教育行政及督
導",,,4000,獎補助費,"1,301,737,000",0,0,0,0,0,"610,237,000","3,250,000","175,596,997",0,"434,640,003",0
2001,10905,109,5,,,,02,5120010202-8,"技術職業教育行政及督
導",,,,,"7,221,540,000",0,0,0,0,0,"2,181,971,000","137,044,982","1,409,550,098",0,"772,420,902","999,324"
2001,10905,109,5,,,,,5120010202-8,"技術職業教育行政
及督導",,,2000,業務費,"369,673,000",0,0,0,0,0,"198,672,000","33,916,522","78,841,866",0,"119,830,134","500,660"
