id,time,工作計畫名稱,工作計畫編號,第一二級用途別科目名稱,第一二級用途別科目編號,科目編號,科目名稱,金額
2001,109,,,其他補助及捐助,4090,5120010501,,
2001,109,,,其他補助及捐助,4090,5120010701,,
2001,109,,,其他補助及捐助,4090,5120010904,,
2001,109,,,其他補助及捐助,4090,5120010908,,174864.00
2001,109,,,其他補助及捐助,4090,5120018110,,
2001,109,,,其他補助及捐助,4090,5320011101,,
2001,109,,,其他補助及捐助,4090,5120010203,,
2001,109,,,其他補助及捐助,4090,5320011103,,
2001,109,,,其他補助及捐助,4090,5120019800,,
2001,109,,,預備金,6000,total,total,466292.00
2001,109,,,預備金,6000,5120010100,,
2001,109,,,預備金,6000,5120010507,,
2001,109,,,預備金,6000,7620012100,,
2001,109,,,預備金,6000,5120010201,,
2001,109,,,預備金,6000,5120010202,,
2001,109,,,預備金,6000,5120010204,,
2001,109,,,預備金,6000,5120010301,,
2001,109,,,預備金,6000,5120010501,,
2001,109,,,預備金,6000,5120010701,,
2001,109,,,預備金,6000,5120010904,,
2001,109,,,預備金,6000,5120010908,,
2001,109,,,預備金,6000,5120018110,,
2001,109,,,預備金,6000,5320011101,,
2001,109,,,預備金,6000,5120010203,,
2001,109,,,預備金,6000,5320011103,,
2001,109,,,預備金,6000,5120019800,,466292.00
2001,109,,,第一預備金,6005,total,total,466292.00
2001,109,,,第一預備金,6005,5120010100,,
2001,109,,,第一預備金,6005,5120010507,,
2001,109,,,第一預備金,6005,7620012100,,
2001,109,,,第一預備金,6005,5120010201,,
2001,109,,,第一預備金,6005,5120010202,,
2001,109,,,第一預備金,6005,5120010204,,
2001,109,,,第一預備金,6005,5120010301,,
2001,109,,,第一預備金,6005,5120010501,,
2001,109,,,第一預備金,6005,5120010701,,
2001,109,,,第一預備金,6005,5120010904,,
2001,109,,,第一預備金,6005,5120010908,,
2001,109,,,第一預備金,6005,5120018110,,
2001,109,,,第一預備金,6005,5320011101,,
2001,109,,,第一預備金,6005,5120010203,,
2001,109,,,第一預備金,6005,5320011103,,
2001,109,,,第一預備金,6005,5120019800,,466292.00
2001,110,,,合計,,total,total,132938258.00
2001,110,,,合計,,5120010100,,1145965.00
2001,110,,,合計,,5120010507,,95161.00
2001,110,,,合計,,7620012100,,19081775.00
2001,110,,,合計,,5120010201,,16316707.00
2001,110,,,合計,,5120010202,,8823252.00
2001,110,,,合計,,5120010204,,25290559.00
2001,110,,,合計,,5120010301,,1477645.00
2001,110,,,合計,,5120010501,,2620876.00
2001,110,,,合計,,5120010701,,1974283.00
2001,110,,,合計,,5120010904,,2083614.00
2001,110,,,合計,,5120010908,,2338269.00
2001,110,,,合計,,5120018110,,3857916.00
2001,110,,,合計,,5320011101,,354532.00
2001,110,,,合計,,5120010203,,45953051.00
2001,110,,,合計,,5320011103,,1058361.00
2001,110,,,合計,,5120019800,,466292.00
2001,110,,,人事費,1000,total,total,14512922.00
2001,110,,,人事費,1000,5120010100,,676547.00
2001,110,,,人事費,1000,5120010507,,31852.00
2001,110,,,人事費,1000,7620012100,,13804523.00
2001,110,,,人事費,1000,5120010201,,
2001,110,,,人事費,1000,5120010202,,
2001,110,,,人事費,1000,5120010204,,
2001,110,,,人事費,1000,5120010301,,
2001,110,,,人事費,1000,5120010501,,
2001,110,,,人事費,1000,5120010701,,
2001,110,,,人事費,1000,5120010904,,
2001,110,,,人事費,1000,5120010908,,
2001,110,,,人事費,1000,5120018110,,
2001,110,,,人事費,1000,5320011101,,
2001,110,,,人事費,1000,5120010203,,
2001,110,,,人事費,1000,5320011103,,
2001,110,,,人事費,1000,5120019800,,
2001,110,,,政務人員待遇,1010,total,total,6567.00
2001,110,,,政務人員待遇,1010,5120010100,,6567.00
2001,110,,,政務人員待遇,1010,5120010507,,
2001,110,,,政務人員待遇,1010,7620012100,,
2001,110,,,政務人員待遇,1010,5120010201,,
2001,110,,,政務人員待遇,1010,5120010202,,
2001,110,,,政務人員待遇,1010,5120010204,,
2001,110,,,政務人員待遇,1010,5120010301,,
2001,110,,,政務人員待遇,1010,5120010501,,
2001,110,,,政務人員待遇,1010,5120010701,,
2001,110,,,政務人員待遇,1010,5120010904,,
2001,110,,,政務人員待遇,1010,5120010908,,
2001,110,,,政務人員待遇,1010,5120018110,,
2001,110,,,政務人員待遇,1010,5320011101,,
2001,110,,,政務人員待遇,1010,5120010203,,
2001,110,,,政務人員待遇,1010,5320011103,,
2001,110,,,政務人員待遇,1010,5120019800,,
2001,110,,,法定編制人員待遇,1015,total,total,387279.00
2001,110,,,法定編制人員待遇,1015,5120010100,,373152.00
2001,110,,,法定編制人員待遇,1015,5120010507,,14127.00
2001,110,,,法定編制人員待遇,1015,7620012100,,
2001,110,,,法定編制人員待遇,1015,5120010201,,
2001,110,,,法定編制人員待遇,1015,5120010202,,
2001,110,,,法定編制人員待遇,1015,5120010204,,
2001,110,,,法定編制人員待遇,1015,5120010301,,
2001,110,,,法定編制人員待遇,1015,5120010501,,
2001,110,,,法定編制人員待遇,1015,5120010701,,
2001,110,,,法定編制人員待遇,1015,5120010904,,
2001,110,,,法定編制人員待遇,1015,5120010908,,
2001,110,,,法定編制人員待遇,1015,5120018110,,
2001,110,,,法定編制人員待遇,1015,5320011101,,
2001,110,,,法定編制人員待遇,1015,5120010203,,
2001,110,,,法定編制人員待遇,1015,5320011103,,
2001,110,,,法定編制人員待遇,1015,5120019800,,
2001,110,,,約聘僱人員待遇,1020,total,total,50692.00
2001,110,,,約聘僱人員待遇,1020,5120010100,,46693.00
2001,110,,,約聘僱人員待遇,1020,5120010507,,3999.00
2001,110,,,約聘僱人員待遇,1020,7620012100,,
2001,110,,,約聘僱人員待遇,1020,5120010201,,
2001,110,,,約聘僱人員待遇,1020,5120010202,,
2001,110,,,約聘僱人員待遇,1020,5120010204,,
2001,110,,,約聘僱人員待遇,1020,5120010301,,
2001,110,,,約聘僱人員待遇,1020,5120010501,,
2001,110,,,約聘僱人員待遇,1020,5120010701,,
2001,110,,,約聘僱人員待遇,1020,5120010904,,
2001,110,,,約聘僱人員待遇,1020,5120010908,,
2001,110,,,約聘僱人員待遇,1020,5120018110,,
2001,110,,,約聘僱人員待遇,1020,5320011101,,
2001,110,,,約聘僱人員待遇,1020,5120010203,,
2001,110,,,約聘僱人員待遇,1020,5320011103,,
2001,110,,,約聘僱人員待遇,1020,5120019800,,
2001,110,,,技工及工友待遇,1025,total,total,11264.00
2001,110,,,技工及工友待遇,1025,5120010100,,10085.00
2001,110,,,技工及工友待遇,1025,5120010507,,1179.00
2001,110,,,技工及工友待遇,1025,7620012100,,
2001,110,,,技工及工友待遇,1025,5120010201,,
2001,110,,,技工及工友待遇,1025,5120010202,,
2001,110,,,技工及工友待遇,1025,5120010204,,
2001,110,,,技工及工友待遇,1025,5120010301,,
2001,110,,,技工及工友待遇,1025,5120010501,,
2001,110,,,技工及工友待遇,1025,5120010701,,
2001,110,,,技工及工友待遇,1025,5120010904,,
2001,110,,,技工及工友待遇,1025,5120010908,,
2001,110,,,技工及工友待遇,1025,5120018110,,
2001,110,,,技工及工友待遇,1025,5320011101,,
2001,110,,,技工及工友待遇,1025,5120010203,,
2001,110,,,技工及工友待遇,1025,5320011103,,
2001,110,,,技工及工友待遇,1025,5120019800,,
2001,110,,,獎金,1030,total,total,95843.00
2001,110,,,獎金,1030,5120010100,,91458.00
2001,110,,,獎金,1030,5120010507,,4385.00
2001,110,,,獎金,1030,7620012100,,
2001,110,,,獎金,1030,5120010201,,
2001,110,,,獎金,1030,5120010202,,
2001,110,,,獎金,1030,5120010204,,
2001,110,,,獎金,1030,5120010301,,
2001,110,,,獎金,1030,5120010501,,
2001,110,,,獎金,1030,5120010701,,
2001,110,,,獎金,1030,5120010904,,
2001,110,,,獎金,1030,5120010908,,
2001,110,,,獎金,1030,5120018110,,
2001,110,,,獎金,1030,5320011101,,
2001,110,,,獎金,1030,5120010203,,
2001,110,,,獎金,1030,5320011103,,
2001,110,,,獎金,1030,5120019800,,
2001,110,,,其他給與,1035,total,total,8775.00
2001,110,,,其他給與,1035,5120010100,,8327.00
2001,110,,,其他給與,1035,5120010507,,448.00
2001,110,,,其他給與,1035,7620012100,,
2001,110,,,其他給與,1035,5120010201,,
2001,110,,,其他給與,1035,5120010202,,
2001,110,,,其他給與,1035,5120010204,,
2001,110,,,其他給與,1035,5120010301,,
2001,110,,,其他給與,1035,5120010501,,
2001,110,,,其他給與,1035,5120010701,,
2001,110,,,其他給與,1035,5120010904,,
2001,110,,,其他給與,1035,5120010908,,
2001,110,,,其他給與,1035,5120018110,,
2001,110,,,其他給與,1035,5320011101,,
2001,110,,,其他給與,1035,5120010203,,
2001,110,,,其他給與,1035,5320011103,,
2001,110,,,其他給與,1035,5120019800,,
2001,110,,,加班值班費,1040,total,total,57059.00
2001,110,,,加班值班費,1040,5120010100,,55216.00
2001,110,,,加班值班費,1040,5120010507,,1843.00
2001,110,,,加班值班費,1040,7620012100,,
2001,110,,,加班值班費,1040,5120010201,,
2001,110,,,加班值班費,1040,5120010202,,
2001,110,,,加班值班費,1040,5120010204,,
2001,110,,,加班值班費,1040,5120010301,,
2001,110,,,加班值班費,1040,5120010501,,
2001,110,,,加班值班費,1040,5120010701,,
2001,110,,,加班值班費,1040,5120010904,,
2001,110,,,加班值班費,1040,5120010908,,
2001,110,,,加班值班費,1040,5120018110,,
2001,110,,,加班值班費,1040,5320011101,,
2001,110,,,加班值班費,1040,5120010203,,
2001,110,,,加班值班費,1040,5320011103,,
2001,110,,,加班值班費,1040,5120019800,,
2001,110,,,退休退職給付,1045,total,total,13806612.00
2001,110,,,退休退職給付,1045,5120010100,,
2001,110,,,退休退職給付,1045,5120010507,,2089.00
2001,110,,,退休退職給付,1045,7620012100,,13804523.00
2001,110,,,退休退職給付,1045,5120010201,,
2001,110,,,退休退職給付,1045,5120010202,,
2001,110,,,退休退職給付,1045,5120010204,,
2001,110,,,退休退職給付,1045,5120010301,,
2001,110,,,退休退職給付,1045,5120010501,,
2001,110,,,退休退職給付,1045,5120010701,,
2001,110,,,退休退職給付,1045,5120010904,,
2001,110,,,退休退職給付,1045,5120010908,,
2001,110,,,退休退職給付,1045,5120018110,,
2001,110,,,退休退職給付,1045,5320011101,,
2001,110,,,退休退職給付,1045,5120010203,,
2001,110,,,退休退職給付,1045,5320011103,,
2001,110,,,退休退職給付,1045,5120019800,,
2001,110,,,退休離職儲金,1050,total,total,44982.00
2001,110,,,退休離職儲金,1050,5120010100,,43160.00
2001,110,,,退休離職儲金,1050,5120010507,,1822.00
2001,110,,,退休離職儲金,1050,7620012100,,
2001,110,,,退休離職儲金,1050,5120010201,,
2001,110,,,退休離職儲金,1050,5120010202,,
2001,110,,,退休離職儲金,1050,5120010204,,
2001,110,,,退休離職儲金,1050,5120010301,,
2001,110,,,退休離職儲金,1050,5120010501,,
2001,110,,,退休離職儲金,1050,5120010701,,
2001,110,,,退休離職儲金,1050,5120010904,,
2001,110,,,退休離職儲金,1050,5120010908,,
2001,110,,,退休離職儲金,1050,5120018110,,
2001,110,,,退休離職儲金,1050,5320011101,,
2001,110,,,退休離職儲金,1050,5120010203,,
2001,110,,,退休離職儲金,1050,5320011103,,
2001,110,,,退休離職儲金,1050,5120019800,,
2001,110,,,保險,1055,total,total,43849.00
2001,110,,,保險,1055,5120010100,,41889.00
2001,110,,,保險,1055,5120010507,,1960.00
2001,110,,,保險,1055,7620012100,,
2001,110,,,保險,1055,5120010201,,
2001,110,,,保險,1055,5120010202,,
2001,110,,,保險,1055,5120010204,,
2001,110,,,保險,1055,5120010301,,
2001,110,,,保險,1055,5120010501,,
2001,110,,,保險,1055,5120010701,,
2001,110,,,保險,1055,5120010904,,
2001,110,,,保險,1055,5120010908,,
2001,110,,,保險,1055,5120018110,,
2001,110,,,保險,1055,5320011101,,
2001,110,,,保險,1055,5120010203,,
2001,110,,,保險,1055,5320011103,,
2001,110,,,保險,1055,5120019800,,
2001,110,,,業務費,2000,total,total,2990464.00
2001,110,,,業務費,2000,5120010100,,245002.00
2001,110,,,業務費,2000,5120010507,,54261.00
2001,110,,,業務費,2000,7620012100,,
2001,110,,,業務費,2000,5120010201,,333942.00
2001,110,,,業務費,2000,5120010202,,392173.00
2001,110,,,業務費,2000,5120010204,,61589.00
2001,110,,,業務費,2000,5120010301,,601665.00
2001,110,,,業務費,2000,5120010501,,315161.00
2001,110,,,業務費,2000,5120010701,,294087.00
2001,110,,,業務費,2000,5120010904,,552405.00
2001,110,,,業務費,2000,5120010908,,140179.00
2001,110,,,業務費,2000,5120018110,,
2001,110,,,業務費,2000,5320011101,,
2001,110,,,業務費,2000,5120010203,,
2001,110,,,業務費,2000,5320011103,,
2001,110,,,業務費,2000,5120019800,,
2001,110,,,教育訓練費,2003,total,total,4062.00
2001,110,,,教育訓練費,2003,5120010100,,2314.00
2001,110,,,教育訓練費,2003,5120010507,,96.00
2001,110,,,教育訓練費,2003,7620012100,,
2001,110,,,教育訓練費,2003,5120010201,,
2001,110,,,教育訓練費,2003,5120010202,,
2001,110,,,教育訓練費,2003,5120010204,,50.00
2001,110,,,教育訓練費,2003,5120010301,,
2001,110,,,教育訓練費,2003,5120010501,,
2001,110,,,教育訓練費,2003,5120010701,,
2001,110,,,教育訓練費,2003,5120010904,,1000.00
2001,110,,,教育訓練費,2003,5120010908,,602.00
2001,110,,,教育訓練費,2003,5120018110,,
2001,110,,,教育訓練費,2003,5320011101,,
2001,110,,,教育訓練費,2003,5120010203,,
2001,110,,,教育訓練費,2003,5320011103,,
2001,110,,,教育訓練費,2003,5120019800,,
2001,110,,,水電費,2006,total,total,8605.00
2001,110,,,水電費,2006,5120010100,,6524.00
2001,110,,,水電費,2006,5120010507,,2081.00
2001,110,,,水電費,2006,7620012100,,
2001,110,,,水電費,2006,5120010201,,
2001,110,,,水電費,2006,5120010202,,
2001,110,,,水電費,2006,5120010204,,
2001,110,,,水電費,2006,5120010301,,
2001,110,,,水電費,2006,5120010501,,
2001,110,,,水電費,2006,5120010701,,
2001,110,,,水電費,2006,5120010904,,
2001,110,,,水電費,2006,5120010908,,
2001,110,,,水電費,2006,5120018110,,
2001,110,,,水電費,2006,5320011101,,
2001,110,,,水電費,2006,5120010203,,
2001,110,,,水電費,2006,5320011103,,
2001,110,,,水電費,2006,5120019800,,
2001,110,,,通訊費,2009,total,total,150540.00
2001,110,,,通訊費,2009,5120010100,,10660.00
2001,110,,,通訊費,2009,5120010507,,526.00
2001,110,,,通訊費,2009,7620012100,,
2001,110,,,通訊費,2009,5120010201,,491.00
2001,110,,,通訊費,2009,5120010202,,
2001,110,,,通訊費,2009,5120010204,,
2001,110,,,通訊費,2009,5120010301,,500.00
2001,110,,,通訊費,2009,5120010501,,
2001,110,,,通訊費,2009,5120010701,,200.00
2001,110,,,通訊費,2009,5120010904,,138163.00
2001,110,,,通訊費,2009,5120010908,,
2001,110,,,通訊費,2009,5120018110,,
2001,110,,,通訊費,2009,5320011101,,
2001,110,,,通訊費,2009,5120010203,,
2001,110,,,通訊費,2009,5320011103,,
2001,110,,,通訊費,2009,5120019800,,
2001,110,,,權利使用費,2015,total,total,23.00
2001,110,,,權利使用費,2015,5120010100,,
2001,110,,,權利使用費,2015,5120010507,,23.00
2001,110,,,權利使用費,2015,7620012100,,
2001,110,,,權利使用費,2015,5120010201,,
2001,110,,,權利使用費,2015,5120010202,,
2001,110,,,權利使用費,2015,5120010204,,
2001,110,,,權利使用費,2015,5120010301,,
2001,110,,,權利使用費,2015,5120010501,,
2001,110,,,權利使用費,2015,5120010701,,
2001,110,,,權利使用費,2015,5120010904,,
2001,110,,,權利使用費,2015,5120010908,,
2001,110,,,權利使用費,2015,5120018110,,
2001,110,,,權利使用費,2015,5320011101,,
2001,110,,,權利使用費,2015,5120010203,,
2001,110,,,權利使用費,2015,5320011103,,
2001,110,,,權利使用費,2015,5120019800,,
2001,110,,,資訊服務費,2018,total,total,76999.00
2001,110,,,資訊服務費,2018,5120010100,,300.00
2001,110,,,資訊服務費,2018,5120010507,,1587.00
2001,110,,,資訊服務費,2018,7620012100,,
2001,110,,,資訊服務費,2018,5120010201,,
2001,110,,,資訊服務費,2018,5120010202,,
2001,110,,,資訊服務費,2018,5120010204,,1000.00
2001,110,,,資訊服務費,2018,5120010301,,
2001,110,,,資訊服務費,2018,5120010501,,5338.00
2001,110,,,資訊服務費,2018,5120010701,,1800.00
2001,110,,,資訊服務費,2018,5120010904,,66974.00
2001,110,,,資訊服務費,2018,5120010908,,
2001,110,,,資訊服務費,2018,5120018110,,
2001,110,,,資訊服務費,2018,5320011101,,
2001,110,,,資訊服務費,2018,5120010203,,
2001,110,,,資訊服務費,2018,5320011103,,
2001,110,,,資訊服務費,2018,5120019800,,
2001,110,,,其他業務租金,2021,total,total,10606.00
2001,110,,,其他業務租金,2021,5120010100,,9335.00
2001,110,,,其他業務租金,2021,5120010507,,236.00
2001,110,,,其他業務租金,2021,7620012100,,
2001,110,,,其他業務租金,2021,5120010201,,
2001,110,,,其他業務租金,2021,5120010202,,
2001,110,,,其他業務租金,2021,5120010204,,
2001,110,,,其他業務租金,2021,5120010301,,
2001,110,,,其他業務租金,2021,5120010501,,
2001,110,,,其他業務租金,2021,5120010701,,
2001,110,,,其他業務租金,2021,5120010904,,500.00
2001,110,,,其他業務租金,2021,5120010908,,535.00
2001,110,,,其他業務租金,2021,5120018110,,
2001,110,,,其他業務租金,2021,5320011101,,
2001,110,,,其他業務租金,2021,5120010203,,
2001,110,,,其他業務租金,2021,5320011103,,
2001,110,,,其他業務租金,2021,5120019800,,
2001,110,,,稅捐及規費,2024,total,total,321.00
2001,110,,,稅捐及規費,2024,5120010100,,260.00
2001,110,,,稅捐及規費,2024,5120010507,,61.00
2001,110,,,稅捐及規費,2024,7620012100,,
2001,110,,,稅捐及規費,2024,5120010201,,
2001,110,,,稅捐及規費,2024,5120010202,,
2001,110,,,稅捐及規費,2024,5120010204,,
2001,110,,,稅捐及規費,2024,5120010301,,
2001,110,,,稅捐及規費,2024,5120010501,,
2001,110,,,稅捐及規費,2024,5120010701,,
2001,110,,,稅捐及規費,2024,5120010904,,
2001,110,,,稅捐及規費,2024,5120010908,,
2001,110,,,稅捐及規費,2024,5120018110,,
2001,110,,,稅捐及規費,2024,5320011101,,
2001,110,,,稅捐及規費,2024,5120010203,,
2001,110,,,稅捐及規費,2024,5320011103,,
2001,110,,,稅捐及規費,2024,5120019800,,
2001,110,,,保險費,2027,total,total,773.00
2001,110,,,保險費,2027,5120010100,,561.00
2001,110,,,保險費,2027,5120010507,,146.00
2001,110,,,保險費,2027,7620012100,,
2001,110,,,保險費,2027,5120010201,,
2001,110,,,保險費,2027,5120010202,,
2001,110,,,保險費,2027,5120010204,,
2001,110,,,保險費,2027,5120010301,,
2001,110,,,保險費,2027,5120010501,,
2001,110,,,保險費,2027,5120010701,,
2001,110,,,保險費,2027,5120010904,,
2001,110,,,保險費,2027,5120010908,,66.00
2001,110,,,保險費,2027,5120018110,,
2001,110,,,保險費,2027,5320011101,,
2001,110,,,保險費,2027,5120010203,,
2001,110,,,保險費,2027,5320011103,,
2001,110,,,保險費,2027,5120019800,,
2001,110,,,兼職費,2030,total,total,695.00
2001,110,,,兼職費,2030,5120010100,,495.00
2001,110,,,兼職費,2030,5120010507,,
2001,110,,,兼職費,2030,7620012100,,
2001,110,,,兼職費,2030,5120010201,,200.00
2001,110,,,兼職費,2030,5120010202,,
2001,110,,,兼職費,2030,5120010204,,
2001,110,,,兼職費,2030,5120010301,,
2001,110,,,兼職費,2030,5120010501,,
2001,110,,,兼職費,2030,5120010701,,
2001,110,,,兼職費,2030,5120010904,,
2001,110,,,兼職費,2030,5120010908,,
2001,110,,,兼職費,2030,5120018110,,
2001,110,,,兼職費,2030,5320011101,,
2001,110,,,兼職費,2030,5120010203,,
2001,110,,,兼職費,2030,5320011103,,
2001,110,,,兼職費,2030,5120019800,,
2001,110,,,臨時人員酬金,2033,total,total,187646.00
2001,110,,,臨時人員酬金,2033,5120010100,,44043.00
2001,110,,,臨時人員酬金,2033,5120010507,,7447.00
2001,110,,,臨時人員酬金,2033,7620012100,,
2001,110,,,臨時人員酬金,2033,5120010201,,21249.00
2001,110,,,臨時人員酬金,2033,5120010202,,11002.00
2001,110,,,臨時人員酬金,2033,5120010204,,7858.00
2001,110,,,臨時人員酬金,2033,5120010301,,11500.00
2001,110,,,臨時人員酬金,2033,5120010501,,16770.00
2001,110,,,臨時人員酬金,2033,5120010701,,12400.00
2001,110,,,臨時人員酬金,2033,5120010904,,42613.00
2001,110,,,臨時人員酬金,2033,5120010908,,12764.00
2001,110,,,臨時人員酬金,2033,5120018110,,
2001,110,,,臨時人員酬金,2033,5320011101,,
2001,110,,,臨時人員酬金,2033,5120010203,,
2001,110,,,臨時人員酬金,2033,5320011103,,
2001,110,,,臨時人員酬金,2033,5120019800,,
2001,110,,,按日按件計資酬金,2036,total,total,145398.00
2001,110,,,按日按件計資酬金,2036,5120010100,,8176.00
2001,110,,,按日按件計資酬金,2036,5120010507,,5497.00
2001,110,,,按日按件計資酬金,2036,7620012100,,
2001,110,,,按日按件計資酬金,2036,5120010201,,18740.00
2001,110,,,按日按件計資酬金,2036,5120010202,,44568.00
2001,110,,,按日按件計資酬金,2036,5120010204,,15183.00
2001,110,,,按日按件計資酬金,2036,5120010301,,12262.00
2001,110,,,按日按件計資酬金,2036,5120010501,,8761.00
2001,110,,,按日按件計資酬金,2036,5120010701,,3910.00
2001,110,,,按日按件計資酬金,2036,5120010904,,12260.00
2001,110,,,按日按件計資酬金,2036,5120010908,,16041.00
2001,110,,,按日按件計資酬金,2036,5120018110,,
2001,110,,,按日按件計資酬金,2036,5320011101,,
2001,110,,,按日按件計資酬金,2036,5120010203,,
2001,110,,,按日按件計資酬金,2036,5320011103,,
2001,110,,,按日按件計資酬金,2036,5120019800,,
2001,110,,,委辦費,2039,total,total,2056866.00
2001,110,,,委辦費,2039,5120010100,,37239.00
2001,110,,,委辦費,2039,5120010507,,15114.00
2001,110,,,委辦費,2039,7620012100,,
2001,110,,,委辦費,2039,5120010201,,282395.00
2001,110,,,委辦費,2039,5120010202,,293973.00
2001,110,,,委辦費,2039,5120010204,,31465.00
2001,110,,,委辦費,2039,5120010301,,546596.00
2001,110,,,委辦費,2039,5120010501,,263106.00
2001,110,,,委辦費,2039,5120010701,,234281.00
2001,110,,,委辦費,2039,5120010904,,275037.00
2001,110,,,委辦費,2039,5120010908,,77660.00
2001,110,,,委辦費,2039,5120018110,,
2001,110,,,委辦費,2039,5320011101,,
2001,110,,,委辦費,2039,5120010203,,
2001,110,,,委辦費,2039,5320011103,,
2001,110,,,委辦費,2039,5120019800,,
2001,110,,,國內組織會費,2045,total,total,59.00
2001,110,,,國內組織會費,2045,5120010100,,20.00
2001,110,,,國內組織會費,2045,5120010507,,9.00
2001,110,,,國內組織會費,2045,7620012100,,
2001,110,,,國內組織會費,2045,5120010201,,
2001,110,,,國內組織會費,2045,5120010202,,
2001,110,,,國內組織會費,2045,5120010204,,30.00
2001,110,,,國內組織會費,2045,5120010301,,
2001,110,,,國內組織會費,2045,5120010501,,
2001,110,,,國內組織會費,2045,5120010701,,
2001,110,,,國內組織會費,2045,5120010904,,
2001,110,,,國內組織會費,2045,5120010908,,
2001,110,,,國內組織會費,2045,5120018110,,
2001,110,,,國內組織會費,2045,5320011101,,
2001,110,,,國內組織會費,2045,5120010203,,
2001,110,,,國內組織會費,2045,5320011103,,
2001,110,,,國內組織會費,2045,5120019800,,
2001,110,,,物品,2051,total,total,15616.00
2001,110,,,物品,2051,5120010100,,7423.00
2001,110,,,物品,2051,5120010507,,762.00
2001,110,,,物品,2051,7620012100,,
2001,110,,,物品,2051,5120010201,,1500.00
2001,110,,,物品,2051,5120010202,,1000.00
2001,110,,,物品,2051,5120010204,,
2001,110,,,物品,2051,5120010301,,1300.00
2001,110,,,物品,2051,5120010501,,50.00
2001,110,,,物品,2051,5120010701,,200.00
2001,110,,,物品,2051,5120010904,,2201.00
2001,110,,,物品,2051,5120010908,,1180.00
2001,110,,,物品,2051,5120018110,,
2001,110,,,物品,2051,5320011101,,
2001,110,,,物品,2051,5120010203,,
2001,110,,,物品,2051,5320011103,,
2001,110,,,物品,2051,5120019800,,
2001,110,,,一般事務費,2054,total,total,280855.00
2001,110,,,一般事務費,2054,5120010100,,103944.00
2001,110,,,一般事務費,2054,5120010507,,17887.00
2001,110,,,一般事務費,2054,7620012100,,
2001,110,,,一般事務費,2054,5120010201,,3137.00
2001,110,,,一般事務費,2054,5120010202,,35717.00
2001,110,,,一般事務費,2054,5120010204,,5933.00
2001,110,,,一般事務費,2054,5120010301,,24896.00
2001,110,,,一般事務費,2054,5120010501,,16245.00
2001,110,,,一般事務費,2054,5120010701,,39396.00
2001,110,,,一般事務費,2054,5120010904,,7100.00
2001,110,,,一般事務費,2054,5120010908,,26600.00
2001,110,,,一般事務費,2054,5120018110,,
2001,110,,,一般事務費,2054,5320011101,,
2001,110,,,一般事務費,2054,5120010203,,
2001,110,,,一般事務費,2054,5320011103,,
2001,110,,,一般事務費,2054,5120019800,,
2001,110,,,房屋建築養護費,2063,total,total,1204.00
2001,110,,,房屋建築養護費,2063,5120010100,,938.00
2001,110,,,房屋建築養護費,2063,5120010507,,266.00
2001,110,,,房屋建築養護費,2063,7620012100,,
2001,110,,,房屋建築養護費,2063,5120010201,,
2001,110,,,房屋建築養護費,2063,5120010202,,
2001,110,,,房屋建築養護費,2063,5120010204,,
2001,110,,,房屋建築養護費,2063,5120010301,,
2001,110,,,房屋建築養護費,2063,5120010501,,
2001,110,,,房屋建築養護費,2063,5120010701,,
2001,110,,,房屋建築養護費,2063,5120010904,,
2001,110,,,房屋建築養護費,2063,5120010908,,
2001,110,,,房屋建築養護費,2063,5120018110,,
2001,110,,,房屋建築養護費,2063,5320011101,,
2001,110,,,房屋建築養護費,2063,5120010203,,
2001,110,,,房屋建築養護費,2063,5320011103,,
2001,110,,,房屋建築養護費,2063,5120019800,,
2001,110,,,車輛及辦公器具養護費,2066,total,total,971.00
2001,110,,,車輛及辦公器具養護費,2066,5120010100,,908.00
2001,110,,,車輛及辦公器具養護費,2066,5120010507,,63.00
2001,110,,,車輛及辦公器具養護費,2066,7620012100,,
2001,110,,,車輛及辦公器具養護費,2066,5120010201,,
2001,110,,,車輛及辦公器具養護費,2066,5120010202,,
2001,110,,,車輛及辦公器具養護費,2066,5120010204,,
2001,110,,,車輛及辦公器具養護費,2066,5120010301,,
2001,110,,,車輛及辦公器具養護費,2066,5120010501,,
2001,110,,,車輛及辦公器具養護費,2066,5120010701,,
2001,110,,,車輛及辦公器具養護費,2066,5120010904,,
2001,110,,,車輛及辦公器具養護費,2066,5120010908,,
2001,110,,,車輛及辦公器具養護費,2066,5120018110,,
2001,110,,,車輛及辦公器具養護費,2066,5320011101,,
2001,110,,,車輛及辦公器具養護費,2066,5120010203,,
2001,110,,,車輛及辦公器具養護費,2066,5320011103,,
2001,110,,,車輛及辦公器具養護費,2066,5120019800,,
2001,110,,,設施及機械設備養護費,2069,total,total,4980.00
2001,110,,,設施及機械設備養護費,2069,5120010100,,4430.00
2001,110,,,設施及機械設備養護費,2069,5120010507,,550.00
2001,110,,,設施及機械設備養護費,2069,7620012100,,
2001,110,,,設施及機械設備養護費,2069,5120010201,,
2001,110,,,設施及機械設備養護費,2069,5120010202,,
2001,110,,,設施及機械設備養護費,2069,5120010204,,
2001,110,,,設施及機械設備養護費,2069,5120010301,,
2001,110,,,設施及機械設備養護費,2069,5120010501,,
2001,110,,,設施及機械設備養護費,2069,5120010701,,
2001,110,,,設施及機械設備養護費,2069,5120010904,,
2001,110,,,設施及機械設備養護費,2069,5120010908,,
2001,110,,,設施及機械設備養護費,2069,5120018110,,
