id,time,會計年度,月份,會計分類,項目,預算科目編號,預算科目名稱,經資門,收入實現數,減項_收入待納庫數,加項_以前年度待納庫繳庫數,加項_以前年度撥款於本年度繳還數_材料,加項_以前年度撥款於本年度繳還數_存出保證金,加項_以前年度撥款於本年度繳還數_其他應收款,加項_預收款,加項_剔除經費,繳付公庫數
201,11002,110,02,1,本年度,,,,1785754,0,0,0,0,0,0,0,1785754
201,11002,110,02,1,,0502010303,資料使用費,,149,0,0,0,0,0,0,0,149
201,11002,110,02,1,,0702010102,權利金,,46,0,0,0,0,0,0,0,46
201,11002,110,02,1,,0702010103,租金收入,,1749923,0,0,0,0,0,0,0,1749923
201,11002,110,02,1,,1202010201,收回以前年度歲出,,140,0,0,0,0,0,0,0,140
201,11002,110,02,1,,1202010210,其他雜項收入,,35496,0,0,0,0,0,0,0,35496
201,11002,110,02,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11002,110,02,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,本年度,,,,1888839,0,0,0,0,0,0,0,1888839
201,11003,110,03,1,,0502010303,資料使用費,,149,0,0,0,0,0,0,0,149
201,11003,110,03,1,,0702010102,權利金,,97,0,0,0,0,0,0,0,97
201,11003,110,03,1,,0702010103,租金收入,,1826723,0,0,0,0,0,0,0,1826723
201,11003,110,03,1,,0702010500,廢舊物資售價,,4000,0,0,0,0,0,0,0,4000
201,11003,110,03,1,,1202010201,收回以前年度歲出,,140,0,0,0,0,0,0,0,140
201,11003,110,03,1,,1202010210,其他雜項收入,,57730,0,0,0,0,0,0,0,57730
201,11003,110,03,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11003,110,03,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,本年度,,,,2035225,0,0,0,0,0,0,0,2035225
201,11004,110,04,1,,0502010303,資料使用費,,149,0,0,0,0,0,0,0,149
201,11004,110,04,1,,0702010102,權利金,,175,0,0,0,0,0,0,0,175
201,11004,110,04,1,,0702010103,租金收入,,1946423,0,0,0,0,0,0,0,1946423
201,11004,110,04,1,,0702010500,廢舊物資售價,,7100,0,0,0,0,0,0,0,7100
201,11004,110,04,1,,1202010201,收回以前年度歲出,,140,0,0,0,0,0,0,0,140
201,11004,110,04,1,,1202010210,其他雜項收入,,81238,0,0,0,0,0,0,0,81238
201,11004,110,04,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11004,110,04,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,本年度,,,,2225834,0,0,0,0,0,0,0,2225834
201,11005,110,05,1,,0502010303,資料使用費,,179,0,0,0,0,0,0,0,179
201,11005,110,05,1,,0702010102,權利金,,211,0,0,0,0,0,0,0,211
201,11005,110,05,1,,0702010103,租金收入,,2023523,0,0,0,0,0,0,0,2023523
201,11005,110,05,1,,0702010500,廢舊物資售價,,98100,0,0,0,0,0,0,0,98100
201,11005,110,05,1,,1202010201,收回以前年度歲出,,140,0,0,0,0,0,0,0,140
201,11005,110,05,1,,1202010210,其他雜項收入,,103681,0,0,0,0,0,0,0,103681
201,11005,110,05,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11005,110,05,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,本年度,,,,2441885,0,0,0,0,0,0,0,2441885
201,11006,110,06,1,,0502010303,資料使用費,,179,0,0,0,0,0,0,0,179
201,11006,110,06,1,,0702010102,權利金,,236,0,0,0,0,0,0,0,236
201,11006,110,06,1,,0702010103,租金收入,,2218865,0,0,0,0,0,0,0,2218865
201,11006,110,06,1,,0702010500,廢舊物資售價,,98100,0,0,0,0,0,0,0,98100
201,11006,110,06,1,,1202010201,收回以前年度歲出,,163,0,0,0,0,0,0,0,163
201,11006,110,06,1,,1202010210,其他雜項收入,,124342,0,0,0,0,0,0,0,124342
201,11006,110,06,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11006,110,06,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,本年度,,,,2582286,0,0,0,0,0,0,0,2582286
201,11007,110,07,1,,0502010303,資料使用費,,411,0,0,0,0,0,0,0,411
201,11007,110,07,1,,0702010102,權利金,,236,0,0,0,0,0,0,0,236
201,11007,110,07,1,,0702010103,租金收入,,2325765,0,0,0,0,0,0,0,2325765
201,11007,110,07,1,,0702010500,廢舊物資售價,,98100,0,0,0,0,0,0,0,98100
201,11007,110,07,1,,1202010201,收回以前年度歲出,,6228,0,0,0,0,0,0,0,6228
201,11007,110,07,1,,1202010210,其他雜項收入,,151546,0,0,0,0,0,0,0,151546
201,11007,110,07,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11007,110,07,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,本年度,,,,3155761,0,0,0,0,0,0,0,3155761
201,11008,110,08,1,,0402010301,一般賠償收入,,456310,0,0,0,0,0,0,0,456310
201,11008,110,08,1,,0502010303,資料使用費,,411,0,0,0,0,0,0,0,411
201,11008,110,08,1,,0702010102,權利金,,236,0,0,0,0,0,0,0,236
201,11008,110,08,1,,0702010103,租金收入,,2407941,0,0,0,0,0,0,0,2407941
201,11008,110,08,1,,0702010500,廢舊物資售價,,98100,0,0,0,0,0,0,0,98100
201,11008,110,08,1,,1202010201,收回以前年度歲出,,17740,0,0,0,0,0,0,0,17740
201,11008,110,08,1,,1202010210,其他雜項收入,,175023,0,0,0,0,0,0,0,175023
201,11008,110,08,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11008,110,08,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,本年度,,,,3293716,0,0,0,0,0,0,0,3293716
201,11009,110,09,1,,0402010301,一般賠償收入,,456310,0,0,0,0,0,0,0,456310
201,11009,110,09,1,,0502010303,資料使用費,,677,0,0,0,0,0,0,0,677
201,11009,110,09,1,,0702010102,權利金,,236,0,0,0,0,0,0,0,236
201,11009,110,09,1,,0702010103,租金收入,,2491408,0,0,0,0,0,0,0,2491408
201,11009,110,09,1,,0702010500,廢舊物資售價,,116100,0,0,0,0,0,0,0,116100
201,11009,110,09,1,,1202010201,收回以前年度歲出,,30640,0,0,0,0,0,0,0,30640
201,11009,110,09,1,,1202010210,其他雜項收入,,198345,0,0,0,0,0,0,0,198345
201,11009,110,09,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11009,110,09,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,本年度,,,,3430568,0,0,0,0,0,0,0,3430568
201,11010,110,10,1,,0402010301,一般賠償收入,,456310,0,0,0,0,0,0,0,456310
201,11010,110,10,1,,0502010303,資料使用費,,1040,0,0,0,0,0,0,0,1040
201,11010,110,10,1,,0702010102,權利金,,236,0,0,0,0,0,0,0,236
201,11010,110,10,1,,0702010103,租金收入,,2590208,0,0,0,0,0,0,0,2590208
201,11010,110,10,1,,0702010500,廢舊物資售價,,116100,0,0,0,0,0,0,0,116100
201,11010,110,10,1,,1202010201,收回以前年度歲出,,30640,0,0,0,0,0,0,0,30640
201,11010,110,10,1,,1202010210,其他雜項收入,,236034,0,0,0,0,0,0,0,236034
201,11010,110,10,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11010,110,10,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,本年度,,,,3541865,0,0,0,0,0,0,0,3541865
201,11011,110,11,1,,0402010301,一般賠償收入,,457728,0,0,0,0,0,0,0,457728
201,11011,110,11,1,,0502010303,資料使用費,,1076,0,0,0,0,0,0,0,1076
201,11011,110,11,1,,0702010102,權利金,,236,0,0,0,0,0,0,0,236
201,11011,110,11,1,,0702010103,租金收入,,2646890,0,0,0,0,0,0,0,2646890
201,11011,110,11,1,,0702010500,廢舊物資售價,,116100,0,0,0,0,0,0,0,116100
201,11011,110,11,1,,1202010201,收回以前年度歲出,,30640,0,0,0,0,0,0,0,30640
201,11011,110,11,1,,1202010210,其他雜項收入,,289195,0,0,0,0,0,0,0,289195
201,11011,110,11,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11011,110,11,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,本年度,,,,3184625,0,0,0,0,0,0,0,3184625
201,11012,110,12,1,,0402010301,一般賠償收入,,457728,0,0,0,0,0,0,0,457728
201,11012,110,12,1,,0502010303,資料使用費,,1076,0,0,0,0,0,0,0,1076
201,11012,110,12,1,,0702010102,權利金,,236,0,0,0,0,0,0,0,236
201,11012,110,12,1,,0702010103,租金收入,,2167860,0,0,0,0,0,0,0,2167860
201,11012,110,12,1,,0702010500,廢舊物資售價,,188100,0,0,0,0,0,0,0,188100
201,11012,110,12,1,,1202010201,收回以前年度歲出,,30640,0,0,0,0,0,0,0,30640
201,11012,110,12,1,,1202010210,其他雜項收入,,338985,0,0,0,0,0,0,0,338985
201,11012,110,12,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11012,110,12,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,本年度,,,,665591,0,0,0,0,0,0,0,665591
201,11101,111,01,1,,0502010303,資料使用費,,1026,0,0,0,0,0,0,0,1026
201,11101,111,01,1,,0702010103,租金收入,,653638,0,0,0,0,0,0,0,653638
201,11101,111,01,1,,1202010210,其他雜項收入,,10927,0,0,0,0,0,0,0,10927
201,11101,111,01,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11101,111,01,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,本年度,,,,817194,0,0,0,0,0,0,0,817194
201,11102,111,02,1,,0402010301,一般賠償收入,,45099,0,0,0,0,0,0,0,45099
201,11102,111,02,1,,0502010303,資料使用費,,1026,0,0,0,0,0,0,0,1026
201,11102,111,02,1,,0702010103,租金收入,,739849,0,0,0,0,0,0,0,739849
201,11102,111,02,1,,1202010210,其他雜項收入,,31220,0,0,0,0,0,0,0,31220
201,11102,111,02,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11102,111,02,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,本年度,,,,1315102,0,0,0,0,0,0,0,1315102
201,11103,111,03,1,,0402010301,一般賠償收入,,45099,0,0,0,0,0,0,0,45099
201,11103,111,03,1,,0502010303,資料使用費,,1166,0,0,0,0,0,0,0,1166
201,11103,111,03,1,,0702010103,租金收入,,1213229,0,0,0,0,0,0,0,1213229
201,11103,111,03,1,,1202010210,其他雜項收入,,55608,0,0,0,0,0,0,0,55608
201,11103,111,03,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
201,11103,111,03,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
201,11104,111,04,1,本年度,,,,1642056,0,0,0,0,0,0,0,1642056
201,11104,111,04,1,,0402010301,一般賠償收入,,117099,0,0,0,0,0,0,0,117099
201,11104,111,04,1,,0502010303,資料使用費,,1253,0,0,0,0,0,0,0,1253
201,11104,111,04,1,,0702010103,租金收入,,1338629,0,0,0,0,0,0,0,1338629
201,11104,111,04,1,,0702010500,廢舊物資售價,,106180,0,0,0,0,0,0,0,106180
201,11104,111,04,1,,1202010210,其他雜項收入,,78895,0,0,0,0,0,0,0,78895
201,11104,111,04,1,以前年度,,,,0,0,0,0,0,0,0,0,0
201,11104,111,04,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
201,11104,111,04,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
201,11104,111,04,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
201,11104,111,04,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
201,11104,111,04,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
201,11104,111,04,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
