id,time,會計年度,月份,會計分類,科目名稱,取得成本,以前年度累計折舊_長期投資評價,本年度資本資產成本變動_增加數,本年度資本資產成本變動_減少數,本年度累計折舊_長期投資評價變動數,期末帳面金額,備註
201,11006,110,06,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11006,110,06,2,141101購建中固定資產,0,0,0,0,0,0,
201,11006,110,06,2,150101遞耗資產,0,0,0,0,0,0,
201,11006,110,06,2,160101權利,17110,0,0,1836,0,15274,
201,11006,110,06,2,160102電腦軟體,52661605,0,0,7492347,0,45169258,
201,11006,110,06,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11006,110,06,2,160199其他無形資產,0,0,0,0,0,0,
201,11006,110,06,2,189901什項資產,0,0,0,0,0,0,
201,11007,110,07,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數11,638,989元＝屬預算執行增加數10,507,639元+其他依財產規制移入1,101,950元，及以前年度財產誤植為物品帳，依財產規制更正之調整增加數29,400元。
2.設備及投資預算執行數10,507,639元＝本年度預算執行數10,431,218元+以前年度預算執行數76,421元。
3.預算採購增加數10,507,639元＝設備及投資預算執行數10,507,639元。"
201,11007,110,07,2,140101土地,3643518483,0,0,9644849,0,3633873634,
201,11007,110,07,2,140201土地改良物,0,0,0,0,0,0,
201,11007,110,07,2,140401房屋建築及設備,82501204,-63586003,0,6895008,5007907,17028100,
201,11007,110,07,2,140501機械及設備,148826451,-110655205,2460571,8446565,744829,32930081,
201,11007,110,07,2,140601交通及運輸設備,128126396,-98560593,7162332,3956219,-862089,31909827,
201,11007,110,07,2,140701雜項設備,157264240,-134979508,2016086,14328993,9491403,19463228,
201,11007,110,07,2,140801租賃資產,0,0,0,0,0,0,
201,11007,110,07,2,140901租賃權益改良,0,0,0,0,0,0,
201,11007,110,07,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11007,110,07,2,141101購建中固定資產,0,0,0,0,0,0,
201,11007,110,07,2,150101遞耗資產,0,0,0,0,0,0,
201,11007,110,07,2,160101權利,17110,0,0,2142,0,14968,
201,11007,110,07,2,160102電腦軟體,52661605,0,0,8737944,0,43923661,
201,11007,110,07,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11007,110,07,2,160199其他無形資產,0,0,0,0,0,0,
201,11007,110,07,2,189901什項資產,0,0,0,0,0,0,
201,11008,110,08,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數18,061,739元＝屬預算執行增加數13,930,389元+其他依財產規制移入1,101,950元，及以前年度未列財產帳，本年度補列及更正之調整增加數3,029,400元。
2.設備及投資預算執行數13,930,389元＝本年度預算執行數10,853,968元+以前年度預算執行數3,076,421元。
3.預算採購增加數13,930,389＝設備及投資預算執行數13,930,389元。"
201,11008,110,08,2,140101土地,3643518483,0,0,9644849,0,3633873634,
201,11008,110,08,2,140201土地改良物,0,0,0,0,0,0,
201,11008,110,08,2,140401房屋建築及設備,82501204,-63586003,0,6895008,4920908,16941101,
201,11008,110,08,2,140501機械及設備,148826451,-110655205,2704177,8446565,-347116,32081742,
201,11008,110,08,2,140601交通及運輸設備,128126396,-98560593,7162332,3983219,-1550625,31194291,
201,11008,110,08,2,140701雜項設備,157264240,-134979508,2195230,14542633,9101975,19039304,
201,11008,110,08,2,140801租賃資產,0,0,0,0,0,0,
201,11008,110,08,2,140901租賃權益改良,0,0,0,0,0,0,
201,11008,110,08,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11008,110,08,2,141101購建中固定資產,0,0,0,0,0,0,
201,11008,110,08,2,150101遞耗資產,0,0,0,0,0,0,
201,11008,110,08,2,160101權利,17110,0,0,2448,0,14662,
201,11008,110,08,2,160102電腦軟體,52661605,0,6000000,9983541,0,48678064,
201,11008,110,08,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11008,110,08,2,160199其他無形資產,0,0,0,0,0,0,
201,11008,110,08,2,189901什項資產,0,0,0,0,0,0,
201,11009,110,09,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數21,536,500元＝屬預算執行增加數17,405,150元+其他依財產規制移入1,101,950元，及以前年度未列財產帳，本年度補列及更正之調整增加數3,029,400元。
2.設備及投資預算執行數17,405,150元＝本年度預算執行數14,328,729元+以前年度預算執行數3,076,421元。
3.預算採購增加數17,405,150＝設備及投資預算執行數17,405,150元。"
201,11009,110,09,2,140101土地,3643518483,0,0,9644849,0,3633873634,
201,11009,110,09,2,140201土地改良物,0,0,0,0,0,0,
201,11009,110,09,2,140401房屋建築及設備,82501204,-63586003,0,6895008,4833909,16854102,
201,11009,110,09,2,140501機械及設備,148826451,-110655205,2808177,8502465,-1375194,31101764,
201,11009,110,09,2,140601交通及運輸設備,128126396,-98560593,10463132,3983219,-2293123,33752593,
201,11009,110,09,2,140701雜項設備,157264240,-134979508,2265191,14542633,8501811,18509101,
201,11009,110,09,2,140801租賃資產,0,0,0,0,0,0,
201,11009,110,09,2,140901租賃權益改良,0,0,0,0,0,0,
201,11009,110,09,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11009,110,09,2,141101購建中固定資產,0,0,0,0,0,0,
201,11009,110,09,2,150101遞耗資產,0,0,0,0,0,0,
201,11009,110,09,2,160101權利,17110,0,0,2754,0,14356,
201,11009,110,09,2,160102電腦軟體,52661605,0,6000000,11278638,0,47382967,
201,11009,110,09,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11009,110,09,2,160199其他無形資產,0,0,0,0,0,0,
201,11009,110,09,2,189901什項資產,0,0,0,0,0,0,
201,11010,110,10,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數37,120,446元＝屬預算執行增加數24,719,168元+其他依財產規制移入9,371,878元，及以前年度未列財產帳，本年度補列及更正之調整增加數3,029,400元。
2.設備及投資預算執行數24,719,168元＝本年度預算執行數21,642,747元+以前年度預算執行數3,076,421元。
3.預算採購增加數24,719,168元＝設備及投資預算執行數24,719,168元。"
201,11010,110,10,2,140101土地,3643518483,0,4822424,9644849,0,3638696058,
201,11010,110,10,2,140201土地改良物,0,0,0,0,0,0,
201,11010,110,10,2,140401房屋建築及設備,82501204,-63586003,3447504,6895008,1867360,17335057,
201,11010,110,10,2,140501機械及設備,148826451,-110655205,2907177,8801520,-2146446,30130457,
201,11010,110,10,2,140601交通及運輸設備,128126396,-98560593,10492432,4162802,-2858278,33037155,
201,11010,110,10,2,140701雜項設備,157264240,-134979508,2444726,14798219,8158237,18089476,
201,11010,110,10,2,140801租賃資產,0,0,0,0,0,0,
201,11010,110,10,2,140901租賃權益改良,0,0,0,0,0,0,
201,11010,110,10,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11010,110,10,2,141101購建中固定資產,0,0,0,0,0,0,
201,11010,110,10,2,150101遞耗資產,0,0,0,0,0,0,
201,11010,110,10,2,160101權利,17110,0,0,3060,0,14050,
201,11010,110,10,2,160102電腦軟體,52661605,0,13006183,12573671,0,53094117,
201,11010,110,10,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11010,110,10,2,160199其他無形資產,0,0,0,0,0,0,
201,11010,110,10,2,189901什項資產,0,0,0,0,0,0,
201,11011,110,11,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數42,605,492元＝屬預算執行增加數30,204,214元+其他依財產規制移入9,371,878元，及以前年度未列財產帳，本年度補列及更正之調整增加數3,029,400元。
2.設備及投資預算執行數30,180,649元＝本年度預算執行數27,104,228元+以前年度預算執行數3,076,421元。
3.預算採購增加數30,204,214元，較設備及投資預算執行數30,180,649元，增加23,565元，係採購電視機1台23,565元，管理單位已登財產帳，惟未及於11月30日付款，致增加23,565元。"
201,11011,110,11,2,140101土地,3643518483,0,4822424,9644849,0,3638696058,
201,11011,110,11,2,140201土地改良物,0,0,0,0,0,0,
201,11011,110,11,2,140401房屋建築及設備,82501204,-63586003,3447504,6895008,1773251,17240948,
201,11011,110,11,2,140501機械及設備,148826451,-110655205,5659420,9223701,-2844523,31762442,
201,11011,110,11,2,140601交通及運輸設備,128126396,-98560593,10653082,4181702,-3575887,32461296,
201,11011,110,11,2,140701雜項設備,157264240,-134979508,3319516,14963914,7718989,18359323,
201,11011,110,11,2,140801租賃資產,0,0,0,0,0,0,
201,11011,110,11,2,140901租賃權益改良,0,0,0,0,0,0,
201,11011,110,11,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11011,110,11,2,141101購建中固定資產,0,0,0,0,0,0,
201,11011,110,11,2,150101遞耗資產,0,0,0,0,0,0,
201,11011,110,11,2,160101權利,17110,0,0,3366,0,13744,
201,11011,110,11,2,160102電腦軟體,52661605,0,14703546,13489745,0,53875406,
201,11011,110,11,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11011,110,11,2,160199其他無形資產,0,0,0,0,0,0,
201,11011,110,11,2,189901什項資產,0,0,0,0,0,0,
201,11012,110,12,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數57,275,722元＝屬預算執行增加數44,874,444元+其他依財產規制移入9,371,878元，及以前年度未列財產帳，本年度補列及更正之調整增加數3,029,400元。
2.設備及投資預算執行數49,289,444元＝本年度預算執行數46,213,023元+以前年度預算執行數3,076,421元。3.預算採購增加數44,874,444元較設備及投資預算執行數49,289,444元，減少4,415,000元，係本府「電梯更新統包採購案」依合約已先行支付第1期估驗款及監造費等合計4,415,000元，惟財管單位將俟該案結算完成(111年)後始登載財產，致減少4,415,000元。"
201,11012,110,12,2,140101土地,3643518483,0,4822424,9644849,0,3638696058,
201,11012,110,12,2,140201土地改良物,0,0,0,0,0,0,
201,11012,110,12,2,140401房屋建築及設備,82501204,-63586003,3447504,6895008,1679142,17146839,
201,11012,110,12,2,140501機械及設備,148826451,-110655205,13775243,17586701,4267701,38627489,
201,11012,110,12,2,140601交通及運輸設備,128126396,-98560593,10890082,4671112,-3894739,31890034,
201,11012,110,12,2,140701雜項設備,157264240,-134979508,4272330,15006414,7235623,18786271,
201,11012,110,12,2,140801租賃資產,0,0,0,0,0,0,
201,11012,110,12,2,140901租賃權益改良,0,0,0,0,0,0,
201,11012,110,12,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11012,110,12,2,141101購建中固定資產,0,0,0,0,0,0,
201,11012,110,12,2,150101遞耗資產,0,0,0,0,0,0,
201,11012,110,12,2,160101權利,17110,0,0,3672,0,13438,
201,11012,110,12,2,160102電腦軟體,52661605,0,20068139,14411222,0,58318522,
201,11012,110,12,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11012,110,12,2,160199其他無形資產,0,0,0,0,0,0,
201,11012,110,12,2,189901什項資產,0,0,0,0,0,0,
201,11101,111,01,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數67,985元＝預算採購增加金額67,985元。 2.設備及投資預算執行數67,985元＝本年度預算執行數67,985元。
3.預算採購增加數67,985元＝設備及投資預算執行數67,985元。"
201,11101,111,01,2,140101土地,3638696058,0,0,0,0,3638696058,
201,11101,111,01,2,140201土地改良物,0,0,0,0,0,0,
201,11101,111,01,2,140401房屋建築及設備,79053700,-61906861,0,0,-94109,17052730,
201,11101,111,01,2,140501機械及設備,145014993,-106387504,0,0,-1221648,37405841,
201,11101,111,01,2,140601交通及運輸設備,134345366,-102455332,0,0,-739144,31150890,
201,11101,111,01,2,140701雜項設備,146530156,-127743885,67985,0,-470767,18383489,
201,11101,111,01,2,140801租賃資產,0,0,0,0,0,0,
201,11101,111,01,2,140901租賃權益改良,0,0,0,0,0,0,
201,11101,111,01,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11101,111,01,2,141101購建中固定資產,0,0,0,0,0,0,
201,11101,111,01,2,150101遞耗資產,0,0,0,0,0,0,
201,11101,111,01,2,160101權利,13438,0,0,306,0,13132,
201,11101,111,01,2,160102電腦軟體,58318522,0,0,990648,0,57327874,
201,11101,111,01,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11101,111,01,2,160199其他無形資產,0,0,0,0,0,0,
201,11101,111,01,2,189901什項資產,0,0,0,0,0,0,
201,11102,111,02,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數157,384元＝預算採購增加金額157,384元。
2.設備及投資預算執行數157,384元＝本年度預算執行數157,384元。
3.預算採購增加數157,384元＝設備及投資預算執行數157,384元。"
201,11102,111,02,2,140101土地,3638696058,0,0,0,0,3638696058,
201,11102,111,02,2,140201土地改良物,0,0,0,0,0,0,
201,11102,111,02,2,140401房屋建築及設備,79053700,-61906861,0,0,-188218,16958621,
201,11102,111,02,2,140501機械及設備,145014993,-106387504,0,698300,-1753264,36175925,
201,11102,111,02,2,140601交通及運輸設備,134345366,-102455332,0,211000,-1269398,30409636,
201,11102,111,02,2,140701雜項設備,146530156,-127743885,67985,27200,-912066,17914990,
201,11102,111,02,2,140801租賃資產,0,0,0,0,0,0,
201,11102,111,02,2,140901租賃權益改良,0,0,0,0,0,0,
201,11102,111,02,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11102,111,02,2,141101購建中固定資產,0,0,0,0,0,0,
201,11102,111,02,2,150101遞耗資產,0,0,0,0,0,0,
201,11102,111,02,2,160101權利,13438,0,0,612,0,12826,
201,11102,111,02,2,160102電腦軟體,58318522,0,0,1981296,0,56337226,
201,11102,111,02,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11102,111,02,2,160199其他無形資產,0,0,0,0,0,0,
201,11102,111,02,2,189901什項資產,0,0,0,0,0,0,
201,11103,111,03,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數1,854,518元＝預算採購增加金額1,854,518元。
2.設備及投資預算執行數1,854,518元＝本年度預算執行數224,518元+以前年度預算執行數1,630,000元。
3.預算採購增加數1,854,518元＝設備及投資預算執行數1,854,518元。"
201,11103,111,03,2,140101土地,3638696058,0,0,0,0,3638696058,
201,11103,111,03,2,140201土地改良物,0,0,0,0,0,0,
201,11103,111,03,2,140401房屋建築及設備,79053700,-61906861,0,0,-282327,16864512,
201,11103,111,03,2,140501機械及設備,145014993,-106387504,985827,698300,-2976060,35938956,
201,11103,111,03,2,140601交通及運輸設備,134345366,-102455332,0,211000,-2008639,29670395,
201,11103,111,03,2,140701雜項設備,146530156,-127743885,161518,86309,-1322551,17538929,
201,11103,111,03,2,140801租賃資產,0,0,0,0,0,0,
201,11103,111,03,2,140901租賃權益改良,0,0,0,0,0,0,
201,11103,111,03,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11103,111,03,2,141101購建中固定資產,0,0,0,0,0,0,
201,11103,111,03,2,150101遞耗資產,0,0,0,0,0,0,
201,11103,111,03,2,160101權利,13438,0,0,918,0,12520,
201,11103,111,03,2,160102電腦軟體,58318522,0,707173,2971944,0,56053751,
201,11103,111,03,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11103,111,03,2,160199其他無形資產,0,0,0,0,0,0,
201,11103,111,03,2,189901什項資產,0,0,0,0,0,0,
201,11104,111,04,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數6,687,518元＝預算採購增加金額6,687,518元。
2.設備及投資預算執行數6,687,518元＝本年度預算執行數366,518元+以前年度預算執行數6,321,000元。
3.預算採購增加數6,687,518元＝設備及投資預算執行數6,687,518元。"
201,11104,111,04,2,140101土地,3638696058,0,0,0,0,3638696058,
201,11104,111,04,2,140201土地改良物,0,0,0,0,0,0,
201,11104,111,04,2,140401房屋建築及設備,79053700,-61906861,0,0,-376436,16770403,
201,11104,111,04,2,140501機械及設備,145014993,-106387504,1071827,698300,-4212178,34788838,
201,11104,111,04,2,140601交通及運輸設備,134345366,-102455332,0,211000,-2740809,28938225,
201,11104,111,04,2,140701雜項設備,146530156,-127743885,4396518,86309,-1779537,21316943,
201,11104,111,04,2,140801租賃資產,0,0,0,0,0,0,
201,11104,111,04,2,140901租賃權益改良,0,0,0,0,0,0,
201,11104,111,04,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
201,11104,111,04,2,141101購建中固定資產,0,0,0,0,0,0,
201,11104,111,04,2,150101遞耗資產,0,0,0,0,0,0,
201,11104,111,04,2,160101權利,13438,0,0,1224,0,12214,
201,11104,111,04,2,160102電腦軟體,58318522,0,1219173,3978791,0,55558904,
201,11104,111,04,2,160104發展中之無形資產,0,0,0,0,0,0,
201,11104,111,04,2,160199其他無形資產,0,0,0,0,0,0,
201,11104,111,04,2,189901什項資產,0,0,0,0,0,0,
201,11105,111,05,2,13長期投資,0,0,0,0,0,0,"1.資本資產成本增加數7,609,867元＝預算採購增加金額7,609,867元。
2.設備及投資預算執行數7,609,867元＝本年度預算執行數1,189,867元+以前年度預算執行數6,420,000元。
3.預算採購增加數7,609,867元＝設備及投資預算執行數7,609,867元。"
201,11105,111,05,2,140101土地,3638696058,0,340000,0,0,3639036058,
201,11105,111,05,2,140201土地改良物,0,0,0,0,0,0,
201,11105,111,05,2,140401房屋建築及設備,79053700,-61906861,0,0,-470545,16676294,
201,11105,111,05,2,140501機械及設備,145014993,-106387504,1208727,698300,-5366190,33771726,
201,11105,111,05,2,140601交通及運輸設備,134345366,-102455332,20475,211000,-3472903,28226606,
201,11105,111,05,2,140701雜項設備,146530156,-127743885,4821492,433104,-1938043,21236616,
201,11105,111,05,2,140801租賃資產,0,0,0,0,0,0,
201,11105,111,05,2,140901租賃權益改良,0,0,0,0,0,0,
201,11105,111,05,2,141001收藏品及傳承資產,3730960845,0,0,0,0,3730960845,
