id,time,bm_fiscalyear,bm_fundkind,bm_budgetkind,bm_specialbudgetno,bm_agenno,bm_agentype,bm_budgetstate,bm_abroadplan,bm_projtype,bm_projno,bm_abroadplanname,bm_visitsts,bm_visitexplain,bm_dispatchstaffs,bm_abroadsite1,bm_abroadsite2,bm_abroadsite3,bm_abroadperiod1,bm_abroadperiodto1,bm_abroadperiod2,bm_abroadperiodto2,bm_abroadperiod3,bm_abroadperiodto3,bm_abroadstaffs1,bm_abroadstaffs2,bm_abroadstaffs3,bm_abroadallowance1,bm_abroadallowance2,bm_abroadallowance3,bm_budgetno,bm_regionno,bm_country,bm_agency,bm_cont_text,bm_durationfrom,bm_durationto,bm_days,bm_persons,bm_amt_trans,bm_amt_life,bm_amt_public,bm_amt_books,bm_amt_flight,bm_versiondate
2001,107,107,1,1,,20001,B,2,2,"1 ",05,"溝通兩岸教育交流議題   ",2,了解陸生來臺有關問題。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010908,86,北京市,招生服務中心,了解陸生來臺就學相關問題。,10710,10710,5,3,17000.00,20000.00,3000.00,0.00,0.00,
2001,107,107,1,1,,20001,B,2,2,"1 ",06,視察臺商學校校務發展、營運狀況、財務收支,2,年度視察業務。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010908,86,上海市閔行區、江蘇省、廣東省東莞市,3所臺商學校,視察3所臺商學校辦學情形。,10706,10706,5,3,70000.00,70000.00,36000.00,0.00,0.00,
2001,107,107,1,1,,20001,B,2,2,"1 ",07,2018亞洲學生戲劇匯演考察,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010507,86,香港,香港賽馬會毅智書院及相關藝術教育機構,"&lt;#H1&gt;拜會及考察香港賽馬會毅智書院主辦「亞洲學生戲劇匯演」，進一步瞭解該校十餘年來辦理亞洲地區（新加坡、馬來西亞、汶萊、日本、韓國、印尼、泰國、中國、澳門、臺灣和香港等地）戲劇交流的成果及心得，以及當屆匯演舉辦情形，以作為創意戲劇競賽及藝術教育推廣之借鏡。                   &lt;#H1&gt;順道參訪賽馬會創意藝術中心、香港演藝學院、西九文化區等藝術教育機構，瞭解其藝術教育概況及未來發展趨勢，以強化未來提供藝術教育服務之相關做法及規劃。                  ",10708,10708,3,3,45000.00,24000.00,0.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",02,教育人事制度與實務考察及參訪活動,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010100,86,亞洲、歐美,視考察地點而定,透過考察活動，瞭解他國教育人事制度相關趨勢，期能從該等國家教育人事制度的發展與實務等經驗中學習借鏡，以為進行相關人事政策研議與規劃之參據。,10901,10912,8,3,45000.00,35000.00,16000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",03,日本地方創生、大學社會責任及招生適性選才機制之考察,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010201,86,日本,日本大學,執行地方創生、推動大學社會責任實踐計畫（USR）及招生適性選才機制績優大學。,10909,10909,5,2,46000.00,74000.00,10000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",04,國際頂尖人才攬才計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010201,86,德國,德國相關高等教育機構及主要大學,&lt;#H1&gt;辦理海外攬才說明會或座談會。&lt;#H1&gt;拜訪美國相關高等教育機構及主要大學。,10906,10906,5,2,160000.00,54000.00,15000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",05,菲律賓雙語教育政策及高等教育國際交流,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010201,86,菲律賓,菲律賓高等教育委員會及知名大學,拜會菲律賓高等教育委員會及知名大學。,10910,10910,5,2,25000.00,65000.00,10000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",06,愛沙尼亞程式設計教學,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010201,86,愛沙尼亞,愛沙尼亞推動程式設計教學機構及學校,拜訪愛沙尼亞推動程式設計教學機構及學校。,10905,10905,8,2,170000.00,69000.00,14000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",07,歐洲地區師資培育制度出國考察計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010301,86,歐洲,歐洲機關學校,藉由考察訪問歐洲地區機關及學校，了解當地師資培育制度，並與當地師生交流，將其經驗於回國後作為我國師資培育之參考。,10910,10910,10,2,70000.00,47000.00,0.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",08,師鐸獎獲獎人員出國考察,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010301,86,歐洲或北美,歐洲或北美機關及學校,帶領師鐸獎獲獎教師出國參訪歐洲或北美教育機構及進行教學觀摩，與當地師生進行文教交流，並將其經驗於回國後嘉惠我國學子。,10903,10904,12,4,160000.00,240000.00,0.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",09,109年第36回日本實踐美術教育學會全國發表大會,1,107年度參加日本全國造型大會、進班觀摩長野縣小學校，並帶領國內教師至當地學會舉辦之發表會進行教案交流分享。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010301,86,關西地區(大阪或岡山)、千葉縣,日本機關學校,藉由考察國際藝術教育相關活動，如世界藝術教育研討會、日本全國造型教育大會等，促進與強化各種藝術教育的質量，並將其經驗於回國後嘉惠我國學子，為藝術教育注入國際能量。,10908,10908,10,2,25000.00,20000.00,0.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",10,推動本部美感教育工作之教師國外進修參訪,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010301,86,英國、日本、韓國,機關及學校,藉由考察國際美感或藝術相關機構或學校，為藝術與美感教育注入國際能量。,10911,10911,24,3,105000.00,117000.00,0.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",11,高齡人力運用、世代共學及高齡學習之考察計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010501,86,日本,日本東北大學高齡醫學研究所聰明老化國際共同研究中心、東京大學等,考察日本學術及實務相關機構，如何規劃高齡者高品質學習課程、發展相關課程制度，並運用社區高齡者人力資源，發展社區服務工作及進行國際交流等，以作為我國面臨超高齡社會之高齡教育政策參考。,10904,10909,6,3,30000.00,105000.00,8000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",12,考察大專校院身心障礙學生轉銜輔導工作,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010701,86,日本、韓國,日本筑波大學、韓國大邱大學等,考察大學及機構推動身心障礙學生在學期間轉銜輔導措施。,10906,10911,10,6,95000.00,55000.00,10000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",13,5G行動寬頻前瞻技術人才培育計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010904,86,英國、荷蘭、德國、瑞典、法國,德國九大工業大學聯盟或亞琛工業大學等,"為了解與借鏡世界先進國家對於智慧校園與5G試驗場域的建立情形以及了解5G Campus的現況與變革，擬前往工程先進國家，參訪已成功佈建上述平臺的學校和企業及研發機構（例如德國九大工業大學聯盟或亞琛工業大學、英國薩里大學或格拉斯哥大學、荷蘭格羅寧根大學、瑞典的Ericsson電信公司、法國巴黎Nokia Bell Labs企業園區），進一步了解5G智慧園區的應用（如園區安全、數位學習、環境監控、車輛人員管制等）以及其在人才培育、5G新技術的植入等方面的成果，並能針對5G campus的發展、技術的展望以及對於校園與教學上的影響更能深入了解與學習。",10910,10910,9,1,70000.00,60000.00,10000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",14,部次長出國考察計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,未定,視活動地點而定,參訪國際教育制度作為教育改進之參考。,10901,10912,7,1,20000.00,20000.00,7000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",15,參加印尼臺灣高等教育展及招生宣導說明會,1,配合新南向政策參加印尼臺灣高等教育展及招生宣導說明會，並增加印尼學生臺灣獎學金新生員額，以擴大招收印尼學生來臺就學，培育雙邊國際人才。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,印尼,印尼重點高等教育機構,參加印尼臺灣高等教育展及招生宣導說明會。,10908,10908,5,2,38000.00,42000.00,10000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",16,參加菲律賓臺灣高等教育展及招生宣導說明會,1,配合新南向政策參加菲律賓臺灣高等教育展及招生宣導說明會，並增加菲律賓學生臺灣獎學金新生員額，以擴大招收菲律賓學生來臺就學，培育雙邊國際人才。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,菲律賓,菲律賓重點高等教育機構,參加菲律賓臺灣高等教育展及招生宣導說明會。,10908,10908,5,2,38000.00,42000.00,10000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",17,參加印度臺灣高等教育研討會及招生宣導說明會,1,配合新南向政策赴印度辦理臺灣高等教育研討會及招生宣導說明會，並增加印度學生臺灣獎學金新生員額，以擴大招收印度學生來臺就學。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,印度,印度重點高等教育機構,參加印度臺灣高等教育研討會及招生宣導說明會。,10909,10909,5,2,100000.00,84000.00,23000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",18,參加泰國臺灣高等教育展及招生宣導說明會,1,配合新南向政策參加泰國臺灣高等教育展及招生宣導說明會，並增加泰國學生臺灣獎學金新生員額，以擴大招收泰國學生來臺就學。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,泰國,泰國重點高等教育機構,參加泰國臺灣高等教育展及招生宣導說明會。,10908,10909,5,2,44000.00,56000.00,10000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",19,參加越南臺灣高等教育展及招生宣導說明會,1,配合新南向政策赴越南辦理臺灣高等教育展及招生宣導說明會，並增加越南學生臺灣獎學金新生員額，以擴大招收越南學生來臺就學。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,越南,越南重點高等教育機構,參加越南臺灣高等教育展及招生宣導說明會。,10903,10903,5,2,48000.00,54000.00,13000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",20,參加馬來西亞留臺校友會聯合總會所辦臺灣高等教育展、文華之夜慶典活動,1,配合新南向政策參加馬來西亞臺灣高等教育展及招生宣導說明會，並增加馬來西亞學生臺灣獎學金新生員額，以擴大招收馬來西亞學生來臺就學，培育雙邊國際人才。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,馬來西亞,馬來西亞重點高等教育機構,參加馬來西亞臺灣高等教育展、文華之夜慶典等活動。,10903,10904,5,2,51000.00,56000.00,29000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"1 ",34,日本長野縣飯田市人形劇之祭典考察,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010507,86,日本,日本最大規模的飯田人形劇之祭典,&lt;#H1&gt;暫定訪視日本最大規模的飯田人形劇之祭典(5日)，該活動於飯田市周圍設置數百個會場、舞臺，邀請國內外數百個劇團參加，有助於本館辦理創意戲劇比賽及賽後推廣活動之參考。&lt;#H1&gt;訪談重點：&lt;#H2&gt;飯田市、飯田市教育委員會辦理人偶戲結合祭典推廣現況值得作為未來辦理創意戲劇比賽形式更多元之參考，並借鏡該市將傳統偶戲推廣至國際之經驗，作為未來發展方向。&lt;#H2&gt;參訪川本喜八郎美術館及黑田淨琉璃人形傳承館等知名當地場館，其作為偶戲節慶表演的場地外，因為偶戲表演亦涉及服裝、道具等相關使用，亦有助於了解場館藝術資源運用與該市偶戲藝術節慶運作之關聯。&lt;#H2&gt;日本民間參與藝術教育情形。,10908,10908,5,3,45000.00,52000.00,0.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,10,21,第21屆海外臺灣學校董事長、校長、家長會長聯席會議暨訪視查核,1,106年三長會議由馬來西亞吉隆坡臺校主辦。另為加強輔導海外臺校外部財務監督，爰自同年起，對臺校會計作業及財產管理採以分年分校方式進行訪視。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,印尼,印尼臺灣學校,&lt;#H1&gt;拜會當地臺商總會。&lt;#H1&gt;各校代表分享經營推展校務經驗。&lt;#H1&gt;赴印尼臺灣學校訪視及頒贈表揚境外臺校典範教師。,10911,10912,5,3,86000.00,100000.00,90000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,11,22,訪問東南亞國家技職教育相關機構及政府單位,1,107年訪問馬來西亞參加「2018馬來西亞臺灣高等教育展」及「2018年臺馬大學校長論壇」（我國境外最大規模教育展）、訪問印尼參加「2018印尼臺灣技職高等教育展」（新南向產學合作專班招生展覽）。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010202,86,東南亞地區國家（如菲律賓、印尼、越南、泰國等),政府教育單位及技職學校,&lt;#H1&gt;訪問東南亞技職教育輸出與我國技專校院合作成果，以深化雙邊合作。&lt;#H1&gt;配合新南向政策人才培育計畫，視計畫推動情形調整每年訪問國家。,10901,10912,4,2,60000.00,40000.00,2000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,11,23,訪問南亞國家負責技職教育機構及參加國際教育展,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010202,86,南亞地區國家（如印度、斯里蘭卡等）,政府教育單位及技職學校,訪問南亞技職教育輸出與我國技專校院合作成果，以深化雙邊合作，並配合新南向政策人才培育計畫調整每年訪問國家。,10901,10912,4,2,48000.00,40000.00,1000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,11,24,訪問英國技職教育及課程改革計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010202,86,英國,英國「學徒制培訓局」（IFA）,參訪英國「學徒制培訓局」（IFA）推動技職課程改革及相關技職學校、機構。,10909,10909,9,2,182000.00,110000.00,40000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"2 ",25,參加與人事業務相關國際會議,0,,0,,巴林,阿曼,,,10503,10503,10604,10604,0,1,1,0.00,117000.00,116000.00,51200010100,86,視實際會議地點而定,,透過參加人事業務相關國際會議，吸收相關人事制度新知，並增進同仁參與國際會議之經驗。,10901,10912,0,2,50000.00,45000.00,16000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"2 ",26,國際學術網路資訊、資安、及數位應用創新相關會議,0,,0,美國加州,日本東京,,10508,10508,10605,10605,,,1,1,0,95000.00,36000.00,0.00,51200010904,86,依實際開會地點而定,,"電腦網路相關建設交流及資訊安全會議、數位應用創新會議 （如太平洋鄰里協會年會暨聯合會議）等。",10901,10912,8,2,53000.00,64000.00,10000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"2 ",27,出席2020年亞太教育者年會,0,,0,新加坡,馬來西亞吉隆坡,,10703,10703,10803,10803,,,1,1,0,44000.00,40000.00,0.00,51200010908,86,加拿大溫哥華,,配合展覽辦理大專校院國際教育交流及招生推廣。,10901,10912,6,1,165000.00,45000.00,20000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"2 ",28,出席亞太大學交流會（UMAP）第1次理事會,0,,0,馬來西亞蘭卡威,,,10604,10604,,,,,1,0,0,49000.00,0.00,0.00,51200010908,86,視實際會議地點而定,,參與UMAP理事會各項重大決議及宣傳我國提供之獎學金。,10901,10912,5,1,30000.00,24000.00,5000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"2 ",29,出席亞太大學交流會（UMAP）第2次理事會,0,,0,日本東京,日本大阪,,10608,10608,10709,10709,,,1,1,0,59000.00,59000.00,0.00,51200010908,86,依實際會議地點而定,,參與UMAP理事會各項重大決議及宣傳我國提供之獎學金。,10901,10912,5,1,30000.00,24000.00,5000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"2 ",30,出席臺印尼教育論壇,,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,印尼,,促進與印尼官方代表及學校代表合作關係。,10901,10912,5,1,40000.00,30000.00,5000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"2 ",31,出席臺菲教育論壇,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,菲律賓,,促進與菲律賓官方代表及學校代表合作關係。,10901,10912,5,1,30000.00,30000.00,5000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"2 ",32,出席歐洲教育者年會,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,視實際會議地點而定,,配合展覽辦理大專校院國際教育交流及招生推廣。,10901,10912,10,1,115000.00,90000.00,10000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,1,"2 ",33,部次長訪問友邦或參與國際教育會議及活動,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,依活動地點而定,,增進邦誼促進我國與該地區教育合作交流。,10901,10912,7,2,190000.00,120000.00,25000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,2,"1 ",01,海外華人地區招生宣導,2,溝通招生試務，進行相關招生宣傳。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010201,86,香港、澳門及大陸地區,海華服務基金會、海峽兩岸招生中心及港澳大陸學校等,配合海外聯招會、陸生聯招會招生規劃及宣導時程，赴港澳、大陸進行試務溝通及招生宣導。,10902,10912,8,6,49000.00,85000.00,23000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,2,"1 ",04,視察臺商學校校務發展、營運狀況、財務收支,2,年度視察業務。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010908,86,上海市閔行區、江蘇省、廣東省東莞市,上海台商子女學校、華東台商子女學校、東莞台商子弟學校,視察3所臺商學校辦學情形。,10901,10912,5,3,70000.00,70000.00,36000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,2,"1 ",05,香港臺灣高等教育展,2,年度業務招生宣導。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010908,86,香港,香港事務局,宣傳臺灣高等教育及招生。,10901,10912,3,2,21000.00,50000.00,5000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,2,"1 ",06,澳門臺灣高等教育展,2,年度業務招生宣導。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010908,86,澳門,澳門事務處,宣傳臺灣高等教育及招生。,10901,10912,3,2,21000.00,30000.00,5000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,2,"1 ",07,溝通兩岸教育交流議題,2,了解陸生來臺就學有關問題。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010908,86,北京,招生服務中心,了解陸生來臺就學有關問題。,10901,10912,5,3,17000.00,20000.00,3000.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,2,"4 ",02,招收大陸及港澳專科學生來臺就讀,2,赴海峽兩岸招生服務中心洽談招生事宜。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010202,86,香港、澳門及大陸地區,大陸教育部及海峽兩岸招生服務中心等相關機構,&lt;#H1&gt;參加港澳教育展擴大招收港澳學生。&lt;#H1&gt;至大陸洽談招收陸生業務。,10902,10910,8,6,200000.00,50000.00,0.00,0.00,0.00,
2001,109,109,1,1,,20001,B,2,2,"4 ",03,香港青少年禁毒策略與實施成效,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,5120010701,86,香港,香港保安局禁毒處、藥物資訊天地、1所學校或社政單位或NGO組織,青少年禁毒策略與實施成效。,10911,10911,3,5,30000.00,45000.00,5000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",01,教育人事制度與實務考察及參訪活動,1,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010100,86,亞洲、歐美,視考察地點而定,透過考察活動，瞭解他國教育人事制度相關趨勢，期能從該等國家教育人事制度的發展與實務等經驗中學習借鏡，以為進行相關人事政策研議與規劃之參據。,11001,11012,8,3,45000.00,35000.00,16000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",02,美加創新創業教育推動、創新教學、教學實踐研究及學術倫理制度考察,1,赴美舉辦海外攬才說明會。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010201,86,美國、加拿大,美國大學等,考察美加拿創新創業教育推動、創新教學、教學實踐研究及學術倫理制度考察。,11004,11006,10,2,140000.00,165000.00,24000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",03,赴韓國考察產學法人運作模式及現況,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010201,86,韓國,漢陽大學、首爾大學、三育大學、西江大學等,拜訪韓國漢陽大學、首爾大學、三育大學、西江大學等各大學所成立之技術控股公司，考察各家技術控股公司組織運作模式及歷年成效，作為本部推動「大學辦理產學高階研發創新基地」之政策參考。,11003,11005,5,2,40000.00,68000.00,10000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",04,赴法國考察學界技轉之政策及產學博士培育,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010201,86,法國,法國政府推動成立之SATT加速技術移轉公司,"&lt;#H1&gt;拜訪法國政府推動成立之SATT加速技術移轉公司，如巴黎地區的IDF Innov、Satt Lutch、Satt Sacly等，考察法國學界在技術移轉公司中所扮演角色，及其運作模式、歷年成效，作為本部推動提升學界技術移轉成效之政策參考。&lt;#H1&gt;考察法國博士培育政策及推動現況，作為我國相關政策推動參考。",11006,11008,8,2,90000.00,155000.00,20000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",05,歐洲地區師資培育制度出國考察計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010301,86,歐洲,歐洲機關學校,藉由考察訪問歐洲地區機關及學校，了解當地師資培育制度，並與當地師生交流，將其經驗於回國後作為我國師資培育之參考。,11010,11010,10,2,70000.00,47000.00,0.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",06,師鐸獎獲獎人員出國考察,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010301,86,歐洲或北美,歐洲或北美機關及學校,帶領師鐸獎獲獎教師出國參訪歐洲或北美教育機構及進行教學觀摩，與當地師生進行文教交流，並將其經驗於回國後嘉惠我國學子。,11003,11004,12,4,160000.00,240000.00,0.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",07,110年第37回日本實踐美術教育學會全國發表大會,1,109年1月參加日本第36回實踐美術教育學會京都大會，由本國代表教師進行美術教育教案發表及案交流分享。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010301,86,日本,日本機關學校,藉由考察國際藝術教育相關活動，如世界藝術教育研討會、日本全國造型教育大會等，促進與強化各種藝術教育的質量，並將其經驗於回國後嘉惠我國學子，為藝術教育注入國際能量。,11001,11001,10,2,25000.00,20000.00,0.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",08,推動本部美感教育工作之教師國外進修參訪,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010301,86,法國、日本,機關及學校,藉由考察國際美感或藝術相關機構或學校，為藝術與美感教育注入國際能量。,11011,11011,10,2,85000.00,97000.00,0.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",09,國際圖書館標竿觀摩參訪及專業發展計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010501,86,歐洲,芬蘭、挪威、冰島等國家之圖書館及相關機構單位,考察歐洲圖書館相關機構，透過標竿學習深入了解國際大都會圖書館系統之體系及其運作模式、政策規劃、服務規劃及創新發展，有助於拓展國際視野及提升多元文化意識等，以做為我國圖書館事業經營發展政策參考。,11008,11010,10,2,100000.00,110000.00,15000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",10,籌建科學未來館與辦理科學節活動考察計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010501,86,奧地利、法國,歐洲大型的科學中心與具城市影響力的中小型科學中心等,本部於109年起籌辦「2020年第一屆臺灣科學節」，並籌建「國立科學未來館」，本案參訪奧地利林茲電子科學藝術節活動，及法國知名科學中心、博物館，將有助後續科學節活動之規劃及未來館之籌建工作。,11009,11009,12,2,90000.00,115000.00,13000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",11,教育部環境教育政策推動專案計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010904,86,英國,視考察地點而定,&lt;#H1&gt;為精進及完備環境教育人才培育，並關心歐盟及英國推動氣候變遷及永續發展教育之現況，促進學校環境教育教學優質化發展，發展創新素養教材與教法及推動革新學習型態。&lt;#H1&gt;進行學校環境教育國際交流活動及教學觀摩，蒐集環境教育教材、教法與學習實施方式，建立與英國環境教育教師之聯繫管道，作為未來國際交流之借鏡。&lt;#H1&gt;拜訪相關環境教育機構、設施場所與學校專家學者，如劍橋大學、大英博物館、英國田野學習協會、綠旗生態學校等。,11010,11011,10,1,30000.00,50000.00,10000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",12,縣市防災教育人員國際交流與培訓計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010904,86,日本,日本宮城縣震災相關遺跡場址(荒兵小學校、名取市立閖上小中學校等),培養國內優秀防災教育種子師資，提升國際視野與技能，鼓勵長期投入防災教育推動表現優異教師，參與出國交流與培訓，藉以培養基層教師國際防災知能與精進自身防災能力，透過汲取實務經驗與累積量能，進而轉化應用符合我國與學校在地化情境，期增進學員防災技能與知能。本部並派員共同參訪。,11009,11010,7,1,17000.00,33000.00,0.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",13,部次長出國考察計畫,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,未定,視活動地點而定,參訪國際教育制度作為教育改進之參考。,11001,11012,7,1,20000.00,20000.00,7000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",14,參加印尼臺灣高等教育展及招生宣導說明會,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,印尼,印尼重點高等教育機構,參加印尼臺灣高等教育展及招生宣導說明會。,11001,11012,5,2,38000.00,42000.00,10000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",15,參加菲律賓臺灣高等教育展及招生宣導說明會,0,,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,菲律賓,菲律賓重點高等教育機構,參加菲律賓臺灣高等教育展及招生宣導說明會。,11001,11012,5,2,38000.00,42000.00,10000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",16,參加印度臺灣高等教育展及招生宣導說明會,1,配合新南向政策赴印度辦理臺灣高等教育展及招生宣導說明會，並增加印度學生臺灣獎學金新生員額，以擴大招收印度學生來臺就學。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,印度,印度重點高等教育機構,參加印度臺灣高等教育研討會及招生宣導說明會。,11001,11012,5,2,100000.00,84000.00,23000.00,0.00,0.00,
2001,110,110,1,1,,20001,B,2,1,"1 ",17,參加泰國臺灣高等教育展及招生宣導說明會,1,配合新南向政策參加泰國臺灣高等教育展及招生宣導說明會，並增加泰國學生臺灣獎學金新生員額，以擴大招收泰國學生來臺就學。,0,,,,,,,,,,0,0,0,0.00,0.00,0.00,51200010908,86,泰國,泰國重點高等教育機構,參加泰國臺灣高等教育展及招生宣導說明會。,11001,11012,5,2,44000.00,56000.00,10000.00,0.00,0.00,
