id,time,會計年度,月份,會計分類,會計科目編號,會計科目名稱,金額_本月數,金額_累計數
2001,10901,109,01,1,4105,財產收益,50516,50516
2001,10901,109,01,1,4108,其他收入,26960764,26960764
2001,10901,109,01,1,510101,繳付公庫數,28204368,28204368
2001,10901,109,01,1,5102,人事支出,3920759122,3920759122
2001,10901,109,01,1,5103,業務支出,124610278,124610278
2001,10901,109,01,1,5104,獎補助支出,1881785856,1881785856
2001,10901,109,01,1,5105,財產損失,28052,28052
2001,10901,109,01,1,5108,折舊、折耗及攤銷,13934029,13934029
2001,10901,109,01,1,,收支餘絀,161558599,161558599
2001,10902,109,02,1,410101,公庫撥入數,11867926997,17970602933
2001,10902,109,02,1,4103,罰款及賠償收入,1170587,2181637
2001,10902,109,02,1,4104,規費收入,11565769,11747807
2001,10902,109,02,1,4105,財產收益,72337,122853
2001,10902,109,02,1,4108,其他收入,85412818,112373582
2001,10902,109,02,1,510101,繳付公庫數,98221511,126425879
2001,10902,109,02,1,5102,人事支出,429347667,4350106789
2001,10902,109,02,1,5103,業務支出,210191621,334801899
2001,10902,109,02,1,5104,獎補助支出,10908071167,12789857023
2001,10902,109,02,1,5105,財產損失,60811,88863
2001,10902,109,02,1,5108,折舊、折耗及攤銷,14760519,28694548
2001,10902,109,02,1,,收支餘絀,305495212,467053811
2001,10903,109,03,1,410101,公庫撥入數,11192610325,29163213258
2001,10903,109,03,1,4103,罰款及賠償收入,199298,2380935
2001,10903,109,03,1,4104,規費收入,10272343,22020150
2001,10903,109,03,1,4105,財產收益,157708,280561
2001,10903,109,03,1,4108,其他收入,29549457,141923039
2001,10903,109,03,1,510101,繳付公庫數,116152729,242578608
2001,10903,109,03,1,5102,人事支出,1011836384,5361943173
2001,10903,109,03,1,5103,業務支出,222934277,557736176
2001,10903,109,03,1,5104,獎補助支出,9346379067,22136236090
2001,10903,109,03,1,5105,財產損失,48696,137559
2001,10903,109,03,1,5108,折舊、折耗及攤銷,14983502,43678050
2001,10903,109,03,1,,收支餘絀,520454476,987508287
2001,10904,109,04,1,410101,公庫撥入數,9131793771,38295007029
2001,10904,109,04,1,4103,罰款及賠償收入,5445325,7826260
2001,10904,109,04,1,4104,規費收入,-12329,22007821
2001,10904,109,04,1,4105,財產收益,81498,362059
2001,10904,109,04,1,4108,其他收入,107367513,249290552
2001,10904,109,04,1,510101,繳付公庫數,113004359,355582967
2001,10904,109,04,1,5102,人事支出,306923919,5668867092
2001,10904,109,04,1,5103,業務支出,228350380,786086556
2001,10904,109,04,1,5104,獎補助支出,8177126403,30313362493
2001,10904,109,04,1,5105,財產損失,113374,250933
2001,10904,109,04,1,5108,折舊、折耗及攤銷,14059747,57737797
2001,10904,109,04,1,,收支餘絀,405097596,1392605883
2001,10905,109,05,1,410101,公庫撥入數,4494688934,42789695963
2001,10905,109,05,1,4103,罰款及賠償收入,580551,8406811
2001,10905,109,05,1,4104,規費收入,62780,22070601
2001,10905,109,05,1,4105,財產收益,144000,506059
2001,10905,109,05,1,4108,其他收入,23572894,272863446
2001,10905,109,05,1,510101,繳付公庫數,24360225,379943192
2001,10905,109,05,1,5102,人事支出,61794256,5730661348
2001,10905,109,05,1,5103,業務支出,282173858,1068260414
2001,10905,109,05,1,5104,獎補助支出,4024253399,34337615892
2001,10905,109,05,1,5105,財產損失,380,251313
2001,10905,109,05,1,5108,折舊、折耗及攤銷,462101009,519838806
2001,10905,109,05,1,,收支餘絀,-335633968,1056971915
2001,10906,109,06,1,410101,公庫撥入數,18664480349,61454176312
2001,10906,109,06,1,4103,罰款及賠償收入,3410290,11817101
2001,10906,109,06,1,4104,規費收入,254248,22324849
2001,10906,109,06,1,4105,財產收益,70157,576216
2001,10906,109,06,1,4108,其他收入,51306194,324169640
2001,10906,109,06,1,510101,繳付公庫數,68828389,448771581
2001,10906,109,06,1,5102,人事支出,3872778593,9603439941
2001,10906,109,06,1,5103,業務支出,176676115,1244936529
2001,10906,109,06,1,5104,獎補助支出,13760367761,48097983653
2001,10906,109,06,1,5105,財產損失,344359,595672
2001,10906,109,06,1,5108,折舊、折耗及攤銷,14457233,534296039
2001,10906,109,06,1,,收支餘絀,826068788,1883040703
2001,10907,109,07,1,410101,公庫撥入數,5388740528,66842916840
2001,10907,109,07,1,4103,罰款及賠償收入,533850,12350951
2001,10907,109,07,1,4104,規費收入,426293,22751142
2001,10907,109,07,1,4105,財產收益,269543,845759
2001,10907,109,07,1,4108,其他收入,65247673,389417313
2001,10907,109,07,1,510101,繳付公庫數,66477359,515248940
2001,10907,109,07,1,5102,人事支出,598338060,10201778001
2001,10907,109,07,1,5103,業務支出,171562360,1416498889
2001,10907,109,07,1,5104,獎補助支出,4215409231,52313392884
2001,10907,109,07,1,5105,財產損失,18192,613864
2001,10907,109,07,1,5108,折舊、折耗及攤銷,14641286,548937325
2001,10907,109,07,1,,收支餘絀,388771399,2271812102
2001,10908,109,08,1,410101,公庫撥入數,5511691974,72354608814
2001,10908,109,08,1,4103,罰款及賠償收入,227711,12578662
2001,10908,109,08,1,4104,規費收入,678302,23429444
2001,10908,109,08,1,4105,財產收益,11493293,12339052
2001,10908,109,08,1,4108,其他收入,45375386,434792699
2001,10908,109,08,1,510101,繳付公庫數,57979073,573228013
2001,10908,109,08,1,5102,人事支出,189338533,10391116534
2001,10908,109,08,1,5103,業務支出,265208210,1681707099
2001,10908,109,08,1,5104,獎補助支出,4438388636,56751781520
2001,10908,109,08,1,5105,財產損失,3446,617310
2001,10908,109,08,1,5108,折舊、折耗及攤銷,452223474,1001160799
2001,10908,109,08,1,,收支餘絀,166325294,2438137396
2001,10909,109,09,1,410101,公庫撥入數,19521129412,91875738226
2001,10909,109,09,1,4103,罰款及賠償收入,8612562,21191224
2001,10909,109,09,1,4104,規費收入,15573406,39002850
2001,10909,109,09,1,4105,財產收益,2091209,14430261
2001,10909,109,09,1,4108,其他收入,31644939,466437638
2001,10909,109,09,1,510101,繳付公庫數,57986069,631214082
2001,10909,109,09,1,5102,人事支出,1102608424,11493724958
2001,10909,109,09,1,5103,業務支出,285188645,1966895744
2001,10909,109,09,1,5104,獎補助支出,16918533952,73670315472
2001,10909,109,09,1,5105,財產損失,19037,636347
2001,10909,109,09,1,5108,折舊、折耗及攤銷,14208623,1015369422
2001,10909,109,09,1,,收支餘絀,1200506778,3638644174
2001,10910,109,10,1,410101,公庫撥入數,4769664267,96645402493
2001,10910,109,10,1,4103,罰款及賠償收入,667868,21859092
2001,10910,109,10,1,4104,規費收入,989280,39992130
2001,10910,109,10,1,4105,財產收益,114514,14544775
2001,10910,109,10,1,4108,其他收入,50129145,516566783
2001,10910,109,10,1,510101,繳付公庫數,51900807,683114889
2001,10910,109,10,1,5102,人事支出,448726986,11942451944
2001,10910,109,10,1,5103,業務支出,133221250,2100116994
2001,10910,109,10,1,5104,獎補助支出,3651245255,77321560727
2001,10910,109,10,1,5105,財產損失,58598,694945
2001,10910,109,10,1,5108,折舊、折耗及攤銷,519345431,1534714853
2001,10910,109,10,1,,收支餘絀,17066747,3655710921
2001,10911,109,11,1,410101,公庫撥入數,7008063186,103653465679
2001,10911,109,11,1,4103,罰款及賠償收入,3292567,25151659
2001,10911,109,11,1,4104,規費收入,17924881,57917011
2001,10911,109,11,1,4105,財產收益,899683,15444458
2001,10911,109,11,1,4108,其他收入,37601426,554168209
2001,10911,109,11,1,510101,繳付公庫數,59718557,742833446
2001,10911,109,11,1,5102,人事支出,171575083,12114027027
2001,10911,109,11,1,5103,業務支出,205617451,2305734445
2001,10911,109,11,1,5104,獎補助支出,5972445618,83294006345
2001,10911,109,11,1,5105,財產損失,254400,949345
2001,10911,109,11,1,5108,折舊、折耗及攤銷,16060353,1550775206
2001,10911,109,11,1,,收支餘絀,642110281,4297821202
2001,10912,109,12,1,410101,公庫撥入數,23067419518,126720885197
2001,10912,109,12,1,4103,罰款及賠償收入,9464487,34616146
2001,10912,109,12,1,4104,規費收入,7957550,65874561
2001,10912,109,12,1,4105,財產收益,12109027,27553485
2001,10912,109,12,1,4106,投資收益,4538106237,4538106237
2001,10912,109,12,1,4108,其他收入,39844843,594013052
2001,10912,109,12,1,510101,繳付公庫數,77973225,820806671
2001,10912,109,12,1,5102,人事支出,1037898862,13151925889
2001,10912,109,12,1,5103,業務支出,575411713,2881146158
2001,10912,109,12,1,5104,獎補助支出,19617366015,102911372360
2001,10912,109,12,1,5105,財產損失,81529,1030874
2001,10912,109,12,1,5106,投資損失,261925966,261925966
2001,10912,109,12,1,5108,折舊、折耗及攤銷,446097497,1996872703
2001,10912,109,12,1,,收支餘絀,5658146855,9955968057
2001,11001,110,01,1,410101,公庫撥入數,6744724114,6744724114
2001,11001,110,01,1,4103,罰款及賠償收入,230396,230396
2001,11001,110,01,1,4104,規費收入,291272,291272
2001,11001,110,01,1,4105,財產收益,139746,139746
2001,11001,110,01,1,4108,其他收入,31264893,31264893
2001,11001,110,01,1,510101,繳付公庫數,31926307,31926307
2001,11001,110,01,1,5102,人事支出,4954701814,4954701814
2001,11001,110,01,1,5103,業務支出,75462674,75462674
2001,11001,110,01,1,5104,獎補助支出,1591251239,1591251239
2001,11001,110,01,1,5105,財產損失,2182,2182
2001,11001,110,01,1,5108,折舊、折耗及攤銷,10316228,10316228
2001,11001,110,01,1,,收支餘絀,112989977,112989977
2001,11002,110,02,1,410101,公庫撥入數,6904651182,13649375296
2001,11002,110,02,1,4103,罰款及賠償收入,1133283,1363679
2001,11002,110,02,1,4104,規費收入,2791934,3083206
2001,11002,110,02,1,4105,財產收益,296809,436555
2001,11002,110,02,1,4108,其他收入,73277843,104542736
2001,11002,110,02,1,510101,繳付公庫數,77499869,109426176
2001,11002,110,02,1,5102,人事支出,328399315,5283101129
2001,11002,110,02,1,5103,業務支出,195244687,270707361
2001,11002,110,02,1,5104,獎補助支出,6231677170,7822928409
2001,11002,110,02,1,5105,財產損失,50057,52239
2001,11002,110,02,1,5108,折舊、折耗及攤銷,11024199,21340427
2001,11002,110,02,1,,收支餘絀,138255754,251245731
2001,11003,110,03,1,410101,公庫撥入數,13771421873,27420797169
2001,11003,110,03,1,4103,罰款及賠償收入,2755687,4119366
2001,11003,110,03,1,4104,規費收入,7875749,10958955
2001,11003,110,03,1,4105,財產收益,171888,608443
2001,11003,110,03,1,4108,其他收入,114400027,218942763
2001,11003,110,03,1,510101,繳付公庫數,227154543,336580719
2001,11003,110,03,1,5102,人事支出,719297218,6002398347
2001,11003,110,03,1,5103,業務支出,265904576,536611937
2001,11003,110,03,1,5104,獎補助支出,12364355378,20187283787
2001,11003,110,03,1,5105,財產損失,20088,72327
2001,11003,110,03,1,5108,折舊、折耗及攤銷,9856536,31196963
2001,11003,110,03,1,,收支餘絀,310036885,561282616
2001,11004,110,04,1,410101,公庫撥入數,10523571161,37944368330
2001,11004,110,04,1,4103,罰款及賠償收入,2477091,6596457
2001,11004,110,04,1,4104,規費收入,484497,11443452
2001,11004,110,04,1,4105,財產收益,41629,650072
2001,11004,110,04,1,4108,其他收入,88602783,307545546
2001,11004,110,04,1,510101,繳付公庫數,113496160,450076879
2001,11004,110,04,1,5102,人事支出,554527631,6556925978
2001,11004,110,04,1,5103,業務支出,266823883,803435820
2001,11004,110,04,1,5104,獎補助支出,9118531492,29305815279
2001,11004,110,04,1,5105,財產損失,39805,112132
2001,11004,110,04,1,5108,折舊、折耗及攤銷,10293246,41490209
2001,11004,110,04,1,,收支餘絀,551464944,1112747560
2001,11005,110,05,1,410101,公庫撥入數,7717565862,45661934192
2001,11005,110,05,1,4103,罰款及賠償收入,5566489,12162946
2001,11005,110,05,1,4104,規費收入,-159202,11284250
2001,11005,110,05,1,4105,財產收益,210600,860672
2001,11005,110,05,1,4108,其他收入,100179681,407725227
2001,11005,110,05,1,510101,繳付公庫數,107074930,557151809
2001,11005,110,05,1,5102,人事支出,366242451,6923168429
2001,11005,110,05,1,5103,業務支出,231304135,1034739955
2001,11005,110,05,1,5104,獎補助支出,6717944022,36023759301
2001,11005,110,05,1,5105,財產損失,4197,116329
2001,11005,110,05,1,5108,折舊、折耗及攤銷,423623814,465114023
2001,11005,110,05,1,,收支餘絀,-22830119,1089917441
2001,11006,110,06,1,410101,公庫撥入數,19434672956,65096607148
2001,11006,110,06,1,4103,罰款及賠償收入,5619233,17782179
2001,11006,110,06,1,4104,規費收入,407847,11692097
2001,11006,110,06,1,4105,財產收益,63566,924238
2001,11006,110,06,1,4108,其他收入,55699422,463424649
2001,11006,110,06,1,510101,繳付公庫數,61911424,619063233
2001,11006,110,06,1,5102,人事支出,3889450511,10812618940
2001,11006,110,06,1,5103,業務支出,145799246,1180537878
2001,11006,110,06,1,5104,獎補助支出,14700534468,50724293769
2001,11006,110,06,1,5105,財產損失,0,116329
2001,11006,110,06,1,5108,折舊、折耗及攤銷,16467604,481581627
2001,11006,110,06,1,,收支餘絀,682299771,1772218535
2001,11007,110,07,1,410101,公庫撥入數,5919077227,71015684375
2001,11007,110,07,1,4103,罰款及賠償收入,6987701,24769880
2001,11007,110,07,1,4104,規費收入,45940,11738037
2001,11007,110,07,1,4105,財產收益,141269,1065507
2001,11007,110,07,1,4108,其他收入,55564598,518989247
2001,11007,110,07,1,510101,繳付公庫數,63304476,682367709
2001,11007,110,07,1,5102,人事支出,609469936,11422088876
2001,11007,110,07,1,5103,業務支出,156861557,1337399435
2001,11007,110,07,1,5104,獎補助支出,4727803431,55452097200
2001,11007,110,07,1,5105,財產損失,57052,173381
2001,11007,110,07,1,5108,折舊、折耗及攤銷,11145330,492726957
2001,11007,110,07,1,,收支餘絀,413174953,2185393488
2001,11008,110,08,1,410101,公庫撥入數,7382942201,78398626576
2001,11008,110,08,1,4103,罰款及賠償收入,2387088,27156968
2001,11008,110,08,1,4104,規費收入,3623574,15361611
2001,11008,110,08,1,4105,財產收益,10876818,11942325
2001,11008,110,08,1,4108,其他收入,68489826,587479073
2001,11008,110,08,1,510101,繳付公庫數,85377306,767745015
2001,11008,110,08,1,5102,人事支出,467839479,11889928355
2001,11008,110,08,1,5103,業務支出,273035234,1610434669
2001,11008,110,08,1,5104,獎補助支出,5241335478,60693432678
2001,11008,110,08,1,5105,財產損失,51983,225364
2001,11008,110,08,1,5108,折舊、折耗及攤銷,446133321,938860278
2001,11008,110,08,1,,收支餘絀,954546706,3139940194
2001,11009,110,09,1,410101,公庫撥入數,17562930791,95961557367
2001,11009,110,09,1,4103,罰款及賠償收入,743195,27900163
2001,11009,110,09,1,4104,規費收入,12324483,27686094
2001,11009,110,09,1,4105,財產收益,9457,11951782
2001,11009,110,09,1,4108,其他收入,51999602,639478675
2001,11009,110,09,1,510101,繳付公庫數,66187268,833932283
2001,11009,110,09,1,5102,人事支出,644436889,12534365244
2001,11009,110,09,1,5103,業務支出,213507164,1823941833
2001,11009,110,09,1,5104,獎補助支出,15753702182,76447134860
2001,11009,110,09,1,5105,財產損失,4206,229570
2001,11009,110,09,1,5108,折舊、折耗及攤銷,10738400,949598678
2001,11009,110,09,1,,收支餘絀,939431419,4079371613
2001,11010,110,10,1,410101,公庫撥入數,6965497706,102927055073
2001,11010,110,10,1,4103,罰款及賠償收入,775770,28675933
2001,11010,110,10,1,4104,規費收入,334815,28020909
2001,11010,110,10,1,4105,財產收益,43720,11995502
2001,11010,110,10,1,4108,其他收入,45812462,685291137
2001,11010,110,10,1,510101,繳付公庫數,47186114,881118397
2001,11010,110,10,1,5102,人事支出,655702925,13190068169
2001,11010,110,10,1,5103,業務支出,176565812,2000507645
2001,11010,110,10,1,5104,獎補助支出,4952336674,81399471534
2001,11010,110,10,1,5105,財產損失,2438,232008
2001,11010,110,10,1,5108,折舊、折耗及攤銷,1620084667,2569683345
2001,11010,110,10,1,,收支餘絀,-439414157,3639957456
2001,11011,110,11,1,410101,公庫撥入數,4291064382,107218392932
2001,11011,110,11,1,4103,罰款及賠償收入,4834451,33510384
2001,11011,110,11,1,4104,規費收入,1370149,29391058
2001,11011,110,11,1,4105,財產收益,1110385,13105887
2001,11011,110,11,1,4108,其他收入,42387711,727678848
2001,11011,110,11,1,510101,繳付公庫數,57002857,938121254
2001,11011,110,11,1,5102,人事支出,243642096,13433710265
2001,11011,110,11,1,5103,業務支出,201031908,2201539553
2001,11011,110,11,1,5104,獎補助支出,3569729408,84969200942
2001,11011,110,11,1,5105,財產損失,142358,374366
2001,11011,110,11,1,5108,折舊、折耗及攤銷,13122021,2582805366
2001,11011,110,11,1,,收支餘絀,256096430,3896327363
2001,11012,110,12,1,410101,公庫撥入數,20732668133,127951061065
2001,11012,110,12,1,4103,罰款及賠償收入,4038287,37548671
2001,11012,110,12,1,4104,規費收入,16201676,45592734
2001,11012,110,12,1,4105,財產收益,13522029,26627916
2001,11012,110,12,1,4106,投資收益,2965655942,2965655942
2001,11012,110,12,1,4108,其他收入,42914942,770593790
2001,11012,110,12,1,510101,繳付公庫數,76480282,1014601536
2001,11012,110,12,1,5102,人事支出,1176279692,14609989957
2001,11012,110,12,1,5103,業務支出,535618603,2737158156
2001,11012,110,12,1,5104,獎補助支出,17717650579,102686851521
2001,11012,110,12,1,5105,財產損失,2558,376924
2001,11012,110,12,1,5106,投資損失,2331985669,2331985669
2001,11012,110,12,1,5108,折舊、折耗及攤銷,-454249427,2128555939
2001,11012,110,12,1,,收支餘絀,2391233053,6287560416
2001,11101,111,01,1,410101,公庫撥入數,6992554493,6992554493
2001,11101,111,01,1,4103,罰款及賠償收入,398000,398000
2001,11101,111,01,1,4104,規費收入,4396507,4396507
2001,11101,111,01,1,4105,財產收益,48266,48266
2001,11101,111,01,1,4108,其他收入,33146885,33146885
2001,11101,111,01,1,510101,繳付公庫數,38533270,38533270
2001,11101,111,01,1,5102,人事支出,4515260578,4515260578
2001,11101,111,01,1,5103,業務支出,86532708,86532708
2001,11101,111,01,1,5104,獎補助支出,2157287235,2157287235
2001,11101,111,01,1,5105,財產損失,679,679
2001,11101,111,01,1,5108,折舊、折耗及攤銷,8596124,8596124
2001,11101,111,01,1,,收支餘絀,224333557,224333557
2001,11102,111,02,1,410101,公庫撥入數,11803979558,18796534051
2001,11102,111,02,1,4103,罰款及賠償收入,2424478,2822478
2001,11102,111,02,1,4104,規費收入,2178102,6574609
2001,11102,111,02,1,4105,財產收益,144852,193118
2001,11102,111,02,1,4108,其他收入,109211846,142358731
2001,11102,111,02,1,510101,繳付公庫數,120109956,158643226
2001,11102,111,02,1,5102,人事支出,58625929,4573886507
2001,11102,111,02,1,5103,業務支出,205731936,292264644
2001,11102,111,02,1,5104,獎補助支出,11403556556,13560843791
2001,11102,111,02,1,5105,財產損失,9420,10099
2001,11102,111,02,1,5108,折舊、折耗及攤銷,14720886,23317010
2001,11102,111,02,1,,收支餘絀,115184153,339517710
2001,11103,111,03,1,410101,公庫撥入數,11330148401,30126682452
2001,11103,111,03,1,4103,罰款及賠償收入,5795858,8618336
2001,11103,111,03,1,4104,規費收入,1212377,7786986
2001,11103,111,03,1,4105,財產收益,2521795,2714913
2001,11103,111,03,1,4108,其他收入,171566871,313925602
2001,11103,111,03,1,510101,繳付公庫數,261571452,420214678
2001,11103,111,03,1,5102,人事支出,745517625,5319404132
2001,11103,111,03,1,5103,業務支出,423094944,715359588
2001,11103,111,03,1,5104,獎補助支出,9549227267,23110071058
2001,11103,111,03,1,5105,財產損失,7242,17341
2001,11103,111,03,1,5108,折舊、折耗及攤銷,1430103,24747113
2001,11103,111,03,1,,收支餘絀,530396669,869914379
2001,11104,111,04,1,410101,公庫撥入數,8783636098,38910318550
2001,11104,111,04,1,4103,罰款及賠償收入,4014371,12632707
2001,11104,111,04,1,4104,規費收入,10700323,18487309
2001,11104,111,04,1,4105,財產收益,83292,2798205
2001,11104,111,04,1,4108,其他收入,141997273,455922875
2001,11104,111,04,1,510101,繳付公庫數,157324074,577538752
2001,11104,111,04,1,5102,人事支出,777952676,6097356808
2001,11104,111,04,1,5103,業務支出,300906422,1016266010
2001,11104,111,04,1,5104,獎補助支出,7324941246,30435012304
2001,11104,111,04,1,5105,財產損失,2019,19360
2001,11104,111,04,1,5108,折舊、折耗及攤銷,476005487,500752600
2001,11104,111,04,1,,收支餘絀,-96700567,773213812
2001,11105,111,05,1,410101,公庫撥入數,9901215114,48811533664
2001,11105,111,05,1,4103,罰款及賠償收入,2233510,14866217
2001,11105,111,05,1,4104,規費收入,510467,18997776
2001,11105,111,05,1,4105,財產收益,157600,2955805
2001,11105,111,05,1,4108,其他收入,81098492,537021367
2001,11105,111,05,1,510101,繳付公庫數,85784727,663323479
2001,11105,111,05,1,5102,人事支出,71971924,6169328732
2001,11105,111,05,1,5103,業務支出,202296622,1218562632
2001,11105,111,05,1,5104,獎補助支出,4451477220,34886489524
2001,11105,111,05,1,5105,財產損失,1280,20640
2001,11105,111,05,1,5108,折舊、折耗及攤銷,8555808,509308408
2001,11105,111,05,1,,收支餘絀,5165127602,5938341414
2001,11106,111,06,1,410101,公庫撥入數,19981435021,68792968685
2001,11106,111,06,1,4103,罰款及賠償收入,676326,15542543
2001,11106,111,06,1,4104,規費收入,572636,19570412
2001,11106,111,06,1,4105,財產收益,69289,3025094
2001,11106,111,06,1,4108,其他收入,-85323769,451697598
2001,11106,111,06,1,510101,繳付公庫數,78097266,741420745
2001,11106,111,06,1,5102,人事支出,4285726311,10455055043
2001,11106,111,06,1,5103,業務支出,213473216,1432035848
2001,11106,111,06,1,5104,獎補助支出,18963010160,53849499684
2001,11106,111,06,1,5105,財產損失,1228,21868
2001,11106,111,06,1,5108,折舊、折耗及攤銷,60464353,569772761
2001,11106,111,06,1,,收支餘絀,-3703343031,2234998383
2001,11107,111,07,1,410101,公庫撥入數,6006951633,74799920318
2001,11107,111,07,1,4103,罰款及賠償收入,4562959,20105502
2001,11107,111,07,1,4104,規費收入,174528,19744940
2001,11107,111,07,1,4105,財產收益,240807,3265901
2001,11107,111,07,1,4108,其他收入,35182390,486879988
2001,11107,111,07,1,510101,繳付公庫數,41104406,782525151
2001,11107,111,07,1,5102,人事支出,478531333,10933586376
2001,11107,111,07,1,5103,業務支出,257128810,1689164658
2001,11107,111,07,1,5104,獎補助支出,4753296657,58602796341
2001,11107,111,07,1,5105,財產損失,464,22332
2001,11107,111,07,1,5108,折舊、折耗及攤銷,497297457,1067070218
2001,11107,111,07,1,,收支餘絀,19753190,2254751573
2001,11108,111,08,1,410101,公庫撥入數,6209152543,81009072861
2001,11108,111,08,1,4103,罰款及賠償收入,5421163,25526665
2001,11108,111,08,1,4104,規費收入,14209239,33954179
2001,11108,111,08,1,4105,財產收益,491231,3757132
2001,11108,111,08,1,4108,其他收入,22830069,509710057
2001,11108,111,08,1,510101,繳付公庫數,42951702,825476853
2001,11108,111,08,1,5102,人事支出,195790973,11129377349
2001,11108,111,08,1,5103,業務支出,306850961,1996015619
2001,11108,111,08,1,5104,獎補助支出,4980881064,63583677405
2001,11108,111,08,1,5105,財產損失,1932,24264
2001,11108,111,08,1,5108,折舊、折耗及攤銷,13543089,1080613307
2001,11108,111,08,1,,收支餘絀,712084524,2966836097
2001,11109,111,09,1,410101,公庫撥入數,18639866511,99648939372
2001,11109,111,09,1,4103,罰款及賠償收入,3899147,29425812
2001,11109,111,09,1,4104,規費收入,956779,34910958
2001,11109,111,09,1,4105,財產收益,11820798,15577930
2001,11109,111,09,1,4108,其他收入,29946116,539656173
2001,11109,111,09,1,510101,繳付公庫數,48402850,873879703
2001,11109,111,09,1,5102,人事支出,1125177084,12254554433
2001,11109,111,09,1,5103,業務支出,297006452,2293022071
2001,11109,111,09,1,5104,獎補助支出,15689399534,79273076939
2001,11109,111,09,1,5105,財產損失,2711,26975
2001,11109,111,09,1,5108,折舊、折耗及攤銷,111762522,1192375829
2001,11109,111,09,1,,收支餘絀,1414738198,4381574295
2001,11110,111,10,1,410101,公庫撥入數,6522577334,106171516706
2001,11110,111,10,1,4103,罰款及賠償收入,7035971,36461783
2001,11110,111,10,1,4104,規費收入,476423,35387381
2001,11110,111,10,1,4105,財產收益,1447937,17025867
2001,11110,111,10,1,4108,其他收入,67082864,606739037
2001,11110,111,10,1,510101,繳付公庫數,76458983,950338686
2001,11110,111,10,1,5102,人事支出,501042504,12755596937
2001,11110,111,10,1,5103,業務支出,252303687,2545325758
2001,11110,111,10,1,5104,獎補助支出,5046117796,84319194735
2001,11110,111,10,1,5105,財產損失,7302,34277
2001,11110,111,10,1,5108,折舊、折耗及攤銷,482779009,1675154838
2001,11110,111,10,1,,收支餘絀,239911248,4621485543
2001,11111,111,11,1,410101,公庫撥入數,3762254388,109933771094
2001,11111,111,11,1,4103,罰款及賠償收入,3212078,39673861
2001,11111,111,11,1,4104,規費收入,959195,36346576
2001,11111,111,11,1,4105,財產收益,189600,17215467
2001,11111,111,11,1,4108,其他收入,49514180,656253217
2001,11111,111,11,1,510101,繳付公庫數,55376449,1005715135
2001,11111,111,11,1,5102,人事支出,-306968717,12448628220
2001,11111,111,11,1,5103,業務支出,185456926,2730782684
2001,11111,111,11,1,5104,獎補助支出,3504721755,87823916490
2001,11111,111,11,1,5105,財產損失,46005,80282
2001,11111,111,11,1,5108,折舊、折耗及攤銷,9941328,1685096166
2001,11111,111,11,1,,收支餘絀,367555695,4989041238
2001,11112,111,12,1,410101,公庫撥入數,23206788787,133140559881
2001,11112,111,12,1,4103,罰款及賠償收入,8370333,48044194
2001,11112,111,12,1,4104,規費收入,28458361,64804937
2001,11112,111,12,1,4105,財產收益,14152155,31367622
2001,11112,111,12,1,4106,投資收益,5154256988,5154256988
2001,11112,111,12,1,4108,其他收入,128850165,785103382
2001,11112,111,12,1,510101,繳付公庫數,177825416,1183540551
2001,11112,111,12,1,5102,人事支出,1539641460,13988269680
2001,11112,111,12,1,5103,業務支出,647120956,3377903640
2001,11112,111,12,1,5104,獎補助支出,18626188999,106450105489
2001,11112,111,12,1,5105,財產損失,2746,83028
2001,11112,111,12,1,5106,投資損失,2484777426,2484777426
2001,11112,111,12,1,5108,折舊、折耗及攤銷,615178723,2300274889
2001,11112,111,12,1,,收支餘絀,4450141063,9439182301
2001,11201,112,01,1,410101,公庫撥入數,7249721175,7249721175
2001,11201,112,01,1,4104,規費收入,305400,305400
2001,11201,112,01,1,4105,財產收益,21000,21000
2001,11201,112,01,1,4108,其他收入,1420312,1420312
2001,11201,112,01,1,510101,繳付公庫數,1746712,1746712
2001,11201,112,01,1,5102,人事支出,4193572592,4193572592
2001,11201,112,01,1,5103,業務支出,87546790,87546790
2001,11201,112,01,1,5104,獎補助支出,2764631102,2764631102
2001,11201,112,01,1,5105,財產損失,176066,176066
2001,11201,112,01,1,5108,折舊、折耗及攤銷,17853258,17853258
2001,11201,112,01,1,,收支餘絀,185941367,185941367
2001,11202,112,02,1,410101,公庫撥入數,14891712379,22141433554
2001,11202,112,02,1,4103,罰款及賠償收入,4203547,4203547
2001,11202,112,02,1,4104,規費收入,5608332,5913732
2001,11202,112,02,1,4105,財產收益,4071058,4092058
2001,11202,112,02,1,4108,其他收入,98653117,100073429
2001,11202,112,02,1,510101,繳付公庫數,126177903,127924615
2001,11202,112,02,1,5102,人事支出,68178871,4261751463
2001,11202,112,02,1,5103,業務支出,273243858,360790648
2001,11202,112,02,1,5104,獎補助支出,13910980191,16675611293
2001,11202,112,02,1,5105,財產損失,23111,199177
2001,11202,112,02,1,5108,折舊、折耗及攤銷,19703793,37557051
2001,11202,112,02,1,,收支餘絀,605940706,791882073
2001,11203,112,03,1,410101,公庫撥入數,9140769046,31282202600
2001,11203,112,03,1,4103,罰款及賠償收入,11000658,15204205
2001,11203,112,03,1,4104,規費收入,2573229,8486961
2001,11203,112,03,1,4105,財產收益,944306,5036364
2001,11203,112,03,1,4108,其他收入,283988656,384062085
2001,11203,112,03,1,510101,繳付公庫數,401932913,529857528
