id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,以前年度轉入數,減免,本月實現數,截至本月止累計實現數,調整數,尚未執行數
240,11304,113,04,2,,,,0400000000-2,罰款及賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11304,113,04,,4,,,0402400000-0,中央研究院,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11304,113,04,,,1,,0402400300-4,賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11304,113,04,,,,1,0402400301-7,一般賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11304,113,04,,,,,,小計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11304,113,04,,,,,,合計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11305,113,05,2,,,,0400000000-2,罰款及賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11305,113,05,,4,,,0402400000-0,中央研究院,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11305,113,05,,,1,,0402400300-4,賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11305,113,05,,,,1,0402400301-7,一般賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11305,113,05,,,,,,小計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11305,113,05,,,,,,合計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11306,113,06,2,,,,0400000000-2,罰款及賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11306,113,06,,4,,,0402400000-0,中央研究院,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11306,113,06,,,1,,0402400300-4,賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11306,113,06,,,,1,0402400301-7,一般賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11306,113,06,,,,,,小計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11306,113,06,,,,,,合計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11307,113,07,2,,,,0400000000-2,罰款及賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11307,113,07,,4,,,0402400000-0,中央研究院,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11307,113,07,,,1,,0402400300-4,賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11307,113,07,,,,1,0402400301-7,一般賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11307,113,07,,,,,,小計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11307,113,07,,,,,,合計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11308,113,08,2,,,,0400000000-2,罰款及賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11308,113,08,,4,,,0402400000-0,中央研究院,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11308,113,08,,,1,,0402400300-4,賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11308,113,08,,,,1,0402400301-7,一般賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11308,113,08,,,,,,小計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11308,113,08,,,,,,合計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11309,113,09,2,,,,0400000000-2,罰款及賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11309,113,09,,4,,,0402400000-0,中央研究院,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11309,113,09,,,1,,0402400300-4,賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11309,113,09,,,,1,0402400301-7,一般賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11309,113,09,,,,,,小計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11309,113,09,,,,,,合計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11310,113,10,2,,,,0400000000-2,罰款及賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11310,113,10,,4,,,0402400000-0,中央研究院,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11310,113,10,,,1,,0402400300-4,賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11310,113,10,,,,1,0402400301-7,一般賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11310,113,10,,,,,,小計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11310,113,10,,,,,,合計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11311,113,11,2,,,,0400000000-2,罰款及賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11311,113,11,,4,,,0402400000-0,中央研究院,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11311,113,11,,,1,,0402400300-4,賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11311,113,11,,,,1,0402400301-7,一般賠償收入,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11311,113,11,,,,,,小計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
240,11311,113,11,,,,,,合計,,,"
1775179372
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1775179372
0
"
2001,10501,105,1,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10501,105,1,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10501,105,1,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10501,105,1,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10501,105,1,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10501,105,1,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10502,105,2,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10502,105,2,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10502,105,2,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10502,105,2,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10502,105,2,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10502,105,2,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10503,105,3,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10503,105,3,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10503,105,3,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10503,105,3,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10503,105,3,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10503,105,3,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10504,105,4,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10504,105,4,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10504,105,4,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10504,105,4,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10504,105,4,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10504,105,4,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10505,105,5,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10505,105,5,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10505,105,5,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10505,105,5,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10505,105,5,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10505,105,5,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
0
0
","
0
0
","
46,091,345
0
"
2001,10506,105,6,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
749,345
0
","
749,345
0
","
0
0
","
45,342,000
0
"
2001,10506,105,6,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
749,345
0
","
749,345
0
","
0
0
","
45,342,000
0
"
2001,10506,105,6,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
749,345
0
","
749,345
0
","
0
0
","
45,342,000
0
"
2001,10506,105,6,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
749,345
0
","
749,345
0
","
0
0
","
45,342,000
0
"
2001,10506,105,6,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
749,345
0
","
749,345
0
","
0
0
","
45,342,000
0
"
2001,10506,105,6,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
749,345
0
","
749,345
0
","
0
0
","
45,342,000
0
"
2001,10507,105,7,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
10,000,000
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10507,105,7,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
10,000,000
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10507,105,7,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
10,000,000
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10507,105,7,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
10,000,000
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10507,105,7,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
10,000,000
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10507,105,7,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
10,000,000
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10508,105,8,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10508,105,8,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10508,105,8,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10508,105,8,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10508,105,8,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10508,105,8,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10509,105,9,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10509,105,9,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10509,105,9,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10509,105,9,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10509,105,9,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10509,105,9,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10510,105,10,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10510,105,10,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10510,105,10,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10510,105,10,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10510,105,10,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10510,105,10,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10511,105,11,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10511,105,11,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10511,105,11,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10511,105,11,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10511,105,11,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10511,105,11,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10512,105,12,07,,,,1100000000-2,其他收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10512,105,12,,97,,,1120010000-8,教育部,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10512,105,12,,,01,,1120010900-9,雜項收入,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10512,105,12,,,,01,1120010901-1,收回以前年度歲出,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10512,105,12,,,,,,　　　　　小　計,,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10512,105,12,,,,,,"　　　　　合    計",,,"
46,091,345
0
","
0
0
","
0
0
","
10,749,345
0
","
0
0
","
35,342,000
0
"
2001,10601,106,1,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10601,106,1,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10601,106,1,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10601,106,1,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10601,106,1,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10601,106,1,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10602,106,2,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10602,106,2,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10602,106,2,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10602,106,2,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10602,106,2,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10602,106,2,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10603,106,3,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10603,106,3,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10603,106,3,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10603,106,3,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10603,106,3,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10603,106,3,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10604,106,4,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10604,106,4,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10604,106,4,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10604,106,4,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10604,106,4,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10604,106,4,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
35,342,000
0
"
2001,10605,106,5,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
10,000,000
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10605,106,5,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
10,000,000
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10605,106,5,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
10,000,000
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10605,106,5,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
10,000,000
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10605,106,5,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
10,000,000
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10605,106,5,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
10,000,000
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10606,106,6,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10606,106,6,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10606,106,6,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10606,106,6,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10606,106,6,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10606,106,6,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10607,106,7,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10607,106,7,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10607,106,7,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10607,106,7,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10607,106,7,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10607,106,7,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10608,106,8,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10608,106,8,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10608,106,8,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10608,106,8,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10608,106,8,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10608,106,8,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10609,106,9,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10609,106,9,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10609,106,9,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10609,106,9,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10609,106,9,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10609,106,9,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10610,106,10,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10610,106,10,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10610,106,10,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10610,106,10,,,,01,1120010901-1,收回以前年度歲出,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10610,106,10,,,,,,　　　　　小　計,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10610,106,10,,,,,,"　　　　　合    計",,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10611,106,11,07,,,,1100000000-2,其他收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10611,106,11,,97,,,1120010000-8,教育部,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
2001,10611,106,11,,,01,,1120010900-9,雜項收入,,,"
35,342,000
0
","
0
0
","
0
0
","
10,000,000
0
","
0
0
","
25,342,000
0
"
