id,time,會計年度,月份,基金別,會計分類,使用機關別,科目分類,會計科目編號,會計科目名稱,金額
201,10804,108,04,1,1,2,1,110103,專戶存款,14246692
201,10804,108,04,1,1,2,1,110104,零用金,500000
201,10804,108,04,1,1,2,1,110305,應收票據,1299053
201,10804,108,04,1,1,2,1,110901,預付款,80323470
201,10804,108,04,1,1,2,1,111201,存出保證金,1000
201,10804,108,04,1,1,2,,1903,保證品,1860910
201,10804,108,04,1,1,2,,1904,債權憑證,1
201,10804,108,04,1,1,2,2,210301,應付帳款,53602126
201,10804,108,04,1,1,2,2,210399,其他應付款,7095065
201,10804,108,04,1,1,2,2,211201,存入保證金,7516245
201,10804,108,04,1,1,2,2,211301,應付代收款,1760415
201,10804,108,04,1,1,2,2,211401,應付保管款,4970032
201,10804,108,04,1,1,2,3,310101,資產負債淨額,21426332
201,10805,108,05,1,1,2,1,110103,專戶存款,16062308
201,10805,108,05,1,1,2,1,110104,零用金,500000
201,10805,108,05,1,1,2,1,110305,應收票據,1299053
201,10805,108,05,1,1,2,1,110901,預付款,84833361
201,10805,108,05,1,1,2,1,111201,存出保證金,1000
201,10805,108,05,1,1,2,,1903,保證品,1860910
201,10805,108,05,1,1,2,,1904,債權憑證,1
201,10805,108,05,1,1,2,2,210301,應付帳款,53602126
201,10805,108,05,1,1,2,2,210399,其他應付款,7095065
201,10805,108,05,1,1,2,2,211201,存入保證金,8918336
201,10805,108,05,1,1,2,2,211301,應付代收款,1777646
201,10805,108,05,1,1,2,2,211401,應付保管款,5366326
201,10805,108,05,1,1,2,3,310101,資產負債淨額,25936223
201,10806,108,06,1,1,2,1,110103,專戶存款,18266162
201,10806,108,06,1,1,2,1,110104,零用金,500000
201,10806,108,06,1,1,2,1,110305,應收票據,1299053
201,10806,108,06,1,1,2,1,110901,預付款,83857223
201,10806,108,06,1,1,2,1,111201,存出保證金,1000
201,10806,108,06,1,1,2,,1903,保證品,1860910
201,10806,108,06,1,1,2,,1904,債權憑證,1
201,10806,108,06,1,1,2,2,210301,應付帳款,53602126
201,10806,108,06,1,1,2,2,210399,其他應付款,7095065
201,10806,108,06,1,1,2,2,211201,存入保證金,10467377
201,10806,108,06,1,1,2,2,211301,應付代收款,2286822
201,10806,108,06,1,1,2,2,211401,應付保管款,5511963
201,10806,108,06,1,1,2,3,310101,資產負債淨額,24960085
201,10807,108,07,1,1,2,1,110103,專戶存款,19739188
201,10807,108,07,1,1,2,1,110104,零用金,500000
201,10807,108,07,1,1,2,1,110305,應收票據,649053
201,10807,108,07,1,1,2,1,110901,預付款,85101983
201,10807,108,07,1,1,2,1,111201,存出保證金,1000
201,10807,108,07,1,1,2,,1903,保證品,1860910
201,10807,108,07,1,1,2,,1904,債權憑證,1
201,10807,108,07,1,1,2,2,210301,應付帳款,53602126
201,10807,108,07,1,1,2,2,210399,其他應付款,7095065
201,10807,108,07,1,1,2,2,211201,存入保證金,10530048
201,10807,108,07,1,1,2,2,211301,應付代收款,3868147
201,10807,108,07,1,1,2,2,211401,應付保管款,5340993
201,10807,108,07,1,1,2,3,310101,資產負債淨額,25554845
201,10808,108,08,1,1,2,1,110103,專戶存款,20762760
201,10808,108,08,1,1,2,1,110104,零用金,500000
201,10808,108,08,1,1,2,1,110305,應收票據,649053
201,10808,108,08,1,1,2,1,110901,預付款,84430493
201,10808,108,08,1,1,2,1,111201,存出保證金,1000
201,10808,108,08,1,1,2,,1903,保證品,1860910
201,10808,108,08,1,1,2,,1904,債權憑證,1
201,10808,108,08,1,1,2,2,210301,應付帳款,53602126
201,10808,108,08,1,1,2,2,210399,其他應付款,7095065
201,10808,108,08,1,1,2,2,211201,存入保證金,10584848
201,10808,108,08,1,1,2,2,211301,應付代收款,4705906
201,10808,108,08,1,1,2,2,211401,應付保管款,5472006
201,10808,108,08,1,1,2,3,310101,資產負債淨額,24883355
201,10809,108,09,1,1,2,1,110103,專戶存款,20909842
201,10809,108,09,1,1,2,1,110104,零用金,500000
201,10809,108,09,1,1,2,1,110305,應收票據,649053
201,10809,108,09,1,1,2,1,110901,預付款,90154293
201,10809,108,09,1,1,2,1,111201,存出保證金,1000
201,10809,108,09,1,1,2,,1903,保證品,1860910
201,10809,108,09,1,1,2,,1904,債權憑證,1
201,10809,108,09,1,1,2,2,210301,應付帳款,53602126
201,10809,108,09,1,1,2,2,210399,其他應付款,7095065
201,10809,108,09,1,1,2,2,211201,存入保證金,10572465
201,10809,108,09,1,1,2,2,211301,應付代收款,4734250
201,10809,108,09,1,1,2,2,211401,應付保管款,5603127
201,10809,108,09,1,1,2,3,310101,資產負債淨額,30607155
201,10810,108,10,1,1,2,1,110103,專戶存款,19507096
201,10810,108,10,1,1,2,1,110104,零用金,500000
201,10810,108,10,1,1,2,1,110305,應收票據,649053
201,10810,108,10,1,1,2,1,110901,預付款,61267518
201,10810,108,10,1,1,2,1,111201,存出保證金,1000
201,10810,108,10,1,1,2,,1903,保證品,1860910
201,10810,108,10,1,1,2,,1904,債權憑證,1
201,10810,108,10,1,1,2,2,210301,應付帳款,53602126
201,10810,108,10,1,1,2,2,210399,其他應付款,7095065
201,10810,108,10,1,1,2,2,211201,存入保證金,9145464
201,10810,108,10,1,1,2,2,211301,應付代收款,4732997
201,10810,108,10,1,1,2,2,211401,應付保管款,5628635
201,10810,108,10,1,1,2,3,310101,資產負債淨額,1720380
201,10811,108,11,1,1,2,1,110103,專戶存款,19502259
201,10811,108,11,1,1,2,1,110104,零用金,500000
201,10811,108,11,1,1,2,1,110305,應收票據,649053
201,10811,108,11,1,1,2,1,110901,預付款,60278985
201,10811,108,11,1,1,2,1,111201,存出保證金,1000
201,10811,108,11,1,1,2,,1903,保證品,1860910
201,10811,108,11,1,1,2,,1904,債權憑證,1
201,10811,108,11,1,1,2,2,210301,應付帳款,53602126
201,10811,108,11,1,1,2,2,210399,其他應付款,7095065
201,10811,108,11,1,1,2,2,211201,存入保證金,9064104
201,10811,108,11,1,1,2,2,211301,應付代收款,4682446
201,10811,108,11,1,1,2,2,211401,應付保管款,5755709
201,10811,108,11,1,1,2,3,310101,資產負債淨額,731847
201,10812,108,12,1,1,2,1,110103,專戶存款,14239045
201,10812,108,12,1,1,2,1,110305,應收票據,649053
201,10812,108,12,1,1,2,1,110901,預付款,53602126
201,10812,108,12,1,1,2,1,111201,存出保證金,1000
201,10812,108,12,1,1,2,,1903,保證品,1860910
201,10812,108,12,1,1,2,,1904,債權憑證,1
201,10812,108,12,1,1,2,2,210301,應付帳款,53602126
201,10812,108,12,1,1,2,2,210399,其他應付款,7095065
201,10812,108,12,1,1,2,2,211201,存入保證金,8277851
201,10812,108,12,1,1,2,2,211301,應付代收款,78464
201,10812,108,12,1,1,2,2,211401,應付保管款,5882730
201,10812,108,12,1,1,2,3,310101,資產負債淨額,-6445012
201,10812,108,12,1,1,2,3,310101,資產負債淨額,0
201,10901,109,01,1,1,2,1,110103,專戶存款,15915172
201,10901,109,01,1,1,2,1,110104,零用金,500000
201,10901,109,01,1,1,2,1,110305,應收票據,649053
201,10901,109,01,1,1,2,1,110901,預付款,88131203
201,10901,109,01,1,1,2,1,140101,土地,3769167687
201,10901,109,01,1,1,2,1,140401,房屋建築及設備,82501204
201,10901,109,01,1,1,2,1,140402,累計折舊─房屋建築及設備,-62472594
201,10901,109,01,1,1,2,1,140501,機械及設備,147943853
201,10901,109,01,1,1,2,1,140502,累計折舊─機械及設備,-114218912
201,10901,109,01,1,1,2,1,140601,交通及運輸設備,133854488
201,10901,109,01,1,1,2,1,140602,累計折舊─交通及運輸設備,-106985313
201,10901,109,01,1,1,2,1,140701,雜項設備,161318906
201,10901,109,01,1,1,2,1,140702,累計折舊─雜項設備,-137600397
201,10901,109,01,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10901,109,01,1,1,2,1,160101,權利,20476
201,10901,109,01,1,1,2,1,160102,電腦軟體,46397348
201,10901,109,01,1,1,2,1,180201,存出保證金,1000
201,10901,109,01,1,1,2,,1903,保證品,1860910
201,10901,109,01,1,1,2,,1904,債權憑證,1
201,10901,109,01,1,1,2,2,210301,應付帳款,53602126
201,10901,109,01,1,1,2,2,210302,應付代收款,1832872
201,10901,109,01,1,1,2,2,210399,其他應付款,7095065
201,10901,109,01,1,1,2,2,280301,存入保證金,8071076
201,10901,109,01,1,1,2,2,280401,應付保管款,6011224
201,10901,109,01,1,1,2,3,310101,資產負債淨額,7716598883
201,10902,109,02,1,1,2,1,110103,專戶存款,16291091
201,10902,109,02,1,1,2,1,110104,零用金,500000
201,10902,109,02,1,1,2,1,110305,應收票據,649053
201,10902,109,02,1,1,2,1,110901,預付款,60648161
201,10902,109,02,1,1,2,1,140101,土地,3769167687
201,10902,109,02,1,1,2,1,140401,房屋建築及設備,82501204
201,10902,109,02,1,1,2,1,140402,累計折舊─房屋建築及設備,-62573813
201,10902,109,02,1,1,2,1,140501,機械及設備,148165817
201,10902,109,02,1,1,2,1,140502,累計折舊─機械及設備,-115168856
201,10902,109,02,1,1,2,1,140601,交通及運輸設備,133892798
201,10902,109,02,1,1,2,1,140602,累計折舊─交通及運輸設備,-107514284
201,10902,109,02,1,1,2,1,140701,雜項設備,161108186
201,10902,109,02,1,1,2,1,140702,累計折舊─雜項設備,-137876059
201,10902,109,02,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10902,109,02,1,1,2,1,160101,權利,20170
201,10902,109,02,1,1,2,1,160102,電腦軟體,45104624
201,10902,109,02,1,1,2,1,180201,存出保證金,1000
201,10902,109,02,1,1,2,,1903,保證品,1860910
201,10902,109,02,1,1,2,,1904,債權憑證,1
201,10902,109,02,1,1,2,2,210301,應付帳款,53602126
201,10902,109,02,1,1,2,2,210302,應付代收款,2862445
201,10902,109,02,1,1,2,2,280301,存入保證金,7679327
201,10902,109,02,1,1,2,2,280401,應付保管款,5749319
201,10902,109,02,1,1,2,3,310101,資產負債淨額,7693111634
201,10903,109,03,1,1,2,1,110103,專戶存款,16060880
201,10903,109,03,1,1,2,1,110104,零用金,500000
201,10903,109,03,1,1,2,1,110305,應收票據,649053
201,10903,109,03,1,1,2,1,110901,預付款,57739648
201,10903,109,03,1,1,2,1,140101,土地,3769167687
201,10903,109,03,1,1,2,1,140401,房屋建築及設備,82501204
201,10903,109,03,1,1,2,1,140402,累計折舊─房屋建築及設備,-62675032
201,10903,109,03,1,1,2,1,140501,機械及設備,148234241
201,10903,109,03,1,1,2,1,140502,累計折舊─機械及設備,-116015447
201,10903,109,03,1,1,2,1,140601,交通及運輸設備,133865489
201,10903,109,03,1,1,2,1,140602,累計折舊─交通及運輸設備,-108031687
201,10903,109,03,1,1,2,1,140701,雜項設備,161014164
201,10903,109,03,1,1,2,1,140702,累計折舊─雜項設備,-138179802
201,10903,109,03,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10903,109,03,1,1,2,1,160101,權利,19864
201,10903,109,03,1,1,2,1,160102,電腦軟體,43745546
201,10903,109,03,1,1,2,1,180201,存出保證金,1000
201,10903,109,03,1,1,2,,1903,保證品,1860910
201,10903,109,03,1,1,2,,1904,債權憑證,1
201,10903,109,03,1,1,2,2,210301,應付帳款,53602126
201,10903,109,03,1,1,2,2,210302,應付代收款,2158133
201,10903,109,03,1,1,2,2,280301,存入保證金,8025407
201,10903,109,03,1,1,2,2,280401,應付保管款,5877340
201,10903,109,03,1,1,2,3,310101,資產負債淨額,7687021874
201,10904,109,04,1,1,2,1,110103,專戶存款,16429126
201,10904,109,04,1,1,2,1,110104,零用金,500000
201,10904,109,04,1,1,2,1,110305,應收票據,649053
201,10904,109,04,1,1,2,1,110901,預付款,57184672
201,10904,109,04,1,1,2,1,140101,土地,3769167687
201,10904,109,04,1,1,2,1,140401,房屋建築及設備,82501204
201,10904,109,04,1,1,2,1,140402,累計折舊─房屋建築及設備,-62776251
201,10904,109,04,1,1,2,1,140501,機械及設備,148469626
201,10904,109,04,1,1,2,1,140502,累計折舊─機械及設備,-116963951
201,10904,109,04,1,1,2,1,140601,交通及運輸設備,133838489
201,10904,109,04,1,1,2,1,140602,累計折舊─交通及運輸設備,-108561358
201,10904,109,04,1,1,2,1,140701,雜項設備,161021964
201,10904,109,04,1,1,2,1,140702,累計折舊─雜項設備,-138803113
201,10904,109,04,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10904,109,04,1,1,2,1,160101,權利,19558
201,10904,109,04,1,1,2,1,160102,電腦軟體,42354562
201,10904,109,04,1,1,2,1,180201,存出保證金,1000
201,10904,109,04,1,1,2,,1903,保證品,1860910
201,10904,109,04,1,1,2,,1904,債權憑證,1
201,10904,109,04,1,1,2,2,210301,應付帳款,53602126
201,10904,109,04,1,1,2,2,210302,應付代收款,1916496
201,10904,109,04,1,1,2,2,280301,存入保證金,8498546
201,10904,109,04,1,1,2,2,280401,應付保管款,6014084
201,10904,109,04,1,1,2,3,310101,資產負債淨額,7683089088
201,10905,109,05,1,1,2,1,110103,專戶存款,16174802
201,10905,109,05,1,1,2,1,110104,零用金,500000
201,10905,109,05,1,1,2,1,110305,應收票據,649053
201,10905,109,05,1,1,2,1,110901,預付款,58477648
201,10905,109,05,1,1,2,1,140101,土地,3769167687
201,10905,109,05,1,1,2,1,140401,房屋建築及設備,91746121
201,10905,109,05,1,1,2,1,140402,累計折舊─房屋建築及設備,-62877470
201,10905,109,05,1,1,2,1,140501,機械及設備,146098123
201,10905,109,05,1,1,2,1,140502,累計折舊─機械及設備,-114798309
201,10905,109,05,1,1,2,1,140601,交通及運輸設備,133409264
201,10905,109,05,1,1,2,1,140602,累計折舊─交通及運輸設備,-108605696
201,10905,109,05,1,1,2,1,140701,雜項設備,161372224
201,10905,109,05,1,1,2,1,140702,累計折舊─雜項設備,-139447343
201,10905,109,05,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10905,109,05,1,1,2,1,160101,權利,19252
201,10905,109,05,1,1,2,1,160102,電腦軟體,40963571
201,10905,109,05,1,1,2,1,180201,存出保證金,1000
201,10905,109,05,1,1,2,,1903,保證品,1860910
201,10905,109,05,1,1,2,,1904,債權憑證,1
201,10905,109,05,1,1,2,2,210301,應付帳款,53602126
201,10905,109,05,1,1,2,2,210302,應付代收款,2339112
201,10905,109,05,1,1,2,2,280301,存入保證金,7691600
201,10905,109,05,1,1,2,2,280401,應付保管款,6144090
201,10905,109,05,1,1,2,3,310101,資產負債淨額,7691161071
201,10906,109,06,1,1,2,1,110103,專戶存款,17133329
201,10906,109,06,1,1,2,1,110104,零用金,500000
201,10906,109,06,1,1,2,1,110901,預付款,59105889
201,10906,109,06,1,1,2,1,140101,土地,3769167687
201,10906,109,06,1,1,2,1,140401,房屋建築及設備,91746121
201,10906,109,06,1,1,2,1,140402,累計折舊─房屋建築及設備,-62978689
201,10906,109,06,1,1,2,1,140501,機械及設備,146325033
201,10906,109,06,1,1,2,1,140502,累計折舊─機械及設備,-115719515
201,10906,109,06,1,1,2,1,140601,交通及運輸設備,133446447
201,10906,109,06,1,1,2,1,140602,累計折舊─交通及運輸設備,-109161763
201,10906,109,06,1,1,2,1,140701,雜項設備,161367866
201,10906,109,06,1,1,2,1,140702,累計折舊─雜項設備,-139693418
201,10906,109,06,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10906,109,06,1,1,2,1,160101,權利,18946
201,10906,109,06,1,1,2,1,160102,電腦軟體,39610506
201,10906,109,06,1,1,2,1,180201,存出保證金,1000
201,10906,109,06,1,1,2,,1903,保證品,1860910
201,10906,109,06,1,1,2,,1904,債權憑證,1
201,10906,109,06,1,1,2,2,210301,應付帳款,53602126
201,10906,109,06,1,1,2,2,210302,應付代收款,2275423
201,10906,109,06,1,1,2,2,280301,存入保證金,9217965
201,10906,109,06,1,1,2,2,280401,應付保管款,5639941
201,10906,109,06,1,1,2,3,310101,資產負債淨額,7688222056
201,10907,109,07,1,1,2,1,110103,專戶存款,16190793
201,10907,109,07,1,1,2,1,110104,零用金,500000
201,10907,109,07,1,1,2,1,110901,預付款,57364906
201,10907,109,07,1,1,2,1,140101,土地,3769167687
201,10907,109,07,1,1,2,1,140401,房屋建築及設備,91746121
201,10907,109,07,1,1,2,1,140402,累計折舊─房屋建築及設備,-63079908
201,10907,109,07,1,1,2,1,140501,機械及設備,143581749
201,10907,109,07,1,1,2,1,140502,累計折舊─機械及設備,-105581310
201,10907,109,07,1,1,2,1,140601,交通及運輸設備,123066597
201,10907,109,07,1,1,2,1,140602,累計折舊─交通及運輸設備,-99161433
201,10907,109,07,1,1,2,1,140701,雜項設備,162634259
201,10907,109,07,1,1,2,1,140702,累計折舊─雜項設備,-139854150
201,10907,109,07,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10907,109,07,1,1,2,1,160101,權利,18640
201,10907,109,07,1,1,2,1,160102,電腦軟體,38429693
201,10907,109,07,1,1,2,1,180201,存出保證金,1000
201,10907,109,07,1,1,2,,1903,保證品,1860910
201,10907,109,07,1,1,2,,1904,債權憑證,1
201,10907,109,07,1,1,2,2,210301,應付帳款,53602126
201,10907,109,07,1,1,2,2,210302,應付代收款,2281657
201,10907,109,07,1,1,2,2,280301,存入保證金,8294674
201,10907,109,07,1,1,2,2,280401,應付保管款,5614462
201,10907,109,07,1,1,2,3,310101,資產負債淨額,7693319797
201,10908,109,08,1,1,2,1,110103,專戶存款,16733127
201,10908,109,08,1,1,2,1,110104,零用金,500000
201,10908,109,08,1,1,2,1,110901,預付款,60019913
201,10908,109,08,1,1,2,1,140101,土地,3769167687
201,10908,109,08,1,1,2,1,140401,房屋建築及設備,91746121
201,10908,109,08,1,1,2,1,140402,累計折舊─房屋建築及設備,-63181127
201,10908,109,08,1,1,2,1,140501,機械及設備,144483007
201,10908,109,08,1,1,2,1,140502,累計折舊─機械及設備,-106697198
201,10908,109,08,1,1,2,1,140601,交通及運輸設備,123119097
201,10908,109,08,1,1,2,1,140602,累計折舊─交通及運輸設備,-99706853
201,10908,109,08,1,1,2,1,140701,雜項設備,163097450
201,10908,109,08,1,1,2,1,140702,累計折舊─雜項設備,-140495622
201,10908,109,08,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10908,109,08,1,1,2,1,160101,權利,18334
201,10908,109,08,1,1,2,1,160102,電腦軟體,37076838
201,10908,109,08,1,1,2,1,180201,存出保證金,1000
201,10908,109,08,1,1,2,,1903,保證品,1860910
201,10908,109,08,1,1,2,,1904,債權憑證,1
201,10908,109,08,1,1,2,2,210301,應付帳款,53602126
201,10908,109,08,1,1,2,2,210302,應付代收款,1706112
201,10908,109,08,1,1,2,2,280301,存入保證金,9347281
201,10908,109,08,1,1,2,2,280401,應付保管款,5679734
201,10908,109,08,1,1,2,3,310101,資產負債淨額,7693634593
201,10909,109,09,1,1,2,1,110103,專戶存款,15852902
201,10909,109,09,1,1,2,1,110104,零用金,500000
201,10909,109,09,1,1,2,1,110901,預付款,73234068
201,10909,109,09,1,1,2,1,140101,土地,3769167687
201,10909,109,09,1,1,2,1,140401,房屋建築及設備,91746121
201,10909,109,09,1,1,2,1,140402,累計折舊─房屋建築及設備,-63282346
201,10909,109,09,1,1,2,1,140501,機械及設備,145905891
201,10909,109,09,1,1,2,1,140502,累計折舊─機械及設備,-107564362
201,10909,109,09,1,1,2,1,140601,交通及運輸設備,122974397
201,10909,109,09,1,1,2,1,140602,累計折舊─交通及運輸設備,-100110464
201,10909,109,09,1,1,2,1,140701,雜項設備,162831640
201,10909,109,09,1,1,2,1,140702,累計折舊─雜項設備,-140736497
201,10909,109,09,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10909,109,09,1,1,2,1,160101,權利,18028
201,10909,109,09,1,1,2,1,160102,電腦軟體,36451808
201,10909,109,09,1,1,2,1,180201,存出保證金,1000
201,10909,109,09,1,1,2,,1903,保證品,1860910
201,10909,109,09,1,1,2,,1904,債權憑證,1
201,10909,109,09,1,1,2,2,210301,應付帳款,53602126
201,10909,109,09,1,1,2,2,210302,應付代收款,1691093
201,10909,109,09,1,1,2,2,280301,存入保證金,9256392
201,10909,109,09,1,1,2,2,280401,應付保管款,4905417
201,10909,109,09,1,1,2,3,310101,資產負債淨額,7705622917
201,10910,109,10,1,1,2,1,110103,專戶存款,15883000
201,10910,109,10,1,1,2,1,110104,零用金,500000
201,10910,109,10,1,1,2,1,110901,預付款,60369669
201,10910,109,10,1,1,2,1,140101,土地,3769167687
201,10910,109,10,1,1,2,1,140401,房屋建築及設備,91750860
201,10910,109,10,1,1,2,1,140402,累計折舊─房屋建築及設備,-63383565
201,10910,109,10,1,1,2,1,140501,機械及設備,145574728
201,10910,109,10,1,1,2,1,140502,累計折舊─機械及設備,-108375889
201,10910,109,10,1,1,2,1,140601,交通及運輸設備,119803799
201,10910,109,10,1,1,2,1,140602,累計折舊─交通及運輸設備,-97507130
201,10910,109,10,1,1,2,1,140701,雜項設備,158007230
201,10910,109,10,1,1,2,1,140702,累計折舊─雜項設備,-136459081
201,10910,109,10,1,1,2,1,141001,收藏品及傳承資產,3768088072
201,10910,109,10,1,1,2,1,160101,權利,17722
201,10910,109,10,1,1,2,1,160102,電腦軟體,43983041
