id,time,車輛數,車輛種類,乘客人數不含司機,購置年月,汽缸總排氣量_立方公分,油料費_數量_公升,油料費_單價_元,油料費_金額,油料費2_數量_公升,油料費2_單價_元,油料費2_金額,養護費,其他,備註,bq_fiscalyear,bq_fundkind,bq_budgetkind,bq_specialbudgetno,bq_agenno,bq_agentype,bq_budgetstate,bq_budgetno,bq_objectno,bq_carid,bq_versiondate
301,113,1,小客車及小客貨兩用車,4,110.03,1798,1668,30.60,51,,,,26,42,BKQ-6950。南部聯合服務中心
301,113,1,小客車及小客貨兩用車,4,111.01,0,0,0.00,0,,,,23,70,EAD-2315。電動汽車
301,113,1,小客車及小客貨兩用車,4,111.09,1800,1140,30.60,35,,,,9,35,BLJ-0597。
301,113,1,小客車及小客貨兩用車,4,111.09,1800,1140,30.60,35,,,,26,42,BQZ-2296。
301,113,1,小客車及小客貨兩用車,4,112.03,1800,1140,30.60,35,,,,9,42,BSU-5826。
301,113,1,小客車及小客貨兩用車,9,112.04,1995,1668,27.30,46,,,,9,64,BQV-9673。
301,113,1,小貨車,2,108.01,2400,1668,30.60,51,,,,34,28,BBC-3523。
301,113,3,機車,1,97.09,125,936,30.60,29,,,,5,6,507-CXM；508-CXM；509-CXM。
301,113,1,機車,1,106.05,0,0,0.00,0,,,,2,2,QAL-0972。金馬聯合服務中心。電動機車
301,113,1,特種車–其他,10,93.12,5400,2280,30.60,70,,,,51,94,BD-298。預計113年1月汰換
301,113,1,特種車–其他,10,97.05,5400,2280,30.60,70,,,,51,78,257-WB。
301,113,1,特種車–其他,8,100.05,5400,2280,30.60,70,,,,51,85,2757-QH。
301,113,1,特種車–其他,8,100.05,5400,2280,30.60,70,,,,51,85,2758-QH。
301,113,1,特種車–其他,8,105.12,2000,1668,27.30,46,,,,51,41,ASB-1611。
301,113,1,特種車–其他,8,106.03,2000,1668,27.30,46,,,,51,41,ATN-3511。
301,113,1,特種車–其他,7,109.06,2400,1668,30.60,51,,,,26,69,BFW-3297。
301,113,,合　　　　　計,,,,62184,,1809,,,,1623,1960,
301,105,1,,4,10412,2500,1140,25.70,,0,0.00,,8500.00,96000.00,"預定104年12月汰換油電混合動力車2,500cc。",105,1,1,,03001,C,1,33030010100,07350100,001,
301,105,1,,10,10412,3450,1668,25.70,,0,0.00,,8500.00,55000.00,"預定104年12月汰換3,450cc。",105,1,1,,03001,C,1,33030010100,07351500,002,
301,105,1,,4,09406,3000,1668,25.70,,0,0.00,,51000.00,33000.00,,105,1,1,,03001,C,1,33030010100,07350400,0089-QH,
301,105,1,,7,09608,2000,1668,25.70,,0,0.00,,51000.00,27000.00,,105,1,1,,03001,C,1,33030010100,07350900,0109-QT,
301,105,1,,4,09609,2378,1668,25.70,,0,0.00,,51000.00,43000.00,南部聯合服務中心。,105,1,1,,03001,C,1,33030011600,07350400,0968-XJ,
301,105,1,,4,09406,3000,1668,25.70,,0,0.00,,51000.00,68000.00,,105,1,1,,03001,C,1,33030010100,07350100,1136-EP,
301,105,1,,4,09912,1797,1668,25.70,,0,0.00,,34000.00,37000.00,南部聯合服務中心。,105,1,1,,03001,C,1,33030011600,07350400,1268-ZY,
301,105,1,,4,10004,2362,1668,25.70,,0,0.00,,34000.00,55000.00,,105,1,1,,03001,C,1,33030010100,07350100,1283-ZU,
301,105,1,,4,09908,2359,1668,25.70,,0,0.00,,34000.00,46000.00,,105,1,1,,03001,C,1,33030010100,07351500,1310-QH,
301,105,1,,4,09908,2359,1668,25.70,,0,0.00,,34000.00,31000.00,,105,1,1,,03001,C,1,33030010100,07351500,1312-QH,
301,105,1,,4,09912,2400,1668,25.70,,0,0.00,,34000.00,55000.00,,105,1,1,,03001,C,1,33030010100,07350100,1515-UX,
301,105,1,,4,09204,2000,1668,25.70,,0,0.00,,51000.00,27000.00,,105,1,1,,03001,C,1,33030010100,07350400,1527-QZ,
301,105,1,,4,09912,2400,1668,25.70,,0,0.00,,34000.00,55000.00,,105,1,1,,03001,C,1,33030010100,07350100,2085-QH,
301,105,1,,2,09204,2000,1668,25.70,,0,0.00,,51000.00,27000.00,,105,1,1,,03001,C,1,33030010100,07351200,2423-DC,
301,105,1,,4,10004,1800,852,25.70,,972,18.40,,34000.00,24000.00,,105,1,1,,03001,C,1,33030010100,07350400,2466-ZU,
301,105,1,,4,09203,2995,1668,25.70,,0,0.00,,51000.00,35000.00,,105,1,1,,03001,C,1,33030010100,07350400,2471-DC,
301,105,1,,4,09406,3000,1668,25.70,,0,0.00,,51000.00,33000.00,,105,1,1,,03001,C,1,33030010100,07350400,2527-QZ,
301,105,1,,10,09705,5400,1668,25.70,,0,0.00,,51000.00,75000.00,,105,1,1,,03001,C,1,33030010100,07351500,257-WB,
301,105,1,,8,10005,5400,1668,25.70,,0,0.00,,34000.00,75000.00,,105,1,1,,03001,C,1,33030010100,07351500,2757-QH,
301,105,1,,8,10005,5400,1668,25.70,,0,0.00,,34000.00,75000.00,,105,1,1,,03001,C,1,33030010100,07351500,2758-QH,
301,105,1,,4,09107,3000,1668,25.70,,0,0.00,,51000.00,37000.00,,105,1,1,,03001,C,1,33030010100,07350400,3223-DP,
301,105,1,,4,09208,3000,1668,25.70,,0,0.00,,51000.00,73000.00,,105,1,1,,03001,C,1,33030010100,07350200,3491-DG,
301,105,1,,4,09204,2000,852,25.70,,972,18.40,,51000.00,27000.00,,105,1,1,,03001,C,1,33030010100,07350400,3783-DC,
301,105,1,,4,09204,2000,852,25.70,,972,18.40,,51000.00,27000.00,,105,1,1,,03001,C,1,33030010100,07350400,3785-DC,
301,105,1,,4,09107,3000,1668,25.70,,0,0.00,,51000.00,31000.00,,105,1,1,,03001,C,1,33030010100,07350400,3D-2381,
301,105,1,,4,09612,2349,1668,25.70,,0,0.00,,51000.00,31000.00,,105,1,1,,03001,C,1,33030010100,07350400,4078-QW,
301,105,1,,4,09611,1997,1668,25.70,,0,0.00,,51000.00,42000.00,東部聯合服務中心。,105,1,1,,03001,C,1,33030011600,07350400,5027-SN,
301,105,1,,4,10106,2400,852,25.70,,972,18.40,,25500.00,55000.00,,105,1,1,,03001,C,1,33030010100,07350100,5856-UX,
301,105,1,,4,10106,2400,852,25.70,,972,18.40,,25500.00,55000.00,,105,1,1,,03001,C,1,33030010100,07350100,5896-UX,
301,105,1,,4,10106,2400,852,25.70,,972,18.40,,25500.00,55000.00,,105,1,1,,03001,C,1,33030010100,07350100,5966-UX,
301,105,1,,4,09406,3000,1668,25.70,,0,0.00,,51000.00,33000.00,104年7月購置ACG-1255後予以留用，改報廢0553-QH。,105,1,1,,03001,C,1,33030010100,07350400,6156-QH,
301,105,1,,4,09302,3000,1668,25.70,,0,0.00,,51000.00,58000.00,,105,1,1,,03001,C,1,33030010100,07350100,6359-QH,
301,105,1,,4,09401,3000,1668,25.70,,0,0.00,,51000.00,80000.00,,105,1,1,,03001,C,1,33030010100,07350100,6776-QH,
301,105,1,,7,10109,2351,1668,25.70,,0,0.00,,25500.00,42000.00,雲嘉南區聯合服務中心。,105,1,1,,03001,C,1,33030011600,07350900,7266-UX,
301,105,1,,4,10106,2000,852,25.70,,972,18.40,,25500.00,64000.00,,105,1,1,,03001,C,1,33030010100,07350200,7368-UX,
301,105,1,,4,09108,3000,1668,25.70,,0,0.00,,51000.00,31000.00,,105,1,1,,03001,C,1,33030010100,07350400,7D-3467,
301,105,1,,4,09912,1798,852,25.70,,972,18.40,,34000.00,36000.00,中部聯合服務中心。,105,1,1,,03001,C,1,33030011600,07350400,9473-ZR,
301,105,1,,4,10407,2500,1668,25.70,,0,0.00,,8500.00,87000.00,,105,1,1,,03001,C,1,33030010100,07350100,ACG-1255,
301,105,1,,4,10407,2500,1668,25.70,,0,0.00,,8500.00,87000.00,,105,1,1,,03001,C,1,33030010100,07350100,AKL-6939,
301,105,1,,10,09412,5400,1668,25.70,,0,0.00,,9000.00,55000.00,"預定105年6月汰換3,450cc。",105,1,1,,03001,C,1,33030010100,07351500,BD-337,
301,105,3,,1,09709,125,936,25.70,,0,0.00,,5100.00,15000.00,507-CXM；508-CXM；509-CXM。,105,1,1,,03001,C,1,33030010100,07351600,LD5,
301,106,1,,10,10509,2200,1668,19.30,,0,0.00,,8500.00,91000.00,"預定105年9月汰換2,200cc柴油車。",106,1,1,,03001,C,1,33030010100,07351500,001,
301,106,1,,10,10511,2200,1668,19.30,,0,0.00,,8500.00,91000.00,"預定105年11月汰換2,200cc柴油車。",106,1,1,,03001,C,1,33030010100,07351500,002,
301,106,3,,1,09709,125,936,23.40,,0,0.00,,5100.00,9000.00,507-CXM；508-CXM；509-CXM。,106,1,1,,03001,C,1,33030010100,07351600,003,
301,106,1,,4,09406,3000,1668,23.40,,0,0.00,,51000.00,74000.00,,106,1,1,,03001,C,1,33030010100,07350400,0089-QH,
301,106,1,,7,09608,2000,1668,23.40,,0,0.00,,51000.00,23000.00,,106,1,1,,03001,C,1,33030010100,07350900,0109-QT,
301,106,1,,4,09609,2378,1668,23.40,,0,0.00,,51000.00,43000.00,南部聯合服務中心。,106,1,1,,03001,C,1,33030011600,07350400,0968-XJ,
301,106,1,,4,09406,3000,1668,23.40,,0,0.00,,51000.00,32000.00,,106,1,1,,03001,C,1,33030010100,07350100,1136-EP,
301,106,1,,4,09912,1797,1668,23.40,,0,0.00,,51000.00,37000.00,南部聯合服務中心。,106,1,1,,03001,C,1,33030011600,07350400,1268-ZY,
301,106,1,,4,10004,2362,1668,23.40,,0,0.00,,34000.00,47000.00,,106,1,1,,03001,C,1,33030010100,07350100,1283-ZU,
301,106,1,,4,09908,2359,1668,23.40,,0,0.00,,51000.00,44000.00,,106,1,1,,03001,C,1,33030010100,07351500,1310-QH,
301,106,1,,4,09908,2359,1668,23.40,,0,0.00,,51000.00,36000.00,,106,1,1,,03001,C,1,33030010100,07351500,1312-QH,
301,106,1,,4,09912,2400,1668,23.40,,0,0.00,,51000.00,78000.00,,106,1,1,,03001,C,1,33030010100,07350100,1515-UX,
301,106,1,,4,09204,2000,1668,23.40,,0,0.00,,51000.00,23000.00,,106,1,1,,03001,C,1,33030010100,07350400,1527-QZ,
301,106,1,,4,09912,2400,1668,23.40,,0,0.00,,51000.00,49000.00,,106,1,1,,03001,C,1,33030010100,07350100,2085-QH,
301,106,1,,2,09204,2000,1668,23.40,,0,0.00,,51000.00,24000.00,,106,1,1,,03001,C,1,33030010100,07351200,2423-DC,
301,106,1,,4,10004,1800,852,23.40,,972,14.30,,34000.00,18000.00,油氣雙燃料車,106,1,1,,03001,C,1,33030010100,07350400,2466-ZU,
301,106,1,,4,09203,2995,1668,23.40,,0,0.00,,51000.00,42000.00,,106,1,1,,03001,C,1,33030010100,07350400,2471-DC,
301,106,1,,4,09406,3000,1668,23.40,,0,0.00,,51000.00,41000.00,,106,1,1,,03001,C,1,33030010100,07350400,2527-QZ,
301,106,1,,10,09705,5400,1668,23.40,,0,0.00,,51000.00,73000.00,,106,1,1,,03001,C,1,33030010100,07351500,257-WB,
301,106,1,,8,10005,5400,1668,23.40,,0,0.00,,34000.00,102000.00,,106,1,1,,03001,C,1,33030010100,07351500,2757-QH,
301,106,1,,8,10005,5400,1668,23.40,,0,0.00,,34000.00,102000.00,,106,1,1,,03001,C,1,33030010100,07351500,2758-QH,
301,106,1,,4,09107,3000,834,23.40,,0,0.00,,25500.00,16000.00,,106,1,1,,03001,C,1,33030010100,07350400,3223-DP,
301,106,1,,4,09208,3000,1668,23.40,,0,0.00,,51000.00,52000.00,,106,1,1,,03001,C,1,33030010100,07350200,3491-DG,
301,106,1,,4,09204,2000,852,23.40,,972,14.30,,51000.00,31000.00,油氣雙燃料車,106,1,1,,03001,C,1,33030010100,07350400,3783-DC,
301,106,1,,4,09204,2000,852,23.40,,972,14.30,,51000.00,23000.00,油氣雙燃料車,106,1,1,,03001,C,1,33030010100,07350400,3785-DC,
301,106,1,,4,09107,3000,834,23.40,,0,0.00,,25500.00,19000.00,,106,1,1,,03001,C,1,33030010100,07350400,3D-2381,
301,106,1,,4,09612,2349,852,23.40,,972,14.30,,51000.00,24000.00,油氣雙燃料車,106,1,1,,03001,C,1,33030010100,07350400,4078-QW,
301,106,1,,4,09611,1997,1668,23.40,,0,0.00,,51000.00,42000.00,東部聯合服務中心。,106,1,1,,03001,C,1,33030011600,07350400,5027-SN,
301,106,1,,4,10106,2400,852,23.40,,972,14.30,,34000.00,36000.00,油氣雙燃料車,106,1,1,,03001,C,1,33030010100,07350100,5856-UX,
301,106,1,,4,10106,2400,852,23.40,,972,14.30,,34000.00,36000.00,油氣雙燃料車,106,1,1,,03001,C,1,33030010100,07350100,5896-UX,
301,106,1,,4,10106,2400,852,23.40,,972,14.30,,34000.00,36000.00,油氣雙燃料車,106,1,1,,03001,C,1,33030010100,07350100,5966-UX,
301,106,1,,4,09406,3000,1668,23.40,,0,0.00,,51000.00,77000.00,,106,1,1,,03001,C,1,33030010100,07350400,6156-QH,
301,106,1,,4,09302,3000,1668,23.40,,0,0.00,,51000.00,37000.00,,106,1,1,,03001,C,1,33030010100,07350100,6359-QH,
301,106,1,,4,09401,3000,1668,23.40,,0,0.00,,51000.00,77000.00,,106,1,1,,03001,C,1,33030010100,07350100,6776-QH,
301,106,1,,7,10109,2351,1668,23.40,,0,0.00,,34000.00,42000.00,雲嘉南區聯合服務中心。,106,1,1,,03001,C,1,33030011600,07350900,7266-UX,
301,106,1,,4,10106,2000,852,23.40,,972,14.30,,34000.00,37000.00,油氣雙燃料車,106,1,1,,03001,C,1,33030010100,07350200,7368-UX,
301,106,1,,4,09108,3000,973,23.40,,0,0.00,,29750.00,18000.00,,106,1,1,,03001,C,1,33030010100,07350400,7D-3467,
301,106,1,,4,09912,1798,852,23.40,,972,14.30,,34000.00,36000.00,中部聯合服務中心(油氣雙燃料車)。,106,1,1,,03001,C,1,33030011600,07350400,9473-ZR,
301,106,1,,4,10407,2500,1668,23.40,,0,0.00,,8500.00,76000.00,,106,1,1,,03001,C,1,33030010100,07350100,ACG-1255,
301,106,1,,4,10407,2500,1668,23.40,,0,0.00,,8500.00,76000.00,,106,1,1,,03001,C,1,33030010100,07350100,AKL-6939,
301,106,1,,4,10505,2500,1140,23.40,,0,0.00,,8500.00,92000.00,油電混合動力車,106,1,1,,03001,C,1,33030010100,07350100,ARF-6122,
301,107,3,,1,09709,125,936,24.40,,0,15.30,,5100.00,9000.00,507-CXM；508-CXM；509-CXM。,107,1,1,,03001,C,1,33030010100,07351600,003,
301,107,1,,4,09406,3000,1668,24.40,,0,15.30,,51000.00,74000.00,,107,1,1,,03001,C,1,33030010100,07350400,0089-QH,
301,107,1,,7,09608,2000,1668,24.40,,0,15.30,,51000.00,23000.00,,107,1,1,,03001,C,1,33030010100,07350900,0109-QT,
301,107,1,,4,09609,2378,1668,24.40,,0,15.30,,51000.00,43000.00,南部聯合服務中心。,107,1,1,,03001,C,1,33030011600,07350400,0968-XJ,
301,107,1,,4,09406,3000,1668,24.40,,0,15.30,,8500.00,79000.00,"預定107年6月汰換2,500cc。",107,1,1,,03001,C,1,33030010100,07350100,1136-EP,
301,107,1,,4,09912,1797,1668,24.40,,0,15.30,,51000.00,37000.00,南部聯合服務中心。,107,1,1,,03001,C,1,33030011600,07350400,1268-ZY,
301,107,1,,4,10004,2362,1668,24.40,,0,15.30,,51000.00,47000.00,,107,1,1,,03001,C,1,33030010100,07350100,1283-ZU,
301,107,1,,4,09908,2359,1668,24.40,,0,15.30,,51000.00,44000.00,,107,1,1,,03001,C,1,33030010100,07351500,1310-QH,
301,107,1,,4,09908,2359,1668,24.40,,0,15.30,,51000.00,36000.00,,107,1,1,,03001,C,1,33030010100,07351500,1312-QH,
301,107,1,,4,09912,2400,1668,24.40,,0,15.30,,51000.00,78000.00,,107,1,1,,03001,C,1,33030010100,07350100,1515-UX,
301,107,1,,4,09204,2000,417,24.40,,0,15.30,,13000.00,6000.00,,107,1,1,,03001,C,1,33030010100,07350400,1527-QZ,
301,107,1,,4,09912,2400,1668,24.40,,0,15.30,,51000.00,49000.00,,107,1,1,,03001,C,1,33030010100,07350100,2085-QH,
301,107,1,,2,09204,2000,417,24.40,,0,15.30,,13000.00,8000.00,,107,1,1,,03001,C,1,33030010100,07351200,2423-DC,
301,107,1,,4,10004,1800,852,24.40,,972,15.30,,51000.00,18000.00,油氣雙燃料車,107,1,1,,03001,C,1,33030010100,07350400,2466-ZU,
301,107,1,,4,09203,2995,278,24.40,,0,15.30,,8500.00,7000.00,,107,1,1,,03001,C,1,33030010100,07350400,2471-DC,
301,107,1,,4,09406,3000,1668,24.40,,0,15.30,,51000.00,41000.00,,107,1,1,,03001,C,1,33030010100,07350400,2527-QZ,
301,107,1,,10,09705,5400,1668,24.40,,0,15.30,,51000.00,73000.00,,107,1,1,,03001,C,1,33030010100,07351500,257-WB,
301,107,1,,8,10005,5400,1668,24.40,,0,15.30,,51000.00,102000.00,,107,1,1,,03001,C,1,33030010100,07351500,2757-QH,
301,107,1,,8,10005,5400,1668,24.40,,0,15.30,,51000.00,102000.00,,107,1,1,,03001,C,1,33030010100,07351500,2758-QH,
301,107,1,,4,09208,3000,973,24.40,,0,15.30,,29750.00,41000.00,,107,1,1,,03001,C,1,33030010100,07350200,3491-DG,
301,107,1,,4,09204,2000,213,24.40,,243,15.30,,12750.00,7000.00,油氣雙燃料車,107,1,1,,03001,C,1,33030010100,07350400,3783-DC,
301,107,1,,4,09204,2000,213,24.40,,243,15.30,,12750.00,6000.00,油氣雙燃料車,107,1,1,,03001,C,1,33030010100,07350400,3785-DC,
301,107,1,,4,09612,2349,852,24.40,,972,15.30,,51000.00,24000.00,油氣雙燃料車,107,1,1,,03001,C,1,33030010100,07350400,4078-QW,
301,107,1,,4,09611,1997,1668,24.40,,0,15.30,,51000.00,42000.00,東部聯合服務中心。,107,1,1,,03001,C,1,33030011600,07350400,5027-SN,
301,107,1,,4,10106,2400,852,24.40,,972,15.30,,34000.00,36000.00,油氣雙燃料車,107,1,1,,03001,C,1,33030010100,07350100,5856-UX,
301,107,1,,4,10106,2400,852,24.40,,972,15.30,,34000.00,36000.00,油氣雙燃料車,107,1,1,,03001,C,1,33030010100,07350100,5896-UX,
301,107,1,,4,10106,2400,852,24.40,,972,15.30,,34000.00,36000.00,油氣雙燃料車,107,1,1,,03001,C,1,33030010100,07350100,5966-UX,
301,107,1,,4,09406,3000,1668,24.40,,0,15.30,,51000.00,77000.00,,107,1,1,,03001,C,1,33030010100,07350400,6156-QH,
301,107,1,,4,09302,3000,1668,24.40,,0,0.00,,8500.00,79000.00,"預定107年2月汰換2,500cc。",107,1,1,,03001,C,1,33030010100,07350100,6359-QH,
301,107,1,,4,09401,3000,1668,24.40,,0,15.30,,51000.00,79000.00,,107,1,1,,03001,C,1,33030010100,07350100,6776-QH,
301,107,1,,7,10109,2351,1668,24.40,,0,15.30,,34000.00,42000.00,雲嘉南區聯合服務中心。,107,1,1,,03001,C,1,33030011600,07350900,7266-UX,
301,107,1,,4,10106,2000,852,24.40,,972,15.30,,34000.00,37000.00,油氣雙燃料車,107,1,1,,03001,C,1,33030010100,07350200,7368-UX,
301,107,1,,4,09912,1798,852,24.40,,972,15.30,,34000.00,36000.00,中部聯合服務中心(油氣雙燃料車)。,107,1,1,,03001,C,1,33030011600,07350400,9473-ZR,
301,107,1,,4,10407,2500,1668,24.40,,0,15.30,,25500.00,76000.00,,107,1,1,,03001,C,1,33030010100,07350100,ACG-1255,
301,107,1,,4,10407,2500,1668,24.40,,0,15.30,,25500.00,76000.00,,107,1,1,,03001,C,1,33030010100,07350100,AKL-6939,
301,107,1,,4,10505,2500,1140,24.40,,0,15.30,,8500.00,92000.00,油電混合動力車,107,1,1,,03001,C,1,33030010100,07350100,ARF-6122,
301,107,1,,8,10512,2000,1668,20.40,,0,0.00,,8500.00,91000.00,,107,1,1,,03001,C,1,33030010100,07351500,ASB-1611,
301,107,1,,8,10603,2000,1668,20.40,,0,15.30,,8500.00,91000.00,,107,1,1,,03001,C,1,33030010100,07351500,ATN-3511,
301,107,1,,10,09312,5400,1668,24.40,,0,0.00,,51000.00,73000.00,105年12月汰購ASB-1611後予以留用，改報廢7D-3467。,107,1,1,,03001,C,1,33030010100,07351500,BD-298,
301,107,1,,10,09412,5400,1668,24.40,,0,0.00,,51000.00,73000.00,106年3月汰購ATN-3511後予以留用，改報廢3223-DP。,107,1,1,,03001,C,1,33030010100,07351500,BD-337,
301,108,3,,1,09709,125,936,30.40,,0,18.30,,5000.00,6000.00,507-CXM；508-CXM；509-CXM。,108,1,1,,03001,C,1,33030010100,07351600,003,
301,108,1,,4,09406,3000,1668,30.40,,0,18.30,,51000.00,24000.00,,108,1,1,,03001,C,1,33030010100,07350400,0089-QH,
301,108,1,,7,09608,2000,1668,30.40,,0,18.30,,51000.00,19000.00,,108,1,1,,03001,C,1,33030010100,07350900,0109-QT,
301,108,1,,4,09609,2378,1668,30.40,,0,18.30,,51000.00,43000.00,南部聯合服務中心。,108,1,1,,03001,C,1,33030011600,07350400,0968-XJ,
301,108,1,,4,09406,3000,1668,30.40,,0,18.30,,51000.00,24000.00,107年2月汰購AXA-9115後予以留用，改報廢1527-QZ。,108,1,1,,03001,C,1,33030010100,07350400,1136-EP,
301,108,1,,4,09912,1797,1668,30.40,,0,18.30,,51000.00,37000.00,南部聯合服務中心。,108,1,1,,03001,C,1,33030011600,07350400,1268-ZY,
301,108,1,,4,10004,2362,1668,30.40,,0,18.30,,51000.00,49000.00,,108,1,1,,03001,C,1,33030010100,07350100,1283-ZU,
301,108,1,,4,09908,2359,1668,30.40,,0,18.30,,51000.00,37000.00,,108,1,1,,03001,C,1,33030010100,07351500,1310-QH,
301,108,1,,4,09908,2359,1668,30.40,,0,18.30,,51000.00,37000.00,,108,1,1,,03001,C,1,33030010100,07351500,1312-QH,
301,108,1,,4,09912,2400,1668,30.40,,0,18.30,,51000.00,43000.00,,108,1,1,,03001,C,1,33030010100,07350100,1515-UX,
301,108,1,,4,09609,1998,1668,30.40,,0,0.00,,51000.00,32000.00," 金馬聯合服務中心 。",108,1,1,,03001,C,1,33030011600,07350400,1963-QS,
301,108,1,,4,09912,2400,1668,30.40,,0,18.30,,51000.00,49000.00,,108,1,1,,03001,C,1,33030010100,07350100,2085-QH,
301,108,1,,2,09204,2000,1668,30.40,,0,18.30,,9000.00,20000.00,預定108年1月汰換。,108,1,1,,03001,C,1,33030010100,07351200,2423-DC,
301,108,1,,4,10004,1800,852,30.40,,972,18.30,,51000.00,14000.00,油氣雙燃料車,108,1,1,,03001,C,1,33030010100,07350400,2466-ZU,
301,108,1,,4,09406,3000,1668,30.40,,0,18.30,,51000.00,24000.00,,108,1,1,,03001,C,1,33030010100,07350400,2527-QZ,
301,108,1,,10,09705,5400,1668,30.40,,0,18.30,,51000.00,73000.00,,108,1,1,,03001,C,1,33030010100,07351500,257-WB,
301,108,1,,8,10005,5400,1668,30.40,,0,18.30,,51000.00,98000.00,,108,1,1,,03001,C,1,33030010100,07351500,2757-QH,
301,108,1,,8,10005,5400,1668,30.40,,0,18.30,,51000.00,98000.00,,108,1,1,,03001,C,1,33030010100,07351500,2758-QH,
301,108,1,,4,09208,3000,0,30.40,,0,18.30,,7000.00,188000.00,預定108年1月汰換電動車。,108,1,1,,03001,C,1,33030010100,07350200,3491-DG,
301,108,1,,4,09612,2349,852,30.40,,972,18.30,,51000.00,19000.00,油氣雙燃料車,108,1,1,,03001,C,1,33030010100,07350400,4078-QW,
301,108,1,,4,09611,1997,1668,30.40,,0,18.30,,51000.00,42000.00,東部聯合服務中心。,108,1,1,,03001,C,1,33030011600,07350400,5027-SN,
301,108,1,,4,10106,2400,852,30.40,,972,18.30,,51000.00,43000.00,油氣雙燃料車,108,1,1,,03001,C,1,33030010100,07350100,5856-UX,
301,108,1,,4,10106,2400,852,30.40,,972,18.30,,51000.00,43000.00,油氣雙燃料車,108,1,1,,03001,C,1,33030010100,07350100,5896-UX,
301,108,1,,4,10106,2400,852,30.40,,972,18.30,,51000.00,43000.00,油氣雙燃料車,108,1,1,,03001,C,1,33030010100,07350100,5966-UX,
301,108,1,,4,09406,3000,1668,30.40,,0,18.30,,51000.00,24000.00,,108,1,1,,03001,C,1,33030010100,07350400,6156-QH,
301,108,1,,4,09302,3000,278,30.40,,0,0.00,,9000.00,3000.00,107年2月汰購AXA-9112後予以留用，改報廢2471-DC。,108,1,1,,03001,C,1,33030010100,07350100,6359-QH,
301,108,1,,4,09401,3000,1668,30.40,,0,18.30,,51000.00,48000.00,,108,1,1,,03001,C,1,33030010100,07350100,6776-QH,
301,108,1,,4,09405,3000,1668,30.40,,0,0.00,,51000.00,33000.00,金馬聯合服務中心。,108,1,1,,03001,C,1,33030011600,07350100,6F-6999,
301,108,1,,7,10109,2351,1668,30.40,,0,18.30,,34000.00,42000.00,雲嘉南區聯合服務中心。,108,1,1,,03001,C,1,33030011600,07350900,7266-UX,
301,108,1,,4,10106,2000,852,30.40,,972,18.30,,51000.00,42000.00,油氣雙燃料車,108,1,1,,03001,C,1,33030010100,07350200,7368-UX,
301,108,1,,4,09912,1798,852,30.40,,972,18.30,,34000.00,36000.00,中部聯合服務中心(油氣雙燃料車)。,108,1,1,,03001,C,1,33030011600,07350400,9473-ZR,
301,108,1,,4,10407,2500,1668,30.40,,0,18.30,,34000.00,76000.00,,108,1,1,,03001,C,1,33030010100,07350100,ACG-1255,
301,108,1,,4,10407,2500,1668,30.40,,0,18.30,,34000.00,76000.00,,108,1,1,,03001,C,1,33030010100,07350100,AKL-6939,
301,108,1,,4,10505,2500,1140,30.40,,0,18.30,,25000.00,76000.00,油電混合動力車,108,1,1,,03001,C,1,33030010100,07350100,ARF-6122,
301,108,1,,8,10512,2000,1668,27.00,,0,0.00,,25000.00,93000.00,,108,1,1,,03001,C,1,33030010100,07351500,ASB-1611,
301,108,1,,8,10603,2000,1668,27.00,,0,0.00,,25000.00,93000.00,,108,1,1,,03001,C,1,33030010100,07351500,ATN-3511,
301,108,1,,4,10701,2500,1668,30.40,,0,0.00,,9000.00,76000.00,,108,1,1,,03001,C,1,33030010100,07350100,AXA-9112,
301,108,1,,4,10701,0,1668,30.40,,0,0.00,,8000.00,76000.00,,108,1,1,,03001,C,1,33030010100,07350100,AXA-9115,
301,108,1,,10,09312,5400,1668,30.40,,0,0.00,,51000.00,75000.00,,108,1,1,,03001,C,1,33030010100,07351500,BD-298,
301,108,1,,10,09412,5400,1668,30.40,,0,0.00,,51000.00,73000.00,,108,1,1,,03001,C,1,33030010100,07351500,BD-337,
301,109,1,,1,10605,0,0,0.00,,0,0.00,,13000.00,0.00,QAL-0972金馬聯合服務中心。,109,1,1,,03001,C,1,32030011600,07351610,001,
301,109,3,,1,09709,125,936,29.00,,0,17.10,,5000.00,6000.00,507-CXM；508-CXM；509-CXM。,109,1,1,,03001,C,1,32030010100,07351600,003,
301,109,1,,4,09406,3000,834,29.00,,0,17.10,,25000.00,33000.00,預定109年6月汰換電動車。,109,1,1,,03001,C,1,32030010100,07350400,0089-QH,
301,109,1,,7,09608,2000,1668,29.00,,0,17.10,,51000.00,26000.00,,109,1,1,,03001,C,1,32030010100,07350900,0109-QT,
301,109,1,,4,09609,2378,1668,29.00,,0,17.10,,51000.00,43000.00,南部聯合服務中心。,109,1,1,,03001,C,1,32030011600,07350400,0968-XJ,
301,109,1,,4,09406,3000,834,29.00,,0,17.10,,25000.00,20000.00,,109,1,1,,03001,C,1,32030010100,07350400,1136-EP,
301,109,1,,4,09912,1797,1668,29.00,,0,17.10,,51000.00,37000.00,南部聯合服務中心。,109,1,1,,03001,C,1,32030011600,07350400,1268-ZY,
301,109,1,,4,10004,2362,1668,29.00,,0,17.10,,51000.00,25000.00,,109,1,1,,03001,C,1,32030010100,07350100,1283-ZU,
