id,time,會計年度,月份,會計分類,會計科目編號,會計科目名稱,金額
2001,10801,108,01,2,1404,房屋建築及設備,54962152799
2001,10801,108,01,2,1405,機械及設備,299621160
2001,10801,108,01,2,1406,交通及運輸設備,6296011
2001,10801,108,01,2,1407,雜項設備,59450694
2001,10801,108,01,2,1410,收藏品及傳承資產,12486626831
2001,10801,108,01,2,1411,購建中固定資產,139542395
2001,10801,108,01,2,1601,無形資產,299798307
2001,10801,108,01,2,3601,資本資產總額,653694729691
2001,10802,108,02,2,1301,採權益法之股權投資,12813785
2001,10802,108,02,2,1399,其他長期投資,336628787302
2001,10802,108,02,2,1401,土地,248731771567
2001,10802,108,02,2,1402,土地改良物,320556939
2001,10802,108,02,2,1404,房屋建築及設備,54961837232
2001,10802,108,02,2,1405,機械及設備,294186276
2001,10802,108,02,2,1406,交通及運輸設備,6196788
2001,10802,108,02,2,1407,雜項設備,62547135
2001,10802,108,02,2,1410,收藏品及傳承資產,12486626831
2001,10802,108,02,2,1411,購建中固定資產,140717557
2001,10802,108,02,2,1601,無形資產,301506741
2001,10802,108,02,2,3601,資本資產總額,653947548153
2001,10803,108,03,2,1301,採權益法之股權投資,12813785
2001,10803,108,03,2,1399,其他長期投資,337116386665
2001,10803,108,03,2,1401,土地,248731771567
2001,10803,108,03,2,1402,土地改良物,320556353
2001,10803,108,03,2,1404,房屋建築及設備,54960645023
2001,10803,108,03,2,1405,機械及設備,285250788
2001,10803,108,03,2,1406,交通及運輸設備,6099588
2001,10803,108,03,2,1407,雜項設備,61425387
2001,10803,108,03,2,1410,收藏品及傳承資產,12486626831
2001,10803,108,03,2,1411,購建中固定資產,146980584
2001,10803,108,03,2,1601,無形資產,304749750
2001,10803,108,03,2,3601,資本資產總額,654433306321
2001,10804,108,04,2,1301,採權益法之股權投資,12813785
2001,10804,108,04,2,1399,其他長期投資,337528717380
2001,10804,108,04,2,1401,土地,246429819272
2001,10804,108,04,2,1402,土地改良物,326998910
2001,10804,108,04,2,1404,房屋建築及設備,55075321074
2001,10804,108,04,2,1405,機械及設備,554455868
2001,10804,108,04,2,1406,交通及運輸設備,7630405
2001,10804,108,04,2,1407,雜項設備,68541062
2001,10804,108,04,2,1410,收藏品及傳承資產,13395428443
2001,10804,108,04,2,1411,購建中固定資產,112587681
2001,10804,108,04,2,1601,無形資產,312461898
2001,10804,108,04,2,3601,資本資產總額,653824775778
2001,10805,108,05,2,1301,採權益法之股權投資,12813785
2001,10805,108,05,2,1399,其他長期投資,337622801614
2001,10805,108,05,2,1401,土地,246429819272
2001,10805,108,05,2,1402,土地改良物,326998324
2001,10805,108,05,2,1404,房屋建築及設備,55075005507
2001,10805,108,05,2,1405,機械及設備,554035893
2001,10805,108,05,2,1406,交通及運輸設備,8150393
2001,10805,108,05,2,1407,雜項設備,76439396
2001,10805,108,05,2,1410,收藏品及傳承資產,13395428443
2001,10805,108,05,2,1411,購建中固定資產,134311776
2001,10805,108,05,2,1601,無形資產,321930600
2001,10805,108,05,2,3601,資本資產總額,653957735003
2001,10806,108,06,2,1301,採權益法之股權投資,12813785
2001,10806,108,06,2,1399,其他長期投資,338268540037
2001,10806,108,06,2,1401,土地,246429819272
2001,10806,108,06,2,1402,土地改良物,326997738
2001,10806,108,06,2,1404,房屋建築及設備,55073813298
2001,10806,108,06,2,1405,機械及設備,537779439
2001,10806,108,06,2,1406,交通及運輸設備,9906226
2001,10806,108,06,2,1407,雜項設備,67709960
2001,10806,108,06,2,1410,收藏品及傳承資產,13395428443
2001,10806,108,06,2,1411,購建中固定資產,132314685
2001,10806,108,06,2,1601,無形資產,405829122
2001,10806,108,06,2,3601,資本資產總額,654660952005
2001,10807,108,07,2,1301,採權益法之股權投資,12813785
2001,10807,108,07,2,1399,其他長期投資,338310438563
2001,10807,108,07,2,1401,土地,246018450815
2001,10807,108,07,2,1402,土地改良物,319623263
2001,10807,108,07,2,1404,房屋建築及設備,54401063238
2001,10807,108,07,2,1405,機械及設備,263974780
2001,10807,108,07,2,1406,交通及運輸設備,6815596
2001,10807,108,07,2,1407,雜項設備,37380954
2001,10807,108,07,2,1410,收藏品及傳承資產,13398693719
2001,10807,108,07,2,1411,購建中固定資產,138818430
2001,10807,108,07,2,1601,無形資產,414063267
2001,10807,108,07,2,3601,資本資產總額,653322136410
2001,10808,108,08,2,1301,採權益法之股權投資,12813785
2001,10808,108,08,2,1399,其他長期投資,338614419253
2001,10808,108,08,2,1401,土地,246018098015
2001,10808,108,08,2,1402,土地改良物,319622677
2001,10808,108,08,2,1404,房屋建築及設備,54400747671
2001,10808,108,08,2,1405,機械及設備,264101634
2001,10808,108,08,2,1406,交通及運輸設備,7068466
2001,10808,108,08,2,1407,雜項設備,39574401
2001,10808,108,08,2,1410,收藏品及傳承資產,13398693719
2001,10808,108,08,2,1411,購建中固定資產,158577003
2001,10808,108,08,2,1601,無形資產,424251408
2001,10808,108,08,2,3601,資本資產總額,653657968032
2001,10809,108,09,2,1301,採權益法之股權投資,12813785
2001,10809,108,09,2,1399,其他長期投資,339687229361
2001,10809,108,09,2,1401,土地,246018098015
2001,10809,108,09,2,1402,土地改良物,319622091
2001,10809,108,09,2,1404,房屋建築及設備,54399555463
2001,10809,108,09,2,1405,機械及設備,249291836
2001,10809,108,09,2,1406,交通及運輸設備,6639747
2001,10809,108,09,2,1407,雜項設備,36244168
2001,10809,108,09,2,1410,收藏品及傳承資產,13415531111
2001,10809,108,09,2,1411,購建中固定資產,148448985
2001,10809,108,09,2,1601,無形資產,429267946
2001,10809,108,09,2,3601,資本資產總額,654722742508
2001,10810,108,10,2,1301,採權益法之股權投資,12813785
2001,10810,108,10,2,1399,其他長期投資,340717645008
2001,10810,108,10,2,1401,土地,245781406147
2001,10810,108,10,2,1402,土地改良物,312419278
2001,10810,108,10,2,1404,房屋建築及設備,53966411185
2001,10810,108,10,2,1405,機械及設備,249704919
2001,10810,108,10,2,1406,交通及運輸設備,6464920
2001,10810,108,10,2,1407,雜項設備,35876704
2001,10810,108,10,2,1410,收藏品及傳承資產,13482011123
2001,10810,108,10,2,1411,購建中固定資產,159423027
2001,10810,108,10,2,1601,無形資產,431857957
2001,10810,108,10,2,3601,資本資產總額,655156034053
2001,10811,108,11,2,1301,採權益法之股權投資,12813785
2001,10811,108,11,2,1399,其他長期投資,341398708738
2001,10811,108,11,2,1401,土地,245781406147
2001,10811,108,11,2,1402,土地改良物,312418692
2001,10811,108,11,2,1404,房屋建築及設備,53966095619
2001,10811,108,11,2,1405,機械及設備,239086382
2001,10811,108,11,2,1406,交通及運輸設備,6424511
2001,10811,108,11,2,1407,雜項設備,35168717
2001,10811,108,11,2,1410,收藏品及傳承資產,13482759292
2001,10811,108,11,2,1411,購建中固定資產,224569363
2001,10811,108,11,2,1601,無形資產,432308861
2001,10811,108,11,2,3601,資本資產總額,655891760107
2001,10812,108,12,2,1399,其他長期投資,347241498969
2001,10812,108,12,2,1401,土地,247098175319
2001,10812,108,12,2,1402,土地改良物,318828737
2001,10812,108,12,2,1404,房屋建築及設備,55841053049
2001,10812,108,12,2,1405,機械及設備,349678686
2001,10812,108,12,2,1406,交通及運輸設備,8672471
2001,10812,108,12,2,1407,雜項設備,255987808
2001,10812,108,12,2,1410,收藏品及傳承資產,13476958393
2001,10812,108,12,2,1411,購建中固定資產,298896042
2001,10812,108,12,2,1601,無形資產,182714540
2001,10812,108,12,2,3601,資本資產總額,665072464014
2001,105,105,12,2,1301,採權益法之股權投資,8372792
2001,105,105,12,2,1399,其他長期投資,318351957869
2001,105,105,12,2,1401,土地,260867774499
2001,105,105,12,2,1402,土地改良物,387608687
2001,105,105,12,2,1404,房屋建築及設備,58514262629
2001,105,105,12,2,1405,機械及設備,159315531
2001,105,105,12,2,1406,交通及運輸設備,7454643
2001,105,105,12,2,1407,雜項設備,69834642
2001,105,105,12,2,1410,收藏品及傳承資產,13015828554
2001,105,105,12,2,1411,購建中固定資產,68030397
2001,105,105,12,2,1601,無形資產,89077984
2001,105,105,12,2,3601,資本資產總額,651539518227
2001,106,106,12,2,1301,採權益法之股權投資,15470024,8372792
2001,106,106,12,2,1399,其他長期投資,327860013128,318351964928
2001,106,106,12,2,1401,土地,260626893807,260867774499
2001,106,106,12,2,1402,土地改良物,352324708,387608687
2001,106,106,12,2,1404,房屋建築及設備,56806558020,58514262629
2001,106,106,12,2,1405,機械及設備,336930319,159315531
2001,106,106,12,2,1406,交通及運輸設備,7183565,7454643
2001,106,106,12,2,1407,雜項設備,66895988,69834642
2001,106,106,12,2,1410,收藏品及傳承資產,13185803209,13015828554
2001,106,106,12,2,1411,購建中固定資產,150516465,68030397
2001,106,106,12,2,1601,無形資產,185265101,89077984
2001,106,106,12,2,3601,資本資產總額,659593854334,651539525286
2001,107,107,12,2,1301,採權益法之股權投資,12813785,15470024
2001,107,107,12,2,1399,其他長期投資,335862962309,327860013128
2001,107,107,12,2,1401,土地,248731771567,260626893807
2001,107,107,12,2,1402,土地改良物,320558111,352324708
2001,107,107,12,2,1404,房屋建築及設備,54962468366,56806558020
2001,107,107,12,2,1405,機械及設備,303149644,336930319
2001,107,107,12,2,1406,交通及運輸設備,6402452,7183565
2001,107,107,12,2,1407,雜項設備,59810208,66895988
2001,107,107,12,2,1410,收藏品及傳承資產,12486626831,13185803209
2001,107,107,12,2,1411,購建中固定資產,141634661,150516465
2001,107,107,12,2,1601,無形資產,299870022,185265101
2001,107,107,12,2,3601,資本資產總額,653188067956,659593854334
2001,108,108,12,2,1301,採權益法之股權投資,0,12813785
2001,108,108,12,2,1399,其他長期投資,347224267094,335862962309
2001,108,108,12,2,1401,土地,247098175319,248731771567
2001,108,108,12,2,1402,土地改良物,318828737,320558111
2001,108,108,12,2,1404,房屋建築及設備,55841053049,54962468366
2001,108,108,12,2,1405,機械及設備,349678686,303149644
2001,108,108,12,2,1406,交通及運輸設備,8672471,6402452
2001,108,108,12,2,1407,雜項設備,255987808,59810208
2001,108,108,12,2,1410,收藏品及傳承資產,13476958393,12486626831
2001,108,108,12,2,1411,購建中固定資產,298896042,141634661
2001,108,108,12,2,1601,無形資產,182694158,299870022
2001,108,108,12,2,3601,資本資產總額,665055211757,653188067956
